#{"t_start": 1615571778.134287, "env_id": "CartPoleSwingUp-v0"}
r,l,t
-43.620537,75,132.928823
-56.995451,77,133.12211
-42.591588,79,133.325436
-53.333759,78,133.528416
-57.038976,72,134.819294
-49.809824,74,135.020998
-37.607082,73,135.203878
-30.46209,66,135.376704
-42.462379,74,135.559924
-39.080607,72,136.623426
-43.367865,77,136.828134
-65.863532,81,137.037725
-34.291348,72,137.242948
-31.586931,71,137.434301
-56.274864,87,137.660141
-61.841656,78,137.900536
-31.689047,67,138.12123
-52.039695,79,138.365073
-26.501805,74,138.566623
-35.656757,72,138.781146
-39.724914,71,138.963619
-32.671755,69,139.14646
-37.839697,72,139.339568
-35.45112,74,140.425817
-22.594407,71,140.608762
-43.859906,75,140.82887
-23.059452,68,141.02069
-35.306297,77,141.223758
-37.135246,73,141.417019
-42.522266,77,141.620494
-42.206679,71,141.803572
-53.071666,73,141.996092
-37.857134,72,143.407075
-36.958882,71,143.609566
-48.705061,75,143.827307
-47.758648,73,144.08115
-31.474086,70,145.406348
-15.221674,70,145.600744
-36.475955,66,145.877336
-44.682721,81,146.231426
-25.791835,66,146.579095
-22.567266,73,146.864224
-46.346566,74,147.096033
-52.595406,71,147.33426
-45.555951,73,147.550101
-30.459676,72,147.766268
-42.631973,76,147.998647
-51.222852,84,148.261286
-41.23315,76,148.49439
-43.730286,75,148.74885
-45.192902,68,150.047204
-43.686262,77,150.250865
-26.993353,68,150.479857
-31.940415,73,150.702565
-23.53522,76,150.918782
-24.028462,69,151.107252
-36.196113,76,151.300286
-29.244828,70,151.510797
-36.406297,68,151.695363
-35.816156,72,151.911995
-39.872499,78,153.475033
-31.748813,79,153.69805
-37.635367,77,153.909053
-20.202772,70,154.083959
-32.913085,73,155.191182
-33.194103,73,155.384122
-30.85277,71,155.566943
-50.806981,76,155.760294
-43.393398,77,155.963121
-15.1405,77,156.164883
-30.262678,75,156.367049
-70.287119,84,156.600405
-15.766484,68,156.770424
-45.202868,75,156.975515
-24.053342,68,157.156552
-38.063566,77,157.351255
-30.234758,77,157.554798
-36.198541,65,158.580546
-36.663681,70,158.772331
-43.782123,85,158.995931
-23.844354,68,159.168861
-21.803789,74,159.362027
-12.525355,71,159.54502
-41.433845,77,159.748415
-37.675491,73,159.941631
-23.215387,72,160.124447
-37.478029,67,160.305135
-41.737484,76,160.51039
-30.302802,78,161.911812
-20.032149,73,162.104846
-39.785466,73,162.295978
-22.51443,78,163.442299
-44.117768,78,163.645649
-30.012512,72,163.838521
-30.495903,71,164.046634
-38.462662,79,164.252543
-41.698799,65,164.422917
-34.652079,67,164.595779
-28.116686,74,164.789206
-22.582323,72,164.974126
-32.363949,75,165.167439
-34.009782,74,165.360249
-49.419467,81,165.571669
-32.497681,78,165.775049
-41.717814,76,166.884463
-36.516434,69,167.057101
-40.802955,79,167.260669
-30.405772,73,167.462773
-22.09297,70,167.644528
-13.371309,77,167.847895
-22.363882,77,168.050806
-40.436992,76,168.244115
-52.517699,75,168.445283
-46.065369,83,168.66903
-43.526232,70,168.852806
-53.825556,85,170.144835
-24.381348,81,170.378059
-30.953791,77,171.483691
-24.309245,67,171.66674
-50.904738,82,171.899879
-38.886227,81,172.103329
-40.785966,75,172.304082
-29.077768,67,172.476712
-42.856452,80,172.681809
-33.668069,71,172.864864
-47.931895,82,173.078109
-17.93018,71,173.261252
-25.431259,80,173.4727
-39.252476,72,173.65797
-36.936346,66,173.829018
-20.719076,72,174.013842
-32.99689,77,175.09817
-28.233335,75,175.300117
-31.498986,80,175.503388
-30.864524,65,175.676363
-36.319,75,175.86955
-26.659339,71,176.052518
-32.165921,80,176.255659
-30.969997,77,176.458956
-23.615335,74,176.652264
-31.136069,76,176.858666
-25.273785,68,177.037064
-52.877691,71,178.397252
-19.430437,71,178.638715
-8.363467,82,179.7675
-25.721998,75,179.968059
-36.655965,80,180.176191
-55.894351,86,180.397809
-29.938201,72,180.59216
-24.360911,64,180.772967
-38.234395,77,180.977835
-31.88894,72,181.169844
-17.935542,63,181.332229
-35.163401,75,181.525595
-33.179611,77,181.728002
-25.735951,76,181.940462
-12.655943,77,182.133739
-22.867153,77,182.337062
-34.454141,73,183.45222
-22.925669,78,183.665046
-49.192562,83,183.896987
-27.40091,73,184.087554
-23.463988,68,184.262206
-18.22471,76,184.455436
-49.383686,84,184.668903
-9.511464,73,184.861887
-39.138007,85,185.085617
-23.710005,72,185.268778
-26.760522,73,185.461931
-37.094044,81,185.673327
-37.107108,75,186.933314
-39.830601,72,188.073205
-40.697231,79,188.290729
-30.517882,69,188.471593
-39.381705,80,188.686784
-13.308159,79,188.890208
-38.43855,85,189.151368
-18.809272,65,189.32518
-26.299691,69,189.50808
-25.247416,70,189.691094
-25.392487,77,189.884299
-27.21636,80,190.096971
-21.785306,83,190.310337
-31.105651,82,190.523717
-28.361612,72,191.65091
-18.794564,69,191.833746
-33.855019,69,192.024596
-37.5764,75,192.217844
-32.814574,82,192.431465
-19.705399,72,192.616503
-47.007396,67,192.78929
-44.490934,79,193.009693
-42.728084,70,193.184605
-28.678784,77,193.387988
-40.144099,77,193.589416
-26.680201,77,193.784686
-34.746883,78,193.988066
-18.996262,77,196.118065
-23.277078,86,196.343735
-39.106864,76,196.537103
-37.507735,77,196.738499
-39.133861,78,196.942017
-28.168108,74,197.156537
-17.431134,81,197.389476
-40.394011,80,197.632163
-35.677656,86,197.883326
-32.939919,76,198.145417
-30.635757,68,198.361571
-40.252481,79,198.628737
-36.476467,69,198.851285
-23.076451,75,200.023264
-24.68842,73,200.217587
-31.207076,74,200.400778
-16.954071,80,200.623911
-27.037782,69,200.804744
-29.216405,78,200.999852
-38.689536,72,201.192712
-2.936684,81,201.396116
-44.804352,80,201.609509
-39.25571,90,201.843147
-49.67197,76,202.044335
-26.925226,76,202.249657
-22.567569,68,202.42246
-44.284709,74,204.554653
-34.799161,70,204.767877
-33.400225,73,204.958391
-29.852007,74,205.151444
-33.622754,68,205.326487
-33.75781,71,205.509872
-19.273807,79,205.713178
-27.063048,71,205.896291
-35.359444,76,206.097607
-37.647289,71,206.272771
-45.952346,81,206.486248
-40.252748,86,206.709664
-29.094271,71,206.901875
-32.848867,77,207.103052
-16.007805,72,208.251793
-28.15186,76,208.453026
-36.111798,76,208.648111
-27.67517,79,208.861179
-23.531108,73,209.044327
-24.099708,76,209.247707
-35.129116,74,209.440894
-25.974935,75,209.642613
-48.147488,98,209.896176
-31.695489,79,210.107797
-34.601316,75,210.293037
-38.870396,72,210.488298
-46.592249,75,210.698398
-42.843909,74,211.814404
-24.630814,65,213.12824
-44.696543,76,213.339967
-29.465331,85,213.590419
-27.111928,90,213.844614
-4.378973,73,214.049557
-40.503189,84,214.28274
-20.613728,70,214.472752
-31.468636,79,214.682585
-47.922497,75,214.877629
-26.620876,68,215.050577
-31.542451,69,215.233433
-35.150749,83,215.455077
-30.342038,78,216.604407
-55.457692,81,216.816839
-35.475654,84,217.039108
-35.152793,81,217.259329
-27.456103,75,217.464122
-50.261505,84,217.677818
-30.795392,72,217.869041
-41.031284,86,218.084533
-38.439404,73,218.277675
-29.040147,81,218.491208
-40.405294,73,218.683296
-37.821055,76,218.887354
-27.259602,71,219.070383
-30.060645,67,220.176832
-23.915938,75,221.467126
-25.867333,74,221.696948
-21.421192,71,221.882097
-37.219972,70,222.064935
-42.520012,72,222.247973
-26.525744,74,222.451162
-37.056983,65,222.613388
-15.126623,75,222.815538
-33.602591,74,223.015584
-33.137272,70,223.190409
-24.051927,80,223.401417
-43.914237,79,223.606729
-27.842285,74,224.702965
-38.774489,73,224.897859
-17.065069,69,225.081008
-31.533417,76,225.274261
-33.949444,74,225.4675
-37.696246,80,225.671064
-53.980544,87,225.894778
-21.094963,70,226.085085
-22.150049,72,226.270176
-36.817385,62,226.431911
-47.699997,77,226.625243
-37.205379,77,226.828648
-29.748469,79,227.032014
-22.79733,81,227.245545
-23.999359,68,228.321436
-26.24905,83,228.544196
-30.772358,70,229.793271
-22.412484,75,229.994159
-20.466759,84,230.217807
-33.334286,72,230.402975
-39.425717,83,230.61644
-25.286919,73,230.819773
-23.657956,82,231.031169
-25.020075,74,231.226317
-37.807626,72,231.408867
-35.169583,77,231.612604
-34.059023,71,231.795444
-27.918224,74,232.961015
-46.157134,69,233.14592
-32.742758,70,233.329681
-37.834143,71,233.522797
-23.750551,73,233.715858
-21.021176,77,233.918473
-3.509711,76,234.131402
-33.309882,73,234.323683
-51.232612,71,234.516678
-50.894453,70,234.70948
-23.565964,75,234.902719
-26.958117,73,235.095872
-29.479582,62,235.258415
-22.718114,76,235.461588
-35.568085,75,236.568966
-32.432125,74,236.770082
-26.680936,66,236.954142
