#{"t_start": 1615572326.421868, "env_id": "CartPoleSwingUp-v0"}
r,l,t
-55.46811,85,169.209892
-38.57706,78,169.411254
-35.703874,75,169.607714
-70.968095,83,169.834775
-37.028756,80,170.039902
-40.172898,85,170.263018
-36.434926,84,170.484706
-51.813166,80,170.690224
-36.82253,76,170.893988
-42.632082,76,171.095326
-48.887956,72,171.278798
-32.715603,72,171.463579
-44.141615,78,172.518924
-44.360502,81,172.738242
-35.201867,66,172.902796
-42.236118,81,173.116503
-54.575383,88,173.350319
-42.983508,79,173.561623
-31.014598,78,173.757024
-30.140359,59,173.909521
-65.949933,79,174.133047
-21.364814,73,175.384127
-24.048478,69,175.576287
-25.304588,71,175.75918
-37.202219,76,175.952434
-33.933067,65,177.045526
-36.788194,78,177.258421
-22.803317,70,177.43973
-38.808558,78,177.644838
-39.100757,77,177.837271
-46.028997,68,178.020316
-59.752924,84,178.233859
-32.965979,80,178.437216
-45.288964,78,178.640435
-26.044151,64,178.802992
-62.244383,80,179.014248
-45.329143,70,179.189138
-41.718388,74,179.38212
-48.250827,83,180.520316
-25.546721,69,180.690884
-34.01122,74,180.915305
-42.189863,82,181.146834
-23.690971,68,181.34776
-51.817989,79,181.579532
-26.366081,74,181.792224
-15.4477,77,181.994943
-18.333771,67,182.167526
-28.19155,75,182.361146
-24.31252,71,182.562024
-28.735541,74,183.884254
-33.294522,70,184.064983
-36.445277,89,184.298281
-44.829347,68,185.377511
-31.233887,67,185.550241
-50.383404,85,185.773936
-65.482295,84,185.996759
-49.273378,75,186.190029
-20.136191,70,186.372931
-22.847563,75,186.566074
-36.131796,77,186.768757
-33.55787,72,186.951926
-34.751959,74,187.145103
-36.01108,73,187.336184
-37.70115,66,187.501188
-28.602773,83,187.714689
-30.333099,69,188.782013
-43.260561,79,188.985181
-41.90605,76,189.186425
-36.762649,69,189.361499
-33.426692,70,189.542722
-41.210554,74,189.737573
-17.16045,71,189.930201
-49.622896,73,190.112474
-37.973813,74,190.30569
-27.043104,69,190.486536
-30.208845,74,190.671789
-34.703073,72,191.861823
-31.930477,78,192.134232
-45.782948,85,192.395854
-37.137325,81,193.562012
-24.007164,66,193.73133
-26.712134,66,193.911533
-34.089443,65,194.076146
-26.64423,66,194.249189
-33.657731,72,194.440341
-26.126808,66,194.654979
-32.125103,78,194.876128
-34.69297,66,195.095564
-47.167872,73,195.28878
-26.993476,66,195.463583
-31.835327,85,195.687285
-41.80765,87,195.910878
-31.062304,74,196.965577
-35.622562,74,197.177512
-32.431332,67,197.361637
-36.254492,74,197.554544
-45.060276,79,197.757475
-35.978135,66,197.930156
-29.132748,69,198.110976
-48.627628,73,198.296164
-30.087436,77,198.497595
-35.551656,82,198.70296
-26.933602,74,198.896194
-37.264536,68,199.068707
-53.331358,80,200.390099
-36.326962,73,200.61133
-27.050873,76,201.698003
-26.005368,71,201.890566
-41.408193,76,202.08348
-29.168317,73,202.276357
-24.989622,76,202.469533
-35.41225,63,202.723016
-24.453848,78,202.926658
-26.339366,69,203.099564
-23.249618,65,203.272301
-23.157976,74,203.475307
-31.803507,61,203.628045
-35.506013,69,203.811201
-18.552765,79,204.014606
-25.580311,72,204.197695
-27.55497,69,205.323197
-19.221558,71,205.508125
-37.255745,76,205.701273
-34.617713,74,205.894078
-27.765829,71,206.074847
-38.096339,71,206.260044
-40.337971,77,206.46349
-32.627374,76,206.656404
-27.083487,79,206.86773
-30.708736,73,207.052838
-39.752827,77,207.256365
-34.417432,61,207.408933
-24.767081,72,207.599973
-28.257854,71,208.830263
-15.877613,73,209.885818
-18.671597,72,210.108457
-38.30112,71,210.291595
-27.909768,70,210.474189
-20.158461,79,210.677518
-21.407046,65,210.848048
-25.592264,72,211.033225
-37.954044,71,211.216564
-33.622721,72,211.419967
-27.962758,61,211.581903
-39.408316,77,211.79333
-37.933729,75,211.988498
-30.362931,73,212.181683
-24.779824,71,212.364673
-34.361723,80,213.483029
-36.031439,85,213.706574
-28.686048,76,213.899881
-35.521067,73,214.093088
-32.413631,74,214.286566
-21.503588,68,214.459613
-34.95128,72,214.651011
-40.571654,79,214.856466
-22.63601,75,215.049752
-18.154844,70,215.242297
-30.603478,70,215.425398
-29.964859,71,215.608261
-27.359303,64,215.779209
-35.321944,71,218.033125
-26.804821,62,218.195876
-37.798216,70,218.376101
-17.095888,62,218.536732
-23.373335,74,218.730042
-45.626961,78,218.935586
-39.259228,77,219.138349
-39.792096,79,219.34166
-43.567431,75,219.535047
-6.143715,84,219.748708
-29.869557,69,219.931764
-43.800774,69,220.104825
-38.739086,68,220.288319
-32.241466,65,220.461228
-17.411989,78,221.533751
-30.798447,66,221.703085
-23.098902,70,221.90037
-33.616372,68,222.073369
-24.13681,71,222.266662
-38.759959,75,222.480052
-21.653578,74,222.690714
-48.466592,76,222.886105
-16.180338,64,223.048737
-40.160021,82,223.262647
-41.729784,77,223.468087
-35.576829,77,223.669757
-28.924525,68,223.84268
-33.278244,72,224.035861
-18.825272,72,226.211399
-36.346816,71,226.423341
-29.51371,69,226.596324
-45.594592,83,226.817996
-33.892058,70,227.003008
-17.727903,67,227.175336
-45.904601,78,227.378851
-32.384697,73,227.569978
-27.216282,69,227.744048
-43.928796,75,227.946561
-44.617871,85,228.170066
-17.193925,68,228.343339
-24.562828,64,228.506195
-39.12274,76,228.709046
-19.646833,70,229.774803
-22.227185,67,229.947598
-24.999473,73,230.140537
-28.520749,70,230.323288
-24.546431,74,230.515702
-23.976921,67,230.688512
-31.860423,74,230.881772
-18.318187,71,231.064525
-28.831715,72,231.247248
-29.551068,74,231.440271
-42.717782,80,231.651672
-36.249844,76,231.846769
-31.157798,66,232.019232
-37.666868,81,232.23285
-36.73092,72,234.461987
-26.397334,61,234.654289
-35.500885,78,234.857764
-42.915842,70,235.038729
-24.422081,73,235.223833
-43.106637,78,235.437128
-34.717459,73,235.630027
-44.275251,78,235.831507
-32.387348,74,236.025627
-16.328413,75,236.218923
-40.024119,76,236.420519
-36.276819,74,236.605831
-24.384865,79,236.809285
-31.872715,72,237.866213
-20.528125,67,238.038822
-16.62165,70,238.219813
-22.407805,68,238.394782
-37.661551,73,238.58603
-42.299455,74,238.771148
-38.696872,74,238.972105
-40.393688,72,239.156855
-41.255412,74,239.348207
-20.855931,74,239.543504
-41.587734,75,239.736621
-25.404918,69,239.909515
-25.973199,73,240.102647
-29.748853,73,240.28596
-53.427395,72,241.341162
-48.862295,65,241.505925
-21.147758,78,242.774973
-22.501987,70,242.958101
-10.068713,70,243.138999
-27.432159,75,243.334279
-22.681277,70,243.527332
-30.569184,81,243.740771
-32.866392,68,243.921745
-25.769973,70,244.096655
-29.856781,76,244.298329
-35.481143,70,244.481279
-41.528353,73,244.666533
-36.635617,84,244.888351
-29.661356,66,246.00685
-21.60493,63,246.179478
-19.824749,73,246.362589
-24.787868,68,246.543486
-20.079379,83,246.757169
-19.915294,73,246.94223
-47.094155,79,247.153542
-20.359393,74,247.338768
-16.721955,78,247.542337
-24.420276,71,247.725403
-33.496964,75,247.918666
-35.736014,79,248.121916
-29.470056,82,248.336027
-17.846537,82,249.444644
-22.518797,69,249.627511
-27.476296,75,250.918893
-41.478433,80,251.161235
-29.055571,74,251.354374
-40.870406,79,251.557781
-20.777581,78,251.761182
-29.852289,74,251.961587
-34.495025,74,252.156481
-31.654204,74,252.339728
-42.522563,73,252.532729
-41.714869,80,252.736157
-27.559046,73,252.927386
-23.676752,81,254.076503
-19.138352,71,254.277031
-47.3869,78,254.479023
-35.194489,69,254.662019
-20.435369,78,254.865013
-25.699258,73,255.047969
-32.422532,72,255.241261
-22.66454,76,255.444796
-37.632638,76,255.638098
-44.111916,78,255.849452
-33.852687,75,256.042617
-37.880475,83,256.258751
-38.137394,78,256.462287
-40.443273,74,256.653557
-43.625573,77,257.821871
-34.862389,67,257.99672
