#{"t_start": 1615584540.450563, "env_id": "CartPoleSwingUp-v0"}
r,l,t
-33.100557,69,45.766481
-34.914682,69,45.794894
-37.475464,74,45.82535
-32.365548,75,45.857694
-34.98881,75,45.887983
-34.888975,72,45.918403
-23.887454,63,45.948766
-24.767666,67,45.969057
-50.063105,76,46.007687
-34.481431,69,46.030111
-38.159413,71,46.181419
-32.019531,69,46.212915
-23.863307,76,46.243309
-29.598784,70,46.273879
-29.143815,74,46.304305
-29.324837,66,46.332716
-36.192645,68,46.362984
-27.978402,61,46.385162
-26.730648,72,46.415368
-15.59912,67,46.445652
-28.776989,70,46.473898
-42.851394,79,46.506172
-30.736217,71,46.536427
-35.258457,73,47.774749
-28.3842,76,47.825025
-22.962989,63,48.026134
-26.311971,67,48.056275
-27.311826,78,48.086504
-21.474826,67,48.11681
-29.661304,67,48.137087
-26.900617,73,48.167644
-28.700085,70,48.198226
-14.45508,70,48.228348
-19.262168,66,48.258568
-23.449478,64,48.2789
-44.980808,73,48.309426
-20.797953,62,48.339577
-36.061576,74,48.369677
-17.866275,70,48.399902
-34.197833,71,48.549082
-21.570574,70,48.571515
-27.008881,72,48.602008
-34.448291,70,48.632612
-28.149496,65,48.663156
-20.951218,72,48.693563
-22.987327,61,48.713946
-32.284744,68,48.74445
-24.623069,73,48.774884
-28.128019,71,48.805313
-38.843632,75,48.83585
-34.168319,64,48.866325
-13.43885,68,48.886658
-23.894466,72,48.917159
-26.875493,72,50.21826
-13.156707,72,50.248477
-17.587126,64,50.278586
-43.719376,72,50.308768
-22.821348,62,50.336944
-17.199338,64,50.359154
-35.355101,74,50.389361
-28.25488,69,50.419786
-22.248569,61,50.450219
-39.009068,67,50.470515
-30.809673,76,50.508976
-28.714353,68,50.531345
-20.738918,56,50.55977
-27.230588,72,50.590319
-21.446165,65,50.612809
-11.558958,69,50.753036
-26.726978,65,50.78354
-13.571529,70,50.814001
-25.140315,64,50.836399
-25.114865,69,50.866864
-28.271979,67,50.897326
-32.365502,72,50.927804
-33.925212,69,50.956213
-37.78152,68,50.978449
-32.287372,74,51.008909
-41.690705,67,51.039377
-35.022549,73,51.069731
-21.539352,69,51.100097
-14.306334,66,51.130416
-37.788141,66,51.1607
-41.109977,73,52.502279
-12.36323,68,52.542639
-28.539852,71,52.59301
-30.20553,75,52.631206
-29.568887,70,52.663374
-32.970978,71,52.693657
-33.910879,66,52.723889
-23.656329,66,52.752173
-20.425436,68,52.774655
-42.212201,79,52.813183
-29.831536,70,52.843416
-25.489796,71,52.873752
-24.114519,62,52.89593
-30.096938,75,52.924122
-44.857441,74,53.068119
-26.963961,63,53.088252
-28.100016,62,53.118699
-42.726973,69,53.149286
-30.064886,75,53.179893
-25.058607,70,53.208366
-35.784204,72,53.238905
-31.632101,70,53.261407
-36.79192,70,53.291823
-18.706545,70,53.322298
-27.850777,69,53.352812
-26.456775,71,53.383263
-31.764224,76,53.413735
-37.957732,73,53.444202
-25.647472,70,53.584291
-29.263333,72,54.693985
-18.378652,71,54.742572
-21.277469,70,54.783065
-22.669757,69,54.81331
-29.792663,69,54.84563
-30.932004,70,54.886025
-33.790651,73,54.916225
-22.063892,75,54.94639
-32.073725,68,54.976766
-24.156518,69,55.007315
-32.63404,71,55.037747
-31.507849,67,55.066059
-30.276174,66,55.088388
-34.969371,68,55.118925
-31.178792,67,55.260771
-31.107571,71,55.290989
-34.42087,72,55.321225
-25.686081,74,55.351462
-31.085088,67,55.381981
-37.063408,69,55.410443
-19.985899,63,55.432847
-25.879711,71,55.463253
-14.695205,71,55.493574
-27.641859,71,55.52391
-37.516974,76,55.554207
-18.644795,69,55.584649
-29.092812,72,55.615199
-28.033744,71,55.6458
-28.437823,65,55.785417
-30.478684,65,56.934868
-16.48577,65,56.981734
-26.931364,66,57.021674
-37.870864,71,57.051947
-22.868572,62,57.082118
-31.301493,66,57.112364
-21.384741,67,57.142615
-26.923053,71,57.175114
-43.335148,73,57.203532
-35.745194,67,57.234056
-24.173538,68,57.264539
-40.591571,76,57.295014
-27.187459,71,57.32327
-34.334397,62,57.353663
-36.092988,68,57.487807
-17.576656,72,57.518251
-21.073021,69,57.54878
-47.559847,75,57.579122
-16.917872,64,57.59946
-39.330692,71,57.629971
-41.433775,75,57.660465
-26.872286,70,57.690845
-31.812888,68,57.721288
-24.639798,75,57.751773
-33.295288,74,57.782239
-22.394424,73,57.812517
-24.243227,73,57.842975
-36.776241,74,57.873475
-21.824356,71,58.015495
-32.458895,73,58.045892
-22.811281,73,59.142861
-29.797433,63,59.181181
-19.84174,66,59.223364
-25.020508,74,59.263516
-30.195246,72,59.301733
-37.1364,73,59.33409
-22.473141,68,59.364333
-30.396312,62,59.384506
-20.847037,69,59.414934
-31.692353,72,59.445258
-14.720165,67,59.475463
-34.758606,73,59.505965
-27.667495,75,59.647908
-25.401196,66,59.67627
-24.688379,69,59.698753
-26.173442,72,59.729341
-43.537998,76,59.75975
-29.154398,72,59.790208
-29.139231,70,59.820674
-30.88223,73,59.849054
-36.24348,68,59.881301
-27.390025,60,59.901607
-34.607423,68,59.931889
-41.153816,73,59.962216
-39.589113,74,59.992654
-36.897851,67,60.023077
-27.304362,66,60.163202
-42.190433,76,60.195457
-22.54721,69,60.225689
