#{"t_start": 1615582675.367132, "env_id": "CartPoleSwingUp-v0"}
r,l,t
-36.656835,84,207.232685
-37.959656,75,207.502186
-44.504477,75,207.787422
-50.142618,77,208.02419
-60.215933,79,208.229891
-39.294939,66,209.36925
-46.457111,76,209.576608
-38.799776,78,209.790082
-41.527124,78,210.003793
-64.521581,82,210.217487
-65.667221,92,210.461334
-38.909028,72,210.714381
-45.923916,80,210.948138
-42.037085,79,211.15982
-56.01158,87,211.432903
-34.562886,74,211.64668
-37.021267,82,213.24219
-33.633238,81,214.67297
-38.778739,76,214.874004
-42.025589,77,215.089352
-35.005658,71,215.280221
-45.80977,82,215.580996
-27.73962,72,215.812774
-34.804333,71,216.028889
-19.445882,83,216.263651
-25.120215,77,216.499019
-33.240682,72,216.784154
-43.751752,77,217.047119
-38.633532,72,217.285301
-28.021637,72,217.626069
-37.599528,72,217.855947
-39.447501,77,219.086139
-44.337835,73,219.305964
-30.82181,70,219.525891
-47.938631,80,219.756238
-40.314296,76,219.986156
-36.115879,73,220.196115
-29.1003,74,220.406149
-43.342166,72,220.61582
-48.124636,76,220.836117
-30.549028,76,221.05597
-47.097097,82,221.296095
-37.825273,73,221.506327
-37.370147,92,222.955817
-23.630101,68,224.175978
-28.663557,74,224.396177
-37.277629,79,224.616464
-44.549962,79,224.856364
-32.38117,69,225.05627
-44.534351,85,225.306263
-28.914331,77,225.526267
-41.624193,81,225.766329
-27.208805,72,226.016148
-45.423576,74,226.265963
-30.814538,78,226.516153
-18.691202,71,226.725888
-30.865051,70,226.946046
-48.255162,85,228.39608
-35.82542,74,228.625802
-26.070476,68,228.845989
-27.942473,78,229.092792
-60.6072,82,229.35585
-58.902304,85,229.725748
-42.912805,79,230.125886
-32.530522,85,230.655758
-39.354558,79,231.015925
-36.577533,80,231.375829
-46.591779,87,231.725818
-37.169568,74,231.99583
-32.607176,71,232.321143
-40.065765,76,235.166008
-38.423528,76,235.555851
-33.117962,77,235.825994
-49.262835,73,236.126076
-33.875804,76,236.565786
-38.050978,77,236.906167
-36.058652,83,237.165873
-21.898955,71,237.371209
-24.557689,78,237.595943
-50.839306,86,237.825932
-44.475023,72,238.025952
-37.240698,75,238.241302
-32.077302,71,238.47615
-48.886023,85,239.916211
-33.242664,75,240.146001
-35.741046,76,240.415979
-37.834065,75,240.665903
-45.334808,74,240.886016
-49.899824,86,241.140698
-18.941612,68,241.356059
-48.35984,82,241.595962
-47.989641,81,241.85594
-25.092317,75,242.115712
-50.012922,86,242.475985
-23.632069,73,242.800761
-45.711669,80,243.155803
-28.208748,64,244.456213
-36.692762,81,245.986083
-49.916206,76,246.215845
-34.904172,81,246.446723
-24.83845,72,246.647266
-36.526606,76,246.866221
-36.666412,75,247.095979
-29.719844,71,247.315997
-15.928838,77,247.536191
-30.317405,72,247.766255
-26.862831,75,247.995834
-30.405096,78,248.249115
-52.125534,80,248.49604
-41.233125,71,249.940879
-24.763533,76,250.235898
-20.775054,78,250.595762
-35.97509,72,250.886036
-21.4336,69,251.106075
-29.093799,76,251.335856
-37.825102,69,251.545918
-34.362212,68,251.74625
-43.95738,75,251.966259
-36.204536,78,252.196249
-26.643225,69,252.395929
-46.735214,79,252.656169
-27.407811,68,252.926138
-30.598433,76,253.195813
-26.899707,72,254.840829
-33.6081,76,256.302417
-25.398474,66,256.506037
-40.228263,71,256.726061
-36.359318,78,256.965924
-33.823183,73,257.195997
-25.654058,70,257.436071
-38.909302,67,257.635955
-26.13433,67,257.83615
-40.95379,78,258.07583
-30.450729,81,258.356004
-30.9248,74,258.615899
-32.926007,73,258.84584
-42.976449,75,260.195756
-29.797681,73,260.445917
-31.940489,75,260.655962
-40.639395,77,260.905961
-19.122048,72,261.136052
-40.581208,77,261.35584
-26.183225,78,261.626078
-44.629428,81,261.905863
-39.640507,78,262.145831
-24.286692,73,262.385954
-34.168813,68,262.606026
-36.892654,76,262.841173
-29.751458,76,263.075543
-40.148053,74,263.3069
-34.861952,80,264.592404
-38.013481,70,264.784888
-14.774825,71,266.197997
-28.027406,80,266.425982
-26.99612,71,266.625992
-23.19199,72,266.846
-17.289653,76,267.101182
-19.838822,78,267.344551
-39.567061,79,267.57294
-29.356781,73,267.793351
-39.099066,75,268.034704
-27.657154,81,268.271469
-12.794536,68,268.458939
-26.713549,72,269.726006
-37.755735,77,269.935786
-31.45015,68,270.135762
-29.92663,73,270.335684
-35.808491,74,270.575761
-30.905178,67,270.785954
-40.297849,83,271.035792
-31.540618,72,271.271331
-35.861407,76,271.486755
-26.674626,68,271.70676
-40.337199,73,271.983971
-44.868767,77,272.22617
-40.805759,76,272.466129
-37.135944,69,272.695675
-30.568283,72,274.045928
-36.017581,81,274.296074
