cartPos1,cartVel1,pendSin1,pendCos1,pendVel1,action1,cartPos2,cartVel2,pendSin2,pendCos2,pendVel2,action2,cartPos3,cartVel3,pendSin3,pendCos3,pendVel3,action3,cartPos4,cartVel4,pendSin4,pendCos4,pendVel4,action4,cartPos5,cartVel5,pendSin5,pendCos5,pendVel5,action5
0.5262450635433197,0.515405977001557,0.21462208032608032,0.08944007754325867,0.47736683785915374,0.9306126534938812,0.5266456186771393,0.5261010596385369,0.2183506190776825,0.08687335252761841,0.46672849357128143,0.15549784898757935,0.5273242473602295,0.5208689960149618,0.2238735556602478,0.08316168189048767,0.4667836934328079,0.85963374376297,0.5278668403625488,0.5302399901243356,0.22943609952926636,0.07952982187271118,0.4570466846227646,0.08534702658653259,0.5286530822515487,0.5235223540892968,0.2366999089717865,0.07494345307350159,0.45831542909145356,0.8569111526012421
0.5266456186771393,0.5261010596385369,0.2183506190776825,0.08687335252761841,0.46672849357128143,0.15549784898757935,0.5273242473602295,0.5208689960149618,0.2238735556602478,0.08316168189048767,0.4667836934328079,0.85963374376297,0.5278668403625488,0.5302399901243356,0.22943609952926636,0.07952982187271118,0.4570466846227646,0.08534702658653259,0.5286530822515487,0.5235223540892968,0.2366999089717865,0.07494345307350159,0.45831542909145356,0.8569111526012421,0.5292646616697312,0.5329936123811282,0.24382349848747253,0.07061251997947693,0.44854146242141724,0.06410309672355646
0.5273242473602295,0.5208689960149618,0.2238735556602478,0.08316168189048767,0.4667836934328079,0.85963374376297,0.5278668403625488,0.5302399901243356,0.22943609952926636,0.07952982187271118,0.4570466846227646,0.08534702658653259,0.5286530822515487,0.5235223540892968,0.2366999089717865,0.07494345307350159,0.45831542909145356,0.8569111526012421,0.5292646616697312,0.5329936123811282,0.24382349848747253,0.07061251997947693,0.44854146242141724,0.06410309672355646,0.5301224946975708,0.5257473129492539,0.2527153939008713,0.06543087959289545,0.45045303702354433,0.2979995012283325
0.5278668403625488,0.5302399901243356,0.22943609952926636,0.07952982187271118,0.4570466846227646,0.08534702658653259,0.5286530822515487,0.5235223540892968,0.2366999089717865,0.07494345307350159,0.45831542909145356,0.8569111526012421,0.5292646616697312,0.5329936123811282,0.24382349848747253,0.07061251997947693,0.44854146242141724,0.06410309672355646,0.5301224946975708,0.5257473129492539,0.2527153939008713,0.06543087959289545,0.45045303702354433,0.2979995012283325,0.5307919263839722,0.5233870309132796,0.2613760381937027,0.0606156587600708,0.4490843892097473,0.7449213266372681
0.5286530822515487,0.5235223540892968,0.2366999089717865,0.07494345307350159,0.45831542909145356,0.8569111526012421,0.5292646616697312,0.5329936123811282,0.24382349848747253,0.07061251997947693,0.44854146242141724,0.06410309672355646,0.5301224946975708,0.5257473129492539,0.2527153939008713,0.06543087959289545,0.45045303702354433,0.2979995012283325,0.5307919263839722,0.5233870309132796,0.2613760381937027,0.0606156587600708,0.4490843892097473,0.7449213266372681,0.5313999891281128,0.530651894899515,0.27037350833415985,0.055847227573394775,0.44096816778182985,0.5247916430234909
0.5292646616697312,0.5329936123811282,0.24382349848747253,0.07061251997947693,0.44854146242141724,0.06410309672355646,0.5301224946975708,0.5257473129492539,0.2527153939008713,0.06543087959289545,0.45045303702354433,0.2979995012283325,0.5307919263839722,0.5233870309132796,0.2613760381937027,0.0606156587600708,0.4490843892097473,0.7449213266372681,0.5313999891281128,0.530651894899515,0.27037350833415985,0.055847227573394775,0.44096816778182985,0.5247916430234909,0.5321969389915466,0.533210976765706,0.2809242010116577,0.050549447536468506,0.4363024950027466,0.2172102928161621
0.5301224946975708,0.5257473129492539,0.2527153939008713,0.06543087959289545,0.45045303702354433,0.2979995012283325,0.5307919263839722,0.5233870309132796,0.2613760381937027,0.0606156587600708,0.4490843892097473,0.7449213266372681,0.5313999891281128,0.530651894899515,0.27037350833415985,0.055847227573394775,0.44096816778182985,0.5247916430234909,0.5321969389915466,0.533210976765706,0.2809242010116577,0.050549447536468506,0.4363024950027466,0.2172102928161621,0.533060422539711,0.5289929142365088,0.2924456298351288,0.04511409997940058,0.4366940319538116,0.6828155964612961
0.5307919263839722,0.5233870309132796,0.2613760381937027,0.0606156587600708,0.4490843892097473,0.7449213266372681,0.5313999891281128,0.530651894899515,0.27037350833415985,0.055847227573394775,0.44096816778182985,0.5247916430234909,0.5321969389915466,0.533210976765706,0.2809242010116577,0.050549447536468506,0.4363024950027466,0.2172102928161621,0.533060422539711,0.5289929142365088,0.2924456298351288,0.04511409997940058,0.4366940319538116,0.6828155964612961,0.5338142395019532,0.5350259061043079,0.3040297329425812,0.040004730224609375,0.42968677282333373,0.1256638467311859
0.5313999891281128,0.530651894899515,0.27037350833415985,0.055847227573394775,0.44096816778182985,0.5247916430234909,0.5321969389915466,0.533210976765706,0.2809242010116577,0.050549447536468506,0.4363024950027466,0.2172102928161621,0.533060422539711,0.5289929142365088,0.2924456298351288,0.04511409997940058,0.4366940319538116,0.6828155964612961,0.5338142395019532,0.5350259061043079,0.3040297329425812,0.040004730224609375,0.42968677282333373,0.1256638467311859,0.5347249120473861,0.5285582083922166,0.3170430362224579,0.034675657749176025,0.4321157932281494,0.6625126898288727
0.5321969389915466,0.533210976765706,0.2809242010116577,0.050549447536468506,0.4363024950027466,0.2172102928161621,0.533060422539711,0.5289929142365088,0.2924456298351288,0.04511409997940058,0.4366940319538116,0.6828155964612961,0.5338142395019532,0.5350259061043079,0.3040297329425812,0.040004730224609375,0.42968677282333373,0.1256638467311859,0.5347249120473861,0.5285582083922166,0.3170430362224579,0.034675657749176025,0.4321157932281494,0.6625126898288727,0.5354674249887467,0.534108450779548,0.3297441899776459,0.029879838228225708,0.4256731688976288,0.6564624011516571
0.533060422539711,0.5289929142365088,0.2924456298351288,0.04511409997940058,0.4366940319538116,0.6828155964612961,0.5338142395019532,0.5350259061043079,0.3040297329425812,0.040004730224609375,0.42968677282333373,0.1256638467311859,0.5347249120473861,0.5285582083922166,0.3170430362224579,0.034675657749176025,0.4321157932281494,0.6625126898288727,0.5354674249887467,0.534108450779548,0.3297441899776459,0.029879838228225708,0.4256731688976288,0.6564624011516571,0.5363542467355729,0.5395345137669489,0.34379439055919647,0.025026530027389526,0.41943806409835815,0.3044104725122452
0.5338142395019532,0.5350259061043079,0.3040297329425812,0.040004730224609375,0.42968677282333373,0.1256638467311859,0.5347249120473861,0.5285582083922166,0.3170430362224579,0.034675657749176025,0.4321157932281494,0.6625126898288727,0.5354674249887467,0.534108450779548,0.3297441899776459,0.029879838228225708,0.4256731688976288,0.6564624011516571,0.5363542467355729,0.5395345137669489,0.34379439055919647,0.025026530027389526,0.41943806409835815,0.3044104725122452,0.5373821437358857,0.5367630445040189,0.359178751707077,0.02024030685424799,0.41965975165367125,0.7085775882005692
0.5347249120473861,0.5285582083922166,0.3170430362224579,0.034675657749176025,0.4321157932281494,0.6625126898288727,0.5354674249887467,0.534108450779548,0.3297441899776459,0.029879838228225708,0.4256731688976288,0.6564624011516571,0.5363542467355729,0.5395345137669489,0.34379439055919647,0.025026530027389526,0.41943806409835815,0.3044104725122452,0.5373821437358857,0.5367630445040189,0.359178751707077,0.02024030685424799,0.41965975165367125,0.7085775882005692,0.5383379817008972,0.5432896109727713,0.37466640770435333,0.015963345766067505,0.41284299492835996,0.8142277896404266
0.5354674249887467,0.534108450779548,0.3297441899776459,0.029879838228225708,0.4256731688976288,0.6564624011516571,0.5363542467355729,0.5395345137669489,0.34379439055919647,0.025026530027389526,0.41943806409835815,0.3044104725122452,0.5373821437358857,0.5367630445040189,0.359178751707077,0.02024030685424799,0.41965975165367125,0.7085775882005692,0.5383379817008972,0.5432896109727713,0.37466640770435333,0.015963345766067505,0.41284299492835996,0.8142277896404266,0.5394635111093521,0.5522785828663752,0.39161402732133865,0.01188886165618902,0.40423416495323183,0.5340185239911079
0.5363542467355729,0.5395345137669489,0.34379439055919647,0.025026530027389526,0.41943806409835815,0.3044104725122452,0.5373821437358857,0.5367630445040189,0.359178751707077,0.02024030685424799,0.41965975165367125,0.7085775882005692,0.5383379817008972,0.5432896109727713,0.37466640770435333,0.015963345766067505,0.41284299492835996,0.8142277896404266,0.5394635111093521,0.5522785828663752,0.39161402732133865,0.01188886165618902,0.40423416495323183,0.5340185239911079,0.5408227562904357,0.5545155956194951,0.41038671880960464,0.008096098899841309,0.40112937092781065,0.7909696698188782
0.5373821437358857,0.5367630445040189,0.359178751707077,0.02024030685424799,0.41965975165367125,0.7085775882005692,0.5383379817008972,0.5432896109727713,0.37466640770435333,0.015963345766067505,0.41284299492835996,0.8142277896404266,0.5394635111093521,0.5522785828663752,0.39161402732133865,0.01188886165618902,0.40423416495323183,0.5340185239911079,0.5408227562904357,0.5545155956194951,0.41038671880960464,0.008096098899841309,0.40112937092781065,0.7909696698188782,0.5422401607036591,0.562748698087839,0.4299056604504585,0.004937589168548584,0.3934482932090759,0.7386675477027893
0.5383379817008972,0.5432896109727713,0.37466640770435333,0.015963345766067505,0.41284299492835996,0.8142277896404266,0.5394635111093521,0.5522785828663752,0.39161402732133865,0.01188886165618902,0.40423416495323183,0.5340185239911079,0.5408227562904357,0.5545155956194951,0.41038671880960464,0.008096098899841309,0.40112937092781065,0.7909696698188782,0.5422401607036591,0.562748698087839,0.4299056604504585,0.004937589168548584,0.3934482932090759,0.7386675477027893,0.5438716262578964,0.5695423208750211,0.4510628208518028,0.0024006068706511896,0.38712257146835327,0.7768795490264893
0.5394635111093521,0.5522785828663752,0.39161402732133865,0.01188886165618902,0.40423416495323183,0.5340185239911079,0.5408227562904357,0.5545155956194951,0.41038671880960464,0.008096098899841309,0.40112937092781065,0.7909696698188782,0.5422401607036591,0.562748698087839,0.4299056604504585,0.004937589168548584,0.3934482932090759,0.7386675477027893,0.5438716262578964,0.5695423208750211,0.4510628208518028,0.0024006068706511896,0.38712257146835327,0.7768795490264893,0.5456797271966934,0.5770134375645564,0.4735721591860056,0.000698924064636175,0.3804807305335999,0.5711939409375191
0.5408227562904357,0.5545155956194951,0.41038671880960464,0.008096098899841309,0.40112937092781065,0.7909696698188782,0.5422401607036591,0.562748698087839,0.4299056604504585,0.004937589168548584,0.3934482932090759,0.7386675477027893,0.5438716262578964,0.5695423208750211,0.4510628208518028,0.0024006068706511896,0.38712257146835327,0.7768795490264893,0.5456797271966934,0.5770134375645564,0.4735721591860056,0.000698924064636175,0.3804807305335999,0.5711939409375191,0.5476820766925812,0.5791014249508197,0.4974637031555176,6.437301635797699e-06,0.3784622073173523,0.3882780522108078
0.5422401607036591,0.562748698087839,0.4299056604504585,0.004937589168548584,0.3934482932090759,0.7386675477027893,0.5438716262578964,0.5695423208750211,0.4510628208518028,0.0024006068706511896,0.38712257146835327,0.7768795490264893,0.5456797271966934,0.5770134375645564,0.4735721591860056,0.000698924064636175,0.3804807305335999,0.5711939409375191,0.5476820766925812,0.5791014249508197,0.4974637031555176,6.437301635797699e-06,0.3784622073173523,0.3882780522108078,0.5497387140989304,0.5762699567354642,0.5217643715441227,0.00047391653060918637,0.3807316184043884,0.5676570758223534
0.5438716262578964,0.5695423208750211,0.4510628208518028,0.0024006068706511896,0.38712257146835327,0.7768795490264893,0.5456797271966934,0.5770134375645564,0.4735721591860056,0.000698924064636175,0.3804807305335999,0.5711939409375191,0.5476820766925812,0.5791014249508197,0.4974637031555176,6.437301635797699e-06,0.3784622073173523,0.3882780522108078,0.5497387140989304,0.5762699567354642,0.5217643715441227,0.00047391653060918637,0.3807316184043884,0.5676570758223534,0.5517217338085174,0.5774320088900052,0.5455616377294064,0.0020802021026611883,0.3800554990768433,0.2923755645751953
0.5456797271966934,0.5770134375645564,0.4735721591860056,0.000698924064636175,0.3804807305335999,0.5711939409375191,0.5476820766925812,0.5791014249508197,0.4974637031555176,6.437301635797699e-06,0.3784622073173523,0.3882780522108078,0.5497387140989304,0.5762699567354642,0.5217643715441227,0.00047391653060918637,0.3807316184043884,0.5676570758223534,0.5517217338085174,0.5774320088900052,0.5455616377294064,0.0020802021026611883,0.3800554990768433,0.2923755645751953,0.5537349641323089,0.5714287528624902,0.5693891420960426,0.0048382580280303955,0.3854721188545227,0.755133718252182
0.5476820766925812,0.5791014249508197,0.4974637031555176,6.437301635797699e-06,0.3784622073173523,0.3882780522108078,0.5497387140989304,0.5762699567354642,0.5217643715441227,0.00047391653060918637,0.3807316184043884,0.5676570758223534,0.5517217338085174,0.5774320088900052,0.5455616377294064,0.0020802021026611883,0.3800554990768433,0.2923755645751953,0.5537349641323089,0.5714287528624902,0.5693891420960426,0.0048382580280303955,0.3854721188545227,0.755133718252182,0.5555921137332916,0.5763769103930547,0.5919923409819603,0.008535444736480713,0.3823423981666565,0.4148123860359192
0.5497387140989304,0.5762699567354642,0.5217643715441227,0.00047391653060918637,0.3807316184043884,0.5676570758223534,0.5517217338085174,0.5774320088900052,0.5455616377294064,0.0020802021026611883,0.3800554990768433,0.2923755645751953,0.5537349641323089,0.5714287528624902,0.5693891420960426,0.0048382580280303955,0.3854721188545227,0.755133718252182,0.5555921137332916,0.5763769103930547,0.5919923409819603,0.008535444736480713,0.3823423981666565,0.4148123860359192,0.5575779139995575,0.5726612760470464,0.6150117591023445,0.013407468795776423,0.3864390254020691,0.8880209922790527
0.5517217338085174,0.5774320088900052,0.5455616377294064,0.0020802021026611883,0.3800554990768433,0.2923755645751953,0.5537349641323089,0.5714287528624902,0.5693891420960426,0.0048382580280303955,0.3854721188545227,0.755133718252182,0.5555921137332916,0.5763769103930547,0.5919923409819603,0.008535444736480713,0.3823423981666565,0.4148123860359192,0.5575779139995575,0.5726612760470464,0.6150117591023445,0.013407468795776423,0.3864390254020691,0.8880209922790527,0.5594671070575714,0.5799733583743756,0.6369886994361877,0.019131928682327215,0.3820690274238586,0.1735498011112213
0.5537349641323089,0.5714287528624902,0.5693891420960426,0.0048382580280303955,0.3854721188545227,0.755133718252182,0.5555921137332916,0.5763769103930547,0.5919923409819603,0.008535444736480713,0.3823423981666565,0.4148123860359192,0.5575779139995575,0.5726612760470464,0.6150117591023445,0.013407468795776423,0.3864390254020691,0.8880209922790527,0.5594671070575714,0.5799733583743756,0.6369886994361877,0.019131928682327215,0.3820690274238586,0.1735498011112213,0.5615464150905609,0.5699417407696064,0.6595115810632706,0.026126533746719416,0.3915893793106079,0.4347701594233513
0.5555921137332916,0.5763769103930547,0.5919923409819603,0.008535444736480713,0.3823423981666565,0.4148123860359192,0.5575779139995575,0.5726612760470464,0.6150117591023445,0.013407468795776423,0.3864390254020691,0.8880209922790527,0.5594671070575714,0.5799733583743756,0.6369886994361877,0.019131928682327215,0.3820690274238586,0.1735498011112213,0.5615464150905609,0.5699417407696064,0.6595115810632706,0.026126533746719416,0.3915893793106079,0.4347701594233513,0.5633648991584778,0.5659877474491413,0.6799043565988541,0.03348696231842041,0.3965921401977539,0.07707056403160095
0.5575779139995575,0.5726612760470464,0.6150117591023445,0.013407468795776423,0.3864390254020691,0.8880209922790527,0.5594671070575714,0.5799733583743756,0.6369886994361877,0.019131928682327215,0.3820690274238586,0.1735498011112213,0.5615464150905609,0.5699417407696064,0.6595115810632706,0.026126533746719416,0.3915893793106079,0.4347701594233513,0.5633648991584778,0.5659877474491413,0.6799043565988541,0.03348696231842041,0.3965921401977539,0.07707056403160095,0.5650805771350861,0.5537631328289325,0.6990414261817932,0.04132527112960821,0.40806774497032167,0.371028795838356
0.5594671070575714,0.5799733583743756,0.6369886994361877,0.019131928682327215,0.3820690274238586,0.1735498011112213,0.5615464150905609,0.5699417407696064,0.6595115810632706,0.026126533746719416,0.3915893793106079,0.4347701594233513,0.5633648991584778,0.5659877474491413,0.6799043565988541,0.03348696231842041,0.3965921401977539,0.07707056403160095,0.5650805771350861,0.5537631328289325,0.6990414261817932,0.04132527112960821,0.40806774497032167,0.371028795838356,0.5664784193038941,0.5483666383303128,0.7157698720693588,0.048953026533126776,0.4145332336425781,0.2120606005191803
0.5615464150905609,0.5699417407696064,0.6595115810632706,0.026126533746719416,0.3915893793106079,0.4347701594233513,0.5633648991584778,0.5659877474491413,0.6799043565988541,0.03348696231842041,0.3965921401977539,0.07707056403160095,0.5650805771350861,0.5537631328289325,0.6990414261817932,0.04132527112960821,0.40806774497032167,0.371028795838356,0.5664784193038941,0.5483666383303128,0.7157698720693588,0.048953026533126776,0.4145332336425781,0.2120606005191803,0.5677359521389007,0.539497068295112,0.7310605943202972,0.05659160017967224,0.42368277311325075,0.5271096248179674
0.5633648991584778,0.5659877474491413,0.6799043565988541,0.03348696231842041,0.3965921401977539,0.07707056403160095,0.5650805771350861,0.5537631328289325,0.6990414261817932,0.04132527112960821,0.40806774497032167,0.371028795838356,0.5664784193038941,0.5483666383303128,0.7157698720693588,0.048953026533126776,0.4145332336425781,0.2120606005191803,0.5677359521389007,0.539497068295112,0.7310605943202972,0.05659160017967224,0.42368277311325075,0.5271096248179674,0.5687628746032715,0.5376813801435324,0.7444867193698883,0.06385067105293274,0.42782731652259826,0.891817182302475
0.5650805771350861,0.5537631328289325,0.6990414261817932,0.04132527112960821,0.40806774497032167,0.371028795838356,0.5664784193038941,0.5483666383303128,0.7157698720693588,0.048953026533126776,0.4145332336425781,0.2120606005191803,0.5677359521389007,0.539497068295112,0.7310605943202972,0.05659160017967224,0.42368277311325075,0.5271096248179674,0.5687628746032715,0.5376813801435324,0.7444867193698883,0.06385067105293274,0.42782731652259826,0.891817182302475,0.5697425961494446,0.5437147709039541,0.7569743096828461,0.07108953595161438,0.42655226588249207,0.6626981198787689
0.5664784193038941,0.5483666383303128,0.7157698720693588,0.048953026533126776,0.4145332336425781,0.2120606005191803,0.5677359521389007,0.539497068295112,0.7310605943202972,0.05659160017967224,0.42368277311325075,0.5271096248179674,0.5687628746032715,0.5376813801435324,0.7444867193698883,0.06385067105293274,0.42782731652259826,0.891817182302475,0.5697425961494446,0.5437147709039541,0.7569743096828461,0.07108953595161438,0.42655226588249207,0.6626981198787689,0.5708791792392731,0.5446796371386602,0.7694626152515411,0.07882320880889893,0.4290341377258301,0.2274424135684967
0.5677359521389007,0.539497068295112,0.7310605943202972,0.05659160017967224,0.42368277311325075,0.5271096248179674,0.5687628746032715,0.5376813801435324,0.7444867193698883,0.06385067105293274,0.42782731652259826,0.891817182302475,0.5697425961494446,0.5437147709039541,0.7569743096828461,0.07108953595161438,0.42655226588249207,0.6626981198787689,0.5708791792392731,0.5446796371386602,0.7694626152515411,0.07882320880889893,0.4290341377258301,0.2274424135684967,0.5720408499240875,0.5364703994530898,0.781308114528656,0.08664092421531677,0.4379602909088135,0.34084978699684143
0.5687628746032715,0.5376813801435324,0.7444867193698883,0.06385067105293274,0.42782731652259826,0.891817182302475,0.5697425961494446,0.5437147709039541,0.7569743096828461,0.07108953595161438,0.42655226588249207,0.6626981198787689,0.5708791792392731,0.5446796371386602,0.7694626152515411,0.07882320880889893,0.4290341377258301,0.2274424135684967,0.5720408499240875,0.5364703994530898,0.781308114528656,0.08664092421531677,0.4379602909088135,0.34084978699684143,0.5729890763759613,0.5308199181006505,0.7914783358573914,0.09374836087226868,0.44520882368087766,0.3087800294160843
0.5697425961494446,0.5437147709039541,0.7569743096828461,0.07108953595161438,0.42655226588249207,0.6626981198787689,0.5708791792392731,0.5446796371386602,0.7694626152515411,0.07882320880889893,0.4290341377258301,0.2274424135684967,0.5720408499240875,0.5364703994530898,0.781308114528656,0.08664092421531677,0.4379602909088135,0.34084978699684143,0.5729890763759613,0.5308199181006505,0.7914783358573914,0.09374836087226868,0.44520882368087766,0.3087800294160843,0.5737903952598572,0.5246566671591538,0.8003112077713013,0.10023361444473267,0.45285544991493226,0.16334787011146545
0.5708791792392731,0.5446796371386602,0.7694626152515411,0.07882320880889893,0.4290341377258301,0.2274424135684967,0.5720408499240875,0.5364703994530898,0.781308114528656,0.08664092421531677,0.4379602909088135,0.34084978699684143,0.5729890763759613,0.5308199181006505,0.7914783358573914,0.09374836087226868,0.44520882368087766,0.3087800294160843,0.5737903952598572,0.5246566671591538,0.8003112077713013,0.10023361444473267,0.45285544991493226,0.16334787011146545,0.5744314670562745,0.5156985486929233,0.8077960908412933,0.10596755146980286,0.46236114501953124,0.7806117534637451
0.5720408499240875,0.5364703994530898,0.781308114528656,0.08664092421531677,0.4379602909088135,0.34084978699684143,0.5729890763759613,0.5308199181006505,0.7914783358573914,0.09374836087226868,0.44520882368087766,0.3087800294160843,0.5737903952598572,0.5246566671591538,0.8003112077713013,0.10023361444473267,0.45285544991493226,0.16334787011146545,0.5744314670562745,0.5156985486929233,0.8077960908412933,0.10596755146980286,0.46236114501953124,0.7806117534637451,0.5748396337032318,0.5193045460260831,0.8136933743953705,0.1106460690498352,0.4638304114341736,0.4161986783146858
0.5729890763759613,0.5308199181006505,0.7914783358573914,0.09374836087226868,0.44520882368087766,0.3087800294160843,0.5737903952598572,0.5246566671591538,0.8003112077713013,0.10023361444473267,0.45285544991493226,0.16334787011146545,0.5744314670562745,0.5156985486929233,0.8077960908412933,0.10596755146980286,0.46236114501953124,0.7806117534637451,0.5748396337032318,0.5193045460260831,0.8136933743953705,0.1106460690498352,0.4638304114341736,0.4161986783146858,0.5753415524959564,0.5156234972752057,0.8192934393882751,0.11522513628005981,0.4700099974870682,0.8694354295730591
0.5737903952598572,0.5246566671591538,0.8003112077713013,0.10023361444473267,0.45285544991493226,0.16334787011146545,0.5744314670562745,0.5156985486929233,0.8077960908412933,0.10596755146980286,0.46236114501953124,0.7806117534637451,0.5748396337032318,0.5193045460260831,0.8136933743953705,0.1106460690498352,0.4638304114341736,0.4161986783146858,0.5753415524959564,0.5156234972752057,0.8192934393882751,0.11522513628005981,0.4700099974870682,0.8694354295730591,0.5757477581501007,0.5209838151931763,0.8238861262798309,0.1190829873085022,0.4705777376890182,0.01246422529220581
