#{"t_start": 1615581028.2735136, "env_id": "CartPoleSwingUp-v0"}
r,l,t
-91.507081,108,148.650551
-52.283057,96,148.913639
-59.297037,92,149.156961
-40.410464,76,149.35329
-49.568236,80,149.561889
-40.379994,77,149.767144
-80.097283,105,150.039842
-37.474234,91,151.333448
-47.369385,90,151.614456
-62.376118,95,151.870354
-67.966473,89,152.104296
-44.054575,72,152.297277
-54.817977,87,153.406129
-48.703763,85,153.630047
-32.572827,85,153.85371
-51.813237,86,154.075447
-36.518099,82,154.290581
-59.667103,83,154.511378
-46.697727,90,154.737252
-37.516446,78,154.94054
-60.50411,85,155.172153
-53.33606,83,155.39798
-46.25534,80,155.601767
-60.751695,84,155.823587
-54.356562,81,156.992546
-55.621391,92,157.245648
-32.509319,73,157.438489
-62.887089,92,157.682183
-38.831381,76,157.885489
-38.356189,76,158.097322
-50.177855,80,158.308326
-32.234694,72,158.49386
-51.08088,92,159.900249
-48.219517,88,160.14968
-28.401936,83,160.373311
-21.03453,71,160.564605
-34.38402,77,161.684584
-34.269932,79,161.897399
-48.932101,78,162.099173
-53.007465,87,162.325127
-45.617063,78,162.536253
-48.539512,78,162.741658
-36.979995,80,162.952797
-43.528301,79,163.158379
-29.582603,76,163.361525
-17.737922,80,163.574589
-59.326632,81,163.785452
-49.462931,85,164.001212
-24.033208,71,164.193729
-36.255491,72,165.259627
-49.249517,79,165.472996
-58.98504,88,165.706781
-39.754642,72,165.897985
-42.472022,74,166.092597
-52.028491,85,166.315784
-46.497039,72,166.507395
-57.868815,86,166.73314
-45.309402,87,166.956999
-30.682613,77,168.258255
-47.067416,78,168.471048
-63.263651,77,168.672793
-53.103078,87,169.771722
-55.423918,75,169.96655
-38.58209,78,170.16955
-32.376487,76,170.382854
-37.630206,74,170.576291
-27.632213,74,170.769687
-25.819631,72,170.962921
-43.159789,80,171.166452
-31.423793,68,171.347792
-49.026776,85,171.563577
-36.330233,74,171.756931
-29.243844,78,171.960431
-41.301098,72,172.143753
-36.351042,77,173.238291
-24.431609,78,173.441645
-34.01068,71,173.624794
-47.981377,83,173.838425
-45.17371,69,174.021632
-81.504214,92,174.265302
-25.93837,68,174.448565
-20.362169,71,174.631698
-38.437663,72,174.81485
-29.173048,69,174.995856
-45.119506,77,175.19122
-59.656778,75,176.531352
-33.431034,79,176.736654
-22.951904,68,176.917339
-47.725766,72,177.992705
-44.763337,72,178.177959
-31.424039,75,178.371092
-39.034143,77,178.574816
-44.749982,77,178.768004
-66.097974,75,178.969329
-27.743934,71,179.153407
-40.148595,76,179.35589
-42.896221,69,179.530025
-58.048169,76,179.731429
-50.505283,80,179.937103
-32.762513,67,180.11011
-41.708192,73,180.30339
-33.224323,73,181.44591
-33.380436,73,181.646497
-36.54055,74,181.847141
-40.206039,68,182.040208
-32.71801,76,182.307748
-19.774738,70,182.54252
-71.977769,81,182.775667
-37.070448,74,182.970519
-56.931009,81,183.184333
-41.405619,72,183.367837
-35.691534,77,183.571468
-48.202235,77,184.914631
-32.415368,77,185.165863
-30.913886,71,185.351044
-44.445231,71,186.418967
-41.432769,81,186.656729
-38.3614,68,186.839573
-32.304332,71,187.022974
-47.512099,75,187.224182
-33.245515,75,187.419455
-42.169278,73,187.602412
-36.418769,76,187.803749
-14.353319,81,188.009221
-35.738042,75,188.202427
-33.029013,78,188.433519
-44.359094,76,188.659804
-14.028432,79,188.867209
-48.636177,78,190.013345
-31.197991,83,190.228989
-27.099789,69,190.411277
-36.615967,68,190.594077
-40.831198,73,190.787064
-31.608981,74,190.980345
-37.149287,81,191.191996
-31.982567,75,191.387278
-31.466501,62,191.547968
-40.278624,73,191.733214
-40.369042,73,191.926607
-39.044887,72,192.109838
-49.914934,73,193.419364
-26.190829,75,193.622014
-31.832235,69,194.700182
-25.506048,67,194.871075
-29.588046,82,195.076052
-33.266375,71,195.266843
-31.652607,74,195.461693
-44.315948,81,195.683129
-51.415011,73,195.868287
-37.418817,71,196.051288
-30.689573,75,196.244534
-41.53395,69,196.427812
-25.649774,69,196.6107
-51.265236,73,196.793844
-55.464695,77,196.997094
-28.64474,65,198.022248
-30.799896,72,198.210694
-43.830292,67,198.386086
-36.757155,80,198.599735
-38.698241,66,198.770494
-49.235685,75,198.963821
-32.341091,69,199.138662
-40.271792,85,199.369397
-31.440009,77,199.564685
-33.387145,82,199.778411
-38.378806,78,199.981915
-41.084143,75,200.175209
-33.64041,74,200.368155
-38.64856,78,201.705697
-45.870428,77,202.808413
-47.720885,78,203.015007
-43.649011,83,203.236773
-33.801367,77,203.442303
-37.59361,69,203.635592
-40.307881,72,203.818405
-43.376626,72,204.011814
-42.529378,74,204.194918
-24.782064,67,204.377447
-23.454316,71,204.569228
-38.071797,69,204.742206
-24.971442,68,204.924926
-27.445004,77,205.138457
-48.461828,82,206.260077
-23.373101,66,206.438226
-47.708341,81,206.654423
-42.167974,80,206.864455
-20.680441,71,207.049618
-37.907254,77,207.252523
-24.536099,67,207.425269
-31.850977,81,207.657981
-29.892307,73,207.860947
-32.076962,72,208.044021
-33.041135,75,208.345433
-53.11183,75,208.568314
-20.256925,73,208.761286
-54.489897,74,210.183311
-28.403593,81,211.351813
-24.847155,70,211.542272
-28.031604,70,211.740911
-31.643518,65,211.91024
-34.712359,77,212.125657
-47.28424,76,212.320849
-27.109157,68,212.504004
-36.144898,74,212.697314
-41.922998,82,212.920596
-30.913388,73,213.113672
-19.853118,73,213.314974
-32.151869,70,213.517999
-33.338328,71,213.723248
-36.4539,71,214.903246
-30.631385,75,215.141325
-33.089781,67,215.327771
-27.698121,69,215.511145
-35.23464,80,215.734397
-35.990711,71,215.937637
-36.012296,72,216.128728
-33.430905,75,216.323584
-33.080862,73,216.516539
-42.009712,78,216.720145
-43.980865,76,216.913347
-33.072181,82,217.137431
-29.243082,74,217.3308
-37.719925,78,217.563925
-34.238676,76,219.787772
-37.592022,79,220.010054
-29.306637,64,220.193042
-60.867704,83,220.423821
-23.397942,69,220.616548
-38.525565,72,220.813489
-29.229972,61,220.991166
-32.328025,72,221.193782
-34.842282,78,221.394609
-28.273859,74,221.588015
-29.113499,76,221.799351
-37.50773,91,222.066133
-40.262863,78,222.290022
-18.97982,71,223.42523
-39.51403,78,223.641381
-24.534039,84,223.857599
-32.594627,76,224.068143
-20.773428,72,224.263422
-20.870934,71,224.474454
-28.40497,77,224.679739
-34.54509,75,224.940711
-17.340269,70,225.141241
-29.670919,67,225.332202
-51.049118,76,225.567277
-38.507815,85,225.810831
-13.053155,75,226.014042
-15.989774,70,226.205129
-35.959677,75,228.532286
-39.894809,69,228.754804
-47.213196,76,228.948142
-47.263779,80,229.172071
-46.74098,71,229.365063
-47.388039,74,229.558226
-28.007031,71,229.741428
-22.244779,73,229.934747
-40.818253,73,230.125867
-19.333442,64,230.29848
-40.61377,84,230.514078
-22.818798,70,230.697225
-35.809039,75,230.900582
-38.553597,71,231.997265
-36.169449,67,232.170177
-16.686647,78,232.383426
-22.233164,67,232.556424
-0.375891,77,232.759861
-29.397909,78,232.981345
-8.539327,75,233.176785
-44.075729,72,233.370034
-35.69815,69,233.553149
-39.60873,81,233.76479
-39.713292,72,233.95798
-38.684839,77,234.153442
-33.030789,84,234.387166
-22.314621,81,234.600696
-28.604353,70,235.759856
-23.884873,66,237.109592
-29.523512,69,237.301614
-27.911121,71,237.494867
-23.247231,70,237.69788
-30.434723,75,237.891309
-46.478869,74,238.092866
-34.169135,75,238.293434
-34.425499,79,238.509515
-33.24967,74,238.715328
-47.917237,78,238.940598
-31.393156,71,239.143526
-24.177815,70,239.336899
-31.610273,71,240.517817
-32.389052,70,240.734905
-50.031718,77,240.945849
-26.339024,70,241.17703
-33.540666,74,241.409403
-34.252194,69,241.602382
-31.634729,64,241.784612
-30.184528,66,241.967924
-25.123327,72,242.160827
-49.559925,75,242.36313
-29.376788,68,242.555731
-31.75284,80,242.796948
-30.012068,71,243.008071
-24.785983,68,243.217921
-36.268056,76,244.387081
-55.081532,72,244.599682
-39.269337,68,244.782161
-27.754252,70,246.14413
-14.407043,69,246.345425
-26.388273,72,246.538846
-35.944927,64,246.701838
-31.669688,74,246.895202
-20.873741,69,247.078425
-37.186831,79,247.281762
-37.619893,89,247.52542
-22.808034,82,247.759055
-41.991095,76,247.982304
-34.573403,65,248.155464
-32.961366,77,249.318844
-21.282907,77,249.526409
-44.412068,79,249.729597
-29.163919,73,249.932602
-33.995436,69,250.123291
-33.591934,87,250.358596
-54.436336,77,250.57193
-24.830058,74,250.765023
-23.713078,71,250.948007
-32.950837,73,251.141116
-29.18646,76,251.344504
-37.358091,71,251.537634
-16.871445,71,251.730688
-40.725158,75,252.82913
-27.446457,74,253.042141
-30.759918,73,253.235196
