#{"t_start": 1615584866.03086, "env_id": "CartPoleSwingUp-v0"}
r,l,t
-89.885361,105,27.157836
-45.231813,86,27.330348
-47.173723,88,27.378748
-56.878674,81,27.419206
-85.262429,101,27.459649
-44.523095,76,27.502131
-80.25046,105,27.552448
-58.40804,91,27.600985
-62.634683,88,27.64353
-46.573389,84,27.673995
-74.054211,96,27.722633
-56.518078,83,27.755013
-62.311085,85,27.795644
-67.752667,110,27.976966
-53.344567,85,28.017217
-53.786309,92,28.055437
-85.008273,105,28.097773
-56.505821,83,28.138272
-60.329915,77,29.306067
-38.423575,68,29.356471
-49.615103,77,29.409013
-55.82071,81,29.457509
-55.548716,90,29.497833
-64.761043,89,29.530129
-63.141602,90,29.690736
-55.205174,80,29.743459
-51.238539,81,29.773965
-70.286348,90,29.814495
-58.789475,81,29.852944
-50.509526,74,29.885379
-50.600654,75,29.915824
-66.133386,110,29.966624
-30.508215,87,30.007286
-57.888395,91,30.047938
-60.860908,85,30.078302
-44.249352,74,30.11689
-56.675714,85,30.269159
-39.438834,68,30.300433
-52.15852,92,30.3473
-52.750814,80,30.385045
-63.148692,82,30.416316
-43.490266,75,30.447557
-49.297721,84,30.485315
-37.401934,69,31.740477
-45.094323,73,31.788708
-39.782154,88,31.830943
-50.990235,71,31.881225
-49.051907,81,31.93147
-39.955802,84,31.979732
-39.260308,83,32.143596
-58.561784,78,32.184169
-40.091784,80,32.224818
-47.324205,74,32.265434
-41.12471,70,32.295896
-40.006304,78,32.336576
-51.193983,81,32.387267
-22.573428,79,32.425613
-37.622115,78,32.457856
-35.772688,78,32.488113
-37.445348,84,32.538492
-57.343515,83,32.586971
-42.455549,63,32.609372
-48.263761,77,32.791708
-40.856302,75,32.830026
-63.773339,89,32.870665
-23.997632,70,32.901174
-52.169687,83,32.933659
-49.270442,89,32.97418
-75.34014,87,33.014808
-74.131513,90,34.393673
-46.19784,78,34.444115
-44.251475,75,34.474323
-41.151912,71,34.51259
-61.92519,82,34.562875
-33.809387,78,34.717082
-11.047972,76,34.745345
-51.102211,80,34.787897
-51.870171,85,34.826498
-45.986047,83,34.858856
-52.508934,84,34.899574
-24.070257,74,34.930008
-59.146888,88,34.97866
-54.672329,77,35.011351
-54.01711,75,35.041872
-46.74155,73,35.072403
-45.13655,71,35.102868
-41.860327,90,35.143289
-30.605106,82,35.288367
-60.82968,81,35.33526
-39.070841,78,35.366474
-38.218086,73,35.388635
-36.067941,73,35.435531
-42.290816,82,35.473272
-47.930637,82,35.504518
-45.915449,71,35.535791
-37.130017,69,36.782111
-49.76,70,36.820415
-29.088104,66,36.852606
-36.800657,80,36.912933
-32.875959,79,36.953151
-47.27829,70,37.115273
-50.283871,74,37.145594
-56.07597,77,37.175867
-28.502902,84,37.216238
-36.079238,81,37.246758
-25.054427,84,37.287411
-36.00442,73,37.317831
-52.242421,80,37.348294
-22.776202,68,37.378686
-21.536024,70,37.409058
-47.953672,78,37.44767
-46.326569,78,37.480211
-51.87275,81,37.510734
-25.827991,77,37.662968
-41.758426,71,37.693302
-46.32316,73,37.732227
-41.094542,76,37.76487
-41.975147,68,37.795362
-48.843398,82,37.825807
-35.175224,84,37.866133
-46.951131,74,37.896467
-41.408322,83,37.935021
-56.18679,84,39.105042
-54.791831,77,39.147395
-24.331746,77,39.17757
-33.975982,83,39.227764
-35.499883,81,39.407321
-30.33915,90,39.439885
-35.351782,78,39.480617
-24.570299,79,39.511108
-22.617882,70,39.541696
-53.971822,81,39.580305
-27.015411,80,39.612789
-39.003548,76,39.643219
-42.666285,72,39.673514
-55.082096,73,39.703941
-40.263855,80,39.744589
-43.636429,77,39.774933
-43.217767,76,39.935018
-54.810635,76,39.960681
-52.211722,77,40.007542
-33.92223,71,40.038785
-33.936004,65,40.060965
-46.882592,80,40.092208
-35.596954,71,40.123454
-47.321778,74,40.161192
-48.985313,76,40.192464
-47.932484,80,40.223709
-47.792568,77,40.261467
-28.984036,74,41.357226
-38.189847,70,41.405514
-41.5396,82,41.447867
-43.912647,72,41.633911
-38.764099,75,41.665152
-50.878183,83,41.696387
-65.855,79,41.734177
-35.756851,75,41.765419
-37.011509,80,41.796662
-31.889622,76,41.83445
-47.982723,68,41.865694
-44.555663,76,41.896945
-25.803431,72,41.934729
-40.234488,80,41.965968
-49.370256,65,41.997211
-46.888327,85,42.041856
-33.133372,75,42.204179
-38.722447,71,42.234662
-34.293516,77,42.265226
-31.995259,68,42.29576
-37.821772,68,42.326247
-33.623535,78,42.356675
-34.373784,63,42.385119
-42.844711,78,42.417637
-37.731435,69,42.448181
-19.668891,68,42.478626
-23.95514,73,42.509167
-25.26713,68,43.607073
-44.176609,82,43.657473
-14.782975,74,43.705706
-37.353581,87,43.902711
-25.317866,76,43.933952
-29.04629,73,43.965187
-39.016592,68,43.987339
-43.932831,74,44.018611
-35.235943,79,44.065469
-31.060681,78,44.087594
-39.328719,73,44.134465
-19.459469,71,44.165733
-32.086272,66,44.187885
-38.056611,74,44.219158
-36.55431,69,44.250393
-60.082279,77,44.288119
-33.618134,70,44.435287
-44.624244,71,44.466512
-47.835055,83,44.504264
-38.997205,76,44.551126
-16.606499,78,44.582389
-27.672747,67,44.604558
-44.493134,82,44.651428
-16.960295,76,44.68267
-35.459752,71,44.704853
-20.06685,68,44.736093
-32.205637,67,44.767329
-32.028293,68,44.801709
-39.874798,75,45.937323
-49.77579,83,45.97967
-41.686814,68,46.178794
-43.658135,73,46.211062
-33.801599,76,46.241568
-45.359326,76,46.272044
-30.174892,71,46.302489
-44.999263,82,46.341034
-35.855359,74,46.37353
-39.033769,74,46.404037
-41.83986,75,46.434409
-30.582577,81,46.464906
-35.012428,75,46.505388
-33.610472,74,46.533599
-20.820374,79,46.559288
-34.016294,84,46.736984
-17.352999,69,46.767256
-49.340172,72,46.797531
-13.197196,69,46.827787
-42.194087,68,46.858008
-40.47901,72,46.88835
-41.606152,72,46.92867
-31.118159,78,46.958931
-25.127656,72,46.98921
-36.414657,73,47.027714
-39.512846,68,47.0582
-32.962089,81,47.09084
-31.185956,70,47.121274
-42.801497,73,48.299479
-23.08995,76,48.492613
-46.646839,80,48.530833
-27.199646,72,48.563184
-35.610603,81,48.59359
-36.641311,79,48.63417
-53.069865,84,48.672795
-31.809023,79,48.705284
-42.577194,68,48.73577
-20.255675,71,48.766117
-43.157891,75,48.796655
-57.933422,74,48.827128
-45.482583,73,48.857607
-41.023802,69,48.888112
-40.497468,72,49.050023
-37.863502,75,49.080313
-44.316982,75,49.11096
-38.075363,75,49.149589
-34.630867,81,49.182083
-47.695455,85,49.222435
-33.70609,82,49.262876
-36.358538,81,49.300994
-44.548988,71,49.333269
-47.039483,74,49.36349
-21.586387,71,49.391795
-12.69356,83,49.432341
-46.958372,76,49.464645
-34.571767,76,50.74547
-28.809988,82,50.785672
-34.815703,67,50.815847
-35.172446,75,50.854148
-41.914958,69,50.884485
-44.187892,70,50.914986
-34.933587,85,50.947498
-45.160615,82,50.988001
-22.545266,75,51.018506
-20.101451,75,51.049044
-11.277812,73,51.079455
-39.922955,76,51.117943
-28.369761,79,51.15055
-5.180116,81,51.300457
-48.970009,81,51.342991
-23.676663,74,51.373299
-24.373142,70,51.403904
-43.222547,78,51.434413
-7.159161,80,51.475072
-48.856597,64,51.503364
-33.288595,70,51.53383
-22.965991,73,51.566237
-37.24937,77,51.596351
-21.999426,73,51.62657
-56.376421,73,51.656866
-29.548012,71,51.687412
-22.134153,76,51.727985
-39.64148,68,53.149492
-42.450313,68,53.189713
-46.163198,75,53.23813
-20.803072,63,53.280396
-48.529833,85,53.33088
-37.380735,85,53.361167
-23.710213,69,53.391648
-33.353834,73,53.422074
-35.136489,74,53.460649
-46.546846,76,53.49285
-41.155334,79,53.533263
-15.48596,74,53.563781
-44.809538,68,53.594325
-24.184368,80,53.75355
-24.917372,69,53.785984
-22.624525,76,53.824495
-36.743557,65,53.854972
-18.440322,74,53.887553
-45.397537,77,53.917966
-34.71589,82,53.956362
-44.454838,77,53.992146
-27.782699,72,54.02336
-15.085471,69,54.05463
-52.541542,76,54.092381
-33.001138,72,54.123599
-43.253019,85,54.170462
-47.188303,74,54.192594
-24.362948,76,55.625695
-25.605174,77,55.686022
-20.582635,74,55.744488
-50.950067,71,55.786734
-26.711597,82,55.82689
-31.34528,75,55.857017
-48.799137,77,55.897237
-31.891481,74,55.927398
-34.902051,87,55.967769
-26.458203,78,56.018493
-32.43914,66,56.067016
-33.201055,80,56.109809
-18.790283,70,56.148299
-26.072286,73,56.316329
-39.713002,75,56.347544
-22.244656,74,56.385303
-41.746754,71,56.416543
-31.301826,74,56.453818
-36.152109,77,56.485632
-33.073769,73,56.532495
-44.688391,77,56.56374
-24.451379,68,56.585933
-29.721974,66,56.617174
-30.123941,78,56.648415
-41.566234,81,56.686195
-31.648786,66,56.717441
-34.127787,74,56.886645
-40.571888,72,56.917914
-32.280273,82,58.121435
-30.11086,79,58.171828
-18.846093,80,58.222199
-37.459491,79,58.272648
-47.090344,72,58.311292
-39.725844,71,58.341615
-22.492211,80,58.374016
-43.514761,67,58.404294
-40.169631,82,58.434686
-32.040188,86,58.475278
-33.029703,67,58.505718
-33.267115,77,58.536218
-14.386944,70,58.688654
-25.028897,81,58.719177
-34.798195,76,58.759841
-23.847665,68,58.788259
-49.639956,81,58.82078
-32.62429,66,58.851286
-42.925933,76,58.881503
-25.349772,67,58.912014
-38.738476,82,58.942437
-17.68222,73,58.972977
-32.266509,76,59.011466
-38.270361,80,59.04405
-38.687456,79,59.074565
-52.836584,76,59.224714
-26.823942,78,59.27161
-35.550621,65,60.332711
-43.467005,80,60.383077
-18.287821,67,60.423445
-30.05538,76,60.473865
-12.258049,74,60.522213
-28.709418,73,60.554425
-45.146629,76,60.584714
-36.817586,70,60.615016
-23.447343,71,60.645437
-41.181923,77,60.683997
-23.144374,71,60.714415
-32.995684,65,60.744884
-28.005286,76,60.906729
-33.719318,71,60.94688
-33.614748,73,60.97715
-38.885807,70,61.009627
-39.355989,76,61.040157
-25.059281,83,61.078671
-26.830066,78,61.110984
-30.557315,72,61.141331
-47.861762,78,61.171815
-19.405499,75,61.210254
-35.167597,73,61.242676
-44.649092,87,61.281069
-40.287438,72,61.311484
-33.233223,75,61.46533
-38.821219,68,61.495652
-45.816311,71,61.526196
