#{"t_start": 1615581516.636616, "env_id": "CartPoleSwingUp-v0"}
r,l,t
-68.867843,97,104.146218
-74.697155,110,104.453928
-64.096703,94,104.695905
-93.788882,108,104.998608
-65.853502,96,106.368316
-94.873476,111,106.670894
-83.651693,114,106.971354
-92.072397,111,107.25667
-59.641947,91,107.506892
-36.542907,85,108.747443
-74.055438,92,108.991903
-64.870299,97,109.245243
-82.534655,99,109.507922
-106.685155,120,109.821329
-58.983475,80,110.023023
-36.695318,88,110.255012
-68.194,93,110.505083
-48.963845,84,110.728992
-67.355009,94,110.989512
-375.649542,104,111.261802
-74.757848,93,112.478068
-61.807729,89,112.724451
-49.077696,79,112.936262
-64.27916,95,113.178185
-62.541023,86,113.399962
-94.335601,117,114.80959
-48.475169,87,115.041358
-77.262317,101,115.323929
-56.344367,81,115.545872
-60.125887,82,115.758069
-67.388618,90,116.030544
-76.325254,98,117.21002
-57.289083,82,117.426123
-59.714469,87,117.662038
-61.625186,92,117.912319
-67.327307,87,118.144471
-39.425575,88,118.376416
-79.151699,94,118.620621
-102.978643,74,118.812206
-51.518546,83,119.042465
-70.333613,97,119.294532
-51.35301,82,119.50828
-70.442397,102,120.711281
-65.185298,89,120.96322
-69.270821,91,121.213293
-55.429629,90,121.445112
-62.344663,94,121.699061
-82.103018,96,121.951697
-75.275045,107,123.390902
-29.315534,66,123.570301
-67.544043,92,123.80428
-72.501214,87,124.019749
-51.05981,89,124.267201
-62.116613,96,125.40476
-52.886579,82,125.618192
-45.886997,81,125.831597
-41.182937,78,126.042448
-79.054231,89,126.268244
-50.738422,88,126.502418
-51.09641,78,126.705886
-62.629155,81,126.909399
-55.537612,84,127.133198
-40.744778,76,127.325889
-58.364335,81,127.539254
-33.271152,86,127.770655
-41.083969,86,128.880729
-72.649302,97,129.142969
-59.959907,85,129.358836
-49.720527,82,129.572494
-47.485074,83,129.786065
-60.222759,86,130.009874
-46.596056,79,130.213155
-57.184553,83,131.60506
-46.426814,82,131.827197
-51.693505,82,132.040723
-44.552602,79,132.244074
-44.938463,83,132.457346
-41.010911,74,133.525037
-57.273248,71,133.708205
-44.996923,77,133.909379
-50.945067,89,134.143683
-34.722586,85,134.359664
-72.734344,96,134.613877
-50.643312,76,134.807309
-35.320885,76,135.010844
-53.815394,82,135.224495
-42.79107,83,135.437854
-33.369919,74,135.712689
-43.459957,77,135.916266
-34.143064,72,136.117233
-59.099439,92,137.246797
-62.779414,89,137.480597
-43.040093,74,137.67341
-41.979781,85,137.903886
-50.787387,78,138.107436
-51.996438,88,138.333508
-40.080389,81,138.536894
-37.38654,85,139.818721
-46.719468,82,140.06137
-47.739229,82,140.274774
-54.4504,83,140.488231
-55.051722,81,140.699722
-52.858612,82,141.777586
-49.439542,73,141.970711
-32.296208,71,142.153853
-44.884259,83,142.367363
-32.014968,78,142.570786
-37.868546,86,142.794549
-58.790038,87,143.018274
-37.327013,75,143.211706
-55.558035,87,143.443189
-37.701822,80,143.64889
-32.918724,83,143.861671
-55.698427,81,144.074868
-40.274893,75,145.120443
-33.144258,77,145.321011
-30.006067,78,145.532548
-40.695943,72,145.71804
-36.694972,72,145.901013
-36.093562,74,146.094276
-49.786175,78,146.307313
-43.279974,72,146.500407
-35.655387,77,146.701966
-35.305763,77,147.951733
-52.574502,80,148.186708
-49.976699,80,148.398505
-27.952767,75,148.591536
-43.67547,83,149.712346
-37.27043,75,149.913546
-35.751432,69,150.09766
-39.112153,80,150.309151
-38.254779,71,150.492233
-57.066416,73,150.677118
-47.317211,78,150.880321
-33.098248,82,151.094288
-43.462065,82,151.315644
-46.791632,70,151.490717
-26.665204,72,151.683965
-44.706665,73,151.867179
-44.209667,79,152.070438
-49.827627,82,152.28211
-29.388496,72,153.360896
-38.603932,72,153.55189
-33.704217,81,153.757453
-28.693559,70,153.940712
-40.873768,75,154.141665
-39.517203,67,154.316697
-39.523064,83,154.530446
-28.073811,78,154.734015
-34.076572,71,154.917301
-34.153924,80,156.378075
-29.454128,74,156.610712
-62.010624,73,156.803813
-39.542536,71,156.997457
-30.816804,78,158.094927
-39.284112,78,158.29796
-30.461744,68,158.47056
-34.38235,78,158.683864
-56.775505,84,158.905177
-37.705313,82,159.120616
-30.602209,69,159.303818
-36.672482,78,159.505025
-30.119154,77,159.709844
-15.316677,69,159.890825
-47.4485,73,160.076513
-31.669024,89,160.308127
-47.339735,85,160.53375
-46.535109,77,161.613485
-45.077635,86,161.851457
-61.108425,80,162.055348
-46.898341,83,162.269136
-24.387408,74,162.462545
-40.802804,72,162.655351
-19.572263,76,162.84822
-34.061327,75,163.049461
-45.909776,74,163.242355
-73.560913,74,163.427715
-17.625258,82,164.728883
-56.631857,80,164.942119
-40.561847,65,165.105076
-45.078597,76,166.212472
-39.851372,79,166.415943
-42.868156,78,166.629472
-39.481807,78,166.832858
-35.814174,67,167.005742
-41.74937,80,167.217447
-31.866617,73,167.40275
-49.427321,76,167.606117
-46.499515,73,167.797004
-37.446364,74,167.990253
-28.421467,68,168.165105
-55.935738,84,168.378796
-32.655859,74,168.571904
-55.699434,87,169.701036
-28.304399,69,169.883969
-49.515962,78,170.087482
-30.398386,86,170.310742
-40.552987,81,170.522048
-32.687623,79,170.727462
-15.669819,82,170.93914
-49.727353,84,171.165004
-29.59784,85,171.378578
-38.040909,81,171.602319
-34.859603,79,172.992272
-36.17468,74,173.206763
-10.696244,76,173.408099
-29.372402,67,174.507711
-34.967794,84,174.73116
-42.530563,86,174.952948
-45.608107,82,175.166261
-45.357935,70,175.349337
-25.378479,78,175.554481
-41.616045,84,175.768094
-45.494081,80,175.979478
-47.809226,76,176.174791
-34.329458,77,176.377909
-47.640891,77,176.650611
-38.77042,70,176.851215
-63.407728,85,178.018914
-26.972621,80,178.243321
-42.493097,75,178.436515
-22.20281,70,178.619621
-34.363822,68,178.792406
-53.012623,79,178.995554
-43.602322,85,179.219165
-28.353765,71,179.410357
-13.577233,71,179.595557
-22.053962,73,179.778868
-46.197137,73,179.972222
-33.75788,75,180.16549
-56.38778,77,181.458875
-35.99552,76,181.671417
-41.075604,76,182.758794
-41.734921,71,182.941917
-49.876764,75,183.134969
-36.224555,75,183.328025
-29.862049,72,183.520611
-28.905624,75,183.71347
-38.73282,78,183.916987
-40.092118,83,184.130281
-37.958887,78,184.334194
-30.70958,78,184.53757
-43.687777,78,184.740964
-41.796475,82,184.954429
-24.798881,76,185.147795
-21.228989,81,186.245027
-47.593398,81,186.44824
-39.182914,71,186.641149
-30.35006,75,186.844446
-33.074518,73,187.037601
-26.070026,71,187.230628
-32.203085,78,187.462973
-18.042658,65,187.654228
-19.017837,72,187.855383
-38.26941,75,188.067745
-29.2064,72,188.320263
-42.72947,78,188.563946
-36.440032,76,190.043252
-27.620638,69,191.280587
-17.166648,75,191.514146
-54.332576,73,191.77627
-25.891659,75,191.988784
-28.295053,78,192.191958
-35.608588,79,192.395406
-28.820377,68,192.568048
-29.305634,70,192.750812
-27.725492,72,192.943837
-40.47708,77,193.144966
-38.954924,72,193.330183
-35.657617,73,193.523648
-26.347251,79,193.727148
-20.012681,74,193.92051
-41.479842,72,195.018173
-37.533122,74,195.211287
-43.157028,79,195.414932
-31.675055,71,195.598081
-25.312857,79,195.801537
-32.990975,75,196.002916
-42.582195,72,196.188156
-43.494015,75,196.381289
-14.879109,69,196.554335
-49.679301,87,196.788566
-30.758042,72,196.981628
-24.072847,75,197.174936
-17.656527,78,197.378242
-43.513937,75,199.608287
-34.568705,71,199.793237
-43.386352,80,199.995985
-18.282946,72,200.189063
-37.060023,68,200.362092
-4.81723,79,200.573565
-35.061057,71,200.758754
-24.655946,75,200.951961
-32.591,76,201.145197
-47.01419,79,201.348497
-51.103589,78,201.551696
-23.36677,77,201.745162
-42.737942,70,201.926094
-27.662718,70,202.121522
-35.6025,74,203.219221
-27.568883,71,203.412263
-15.850439,81,203.623739
-34.253083,79,203.828986
-32.934326,75,204.022331
-30.826488,83,204.327459
-31.442646,71,204.51012
-36.142614,67,204.682959
-28.248681,65,204.855829
-29.308952,70,205.038878
-39.430612,79,205.24242
-31.310383,71,205.425519
-32.156884,82,205.639207
-40.178543,75,207.76455
-29.53157,87,208.007455
-27.287793,77,208.218971
-38.909751,83,208.43253
-31.138299,77,208.627589
-40.799267,73,208.828743
-31.152701,76,209.033005
-36.337977,80,209.246123
-20.533053,77,209.449539
-24.587093,72,209.632354
-34.810063,73,209.833529
-38.79839,73,210.018986
-31.894574,70,210.201892
-20.778576,77,211.295066
-37.259723,77,211.495638
-42.346639,75,211.703258
-25.023365,70,211.88639
-28.495335,72,212.069514
-18.858665,80,212.291341
-43.484069,76,212.486741
-37.031188,70,212.669986
-25.989416,65,212.832603
-13.155211,73,213.026046
-27.768871,73,213.21724
-26.84249,75,213.410797
-21.225853,70,213.593835
-22.286375,71,213.777011
-19.025781,70,214.845287
-17.968154,77,216.15426
-24.716689,75,216.34951
-33.229051,80,216.552879
-35.415249,80,216.76641
-39.672892,83,216.980101
-39.626058,76,217.183409
-46.913057,80,217.38709
-32.222125,77,217.590506
-37.73771,79,217.793997
-23.29733,75,217.987325
-43.381906,84,218.200543
-22.807137,83,219.328775
-36.539686,80,219.541915
-29.671763,70,219.734943
-44.333567,76,219.928111
-37.30531,73,220.121363
-21.769451,75,220.314641
-40.1944,81,220.528322
-15.262878,83,220.741719
-19.352739,80,220.945194
-27.042093,67,221.118206
-41.468188,78,221.328831
-20.996753,71,221.511904
-32.847398,68,221.686864
-27.297665,79,221.890385
-30.344321,70,223.026089
-31.934671,69,224.296776
-35.029213,68,224.508855
-40.272439,84,224.73238
-32.754231,76,224.925823
-1.750529,79,225.129133
-27.765287,79,225.332324
-36.160521,72,225.52335
-23.818243,71,225.706342
-34.175881,74,225.891431
-23.198532,77,226.094954
-42.449943,78,226.298341
-27.91583,73,226.491572
-26.423455,73,227.62938
-17.42714,83,227.843101
-47.378826,71,228.026381
-38.349468,74,228.219647
-14.54021,75,228.412727
-38.045589,78,228.61607
-39.515061,74,228.799489
-39.094206,73,228.992859
-28.849149,79,229.196291
-25.661806,81,229.409569
-29.759421,73,229.602316
-40.985212,77,229.805736
-33.118918,67,229.978534
-44.897691,76,231.036091
-37.392409,67,231.209184
-25.83006,69,231.392309
-34.18979,72,232.743671
-34.806141,75,232.944642
-38.021068,73,233.12989
-30.106513,68,233.310848
-29.876774,71,233.493988
-37.22388,71,233.679204
-40.914013,77,233.880514
-33.723748,71,234.063725
-42.422757,72,234.249239
-32.677647,80,234.460774
-45.991066,84,234.683596
-42.575435,74,235.793591
-32.886392,68,235.974165
-39.985433,69,236.14916
-33.408378,70,236.332334
-24.366884,73,236.523267
-19.047865,74,236.708349
-20.243342,76,236.932055
-28.302619,75,237.125553
-42.82697,80,237.339294
-35.989598,73,237.532397
-39.042535,77,237.733839
-32.280979,66,237.898415
-28.483677,76,238.101472
-25.211072,71,238.284659
-31.920966,73,239.382646
-17.937098,72,239.565295
-50.672143,76,239.77673
