#{"t_start": 1615580441.3648937, "env_id": "CartPoleSwingUp-v0"}
r,l,t
-74.943614,101,120.485798
-98.236943,108,120.835938
-87.486124,104,121.145809
-78.512502,103,121.469297
-79.559599,94,121.745995
-64.393641,90,123.256131
-73.363754,101,123.556145
-48.092244,80,123.796162
-64.009888,89,124.076186
-64.287916,87,124.335804
-74.9545,106,124.646089
-31.475011,78,125.926003
-44.863618,79,126.205903
-53.449457,80,126.486107
-88.181884,104,126.806274
-79.201033,104,127.126001
-74.329056,98,127.445981
-65.821737,91,127.756064
-44.526428,62,127.932242
-50.641288,88,128.205826
-70.986851,100,128.491049
-68.311326,102,128.823062
-83.464905,104,130.427177
-76.181762,92,130.727983
-70.11067,89,130.997483
-68.267463,93,131.297998
-66.437609,104,131.629982
-61.981602,81,133.115995
-33.408626,90,133.396674
-60.821443,87,133.649497
-48.591414,80,133.882432
-58.611922,87,134.116128
-60.690531,83,134.347499
-78.193435,96,135.559785
-52.748005,81,135.794852
-53.254646,78,136.089387
-43.962374,84,136.313218
-56.190588,81,136.526743
-56.245065,92,136.789531
-54.399425,80,137.020395
-54.775639,86,137.245839
-37.815419,77,137.449562
-79.292155,90,137.68321
-31.801292,84,137.914351
-49.519123,77,138.117446
-48.443368,76,139.32755
-52.035409,82,139.543765
-30.348549,85,139.79768
-68.828964,92,140.045163
-62.04463,95,140.293995
-69.810801,91,140.528013
-89.122732,102,141.839573
-41.934883,84,142.092705
-40.452517,89,142.327029
-37.762645,87,142.550634
-58.727244,81,142.763694
-55.659249,83,143.899445
-43.424937,81,144.120952
-50.307359,86,144.34663
-45.95692,90,144.580693
-41.872527,76,144.791673
-27.549109,73,144.976725
-42.148519,83,145.200687
-36.739981,74,145.393744
-49.48706,81,145.606921
-58.839294,75,145.800101
-34.699143,74,145.993513
-33.689405,76,146.196623
-44.141018,78,146.398532
-41.108243,75,147.527918
-35.986328,72,147.731281
-44.618693,88,147.96523
-33.851768,77,148.168686
-23.798666,78,148.372367
-54.518971,83,148.594019
-37.01685,82,148.80976
-34.972607,75,149.003051
-38.304518,72,150.345411
-52.045313,76,150.546492
-37.849071,74,150.731742
-42.443417,78,150.94347
-55.24641,75,151.138857
-40.1741,86,152.265713
-39.640475,73,152.450895
-31.19282,81,152.664702
-53.957164,82,152.878393
-41.44069,73,153.071705
-46.5623,78,153.275288
-44.137556,82,153.488956
-43.386885,77,153.692494
-38.864999,82,153.906192
-25.695881,75,154.099608
-32.287751,77,154.313276
-50.21548,82,154.536481
-37.114451,68,154.709508
-54.288947,78,155.790103
-39.59456,72,155.985976
-36.640029,72,156.179546
-33.755966,68,156.352244
-54.06732,91,156.585982
-33.287346,75,156.788922
-46.971552,70,156.970052
-45.16045,74,157.163354
-37.437782,75,157.358853
-44.466902,78,158.688243
-40.78416,79,158.901922
-59.750846,84,159.123743
-39.980731,73,159.30916
-34.830877,71,160.356582
-22.075149,68,160.539712
-31.863554,76,160.733118
-27.340265,83,160.946234
-27.613311,68,161.127191
-22.165565,82,161.341075
-33.653658,64,161.505971
-45.349175,78,161.707438
-49.792138,74,161.892684
-33.312417,66,162.065423
-41.87302,77,162.268873
-54.52493,71,162.451922
-56.40386,74,162.653304
-43.807208,74,163.701685
-56.153706,71,163.894693
-35.794436,77,164.097623
-39.714721,89,164.33169
-30.067668,76,164.534841
-37.018129,67,164.70789
-29.212461,77,164.909283
-28.09597,73,165.094615
-39.397622,70,165.277559
-31.930278,68,165.460445
-53.815971,78,166.911011
-27.73107,71,167.122647
-33.549453,79,167.334306
-37.621679,78,167.539819
-25.561299,71,168.635808
-30.093303,73,168.828735
-36.126788,84,169.050888
-36.749428,70,169.225932
-32.21317,71,169.419235
-56.377865,78,169.632359
-50.486263,80,169.845629
-67.187843,75,170.048674
-43.858279,86,170.27066
-27.526485,69,170.445799
-49.184352,80,170.657379
-58.695166,69,170.832235
-40.203677,81,171.04496
-38.262596,70,172.087525
-33.396343,80,172.293043
-42.582917,72,172.484316
-23.549524,74,172.669715
-36.991865,79,172.88122
-26.522913,63,173.045988
-72.020075,85,173.259815
-31.080131,71,173.451235
-27.816485,67,173.624268
-44.38534,74,173.819734
-30.889154,74,175.152607
-62.93149,78,175.416002
-22.494934,66,175.609295
-40.771885,69,175.792378
-23.108652,74,176.903843
-30.833024,75,177.114656
-22.852649,72,177.299875
-37.913303,71,177.483083
-36.1246,77,177.684061
-31.495066,66,177.848791
-31.636627,68,178.032032
-27.958044,67,178.204902
-43.419215,79,178.40826
-36.187696,72,178.601537
-24.027835,75,178.802491
-28.79669,75,179.008217
-30.216597,75,179.201446
-25.664015,73,180.269018
-40.985698,78,180.472258
-42.061822,81,180.685963
-40.392511,71,180.877079
-38.215898,72,181.062029
-34.217859,70,181.24509
-21.122364,72,181.428313
-30.322764,77,181.631651
-51.193574,78,181.832656
-24.393157,73,182.017543
-41.525847,69,182.200655
-38.968248,83,183.482801
-37.426068,82,183.725782
-13.785683,73,183.919122
-36.512032,75,184.997193
-36.284065,78,185.198515
-36.561598,70,185.383675
-43.751356,75,185.57685
-36.334695,71,185.760158
-37.848659,75,185.96229
-32.59018,66,186.135123
-33.195527,74,186.358286
-31.050836,71,186.561146
-47.580325,79,186.774929
-25.464265,76,186.968472
-25.978366,71,187.159713
-38.760623,73,187.345002
-31.573922,75,188.447661
-37.807826,75,188.645551
-19.146752,70,188.828704
-42.480876,72,189.021977
-24.186616,80,189.225424
-38.102453,67,189.398571
-21.148854,65,189.57155
-35.409032,67,189.754334
-42.827306,79,189.977872
-22.476385,76,190.171237
-47.560694,81,190.383914
-25.686623,71,190.575142
-37.251711,71,191.806069
-33.788367,76,192.029073
-31.470187,77,193.15715
-25.287995,72,193.362407
-35.976668,68,193.543435
-36.834386,73,193.746669
-36.588799,65,193.921112
-27.76776,78,194.134583
-20.355332,67,194.345972
-29.247637,63,194.515699
-37.163203,77,194.729321
-45.481342,74,194.922118
-37.885917,73,195.115456
-27.216139,69,195.298232
-39.555677,79,195.501645
-29.385583,75,195.705317
-22.082484,77,196.763642
-30.275178,68,196.944549
-31.01761,71,197.127445
-29.904352,73,197.312784
-13.752963,68,197.49398
-36.818377,83,197.709283
-42.501571,72,197.900529
-22.772076,85,198.123409
-51.954772,85,198.339269
-29.210694,75,198.532259
-24.044883,61,198.695094
-32.144812,61,198.858059
-28.849305,68,200.128209
-15.522874,76,201.233655
-32.701895,79,201.449789
-26.176855,76,201.650403
-12.66779,78,201.849131
-27.659086,71,202.039774
-18.666875,84,202.259686
-15.198238,70,202.438988
-30.34494,69,202.620227
-50.098876,75,202.813716
-32.503646,74,203.009016
-34.902063,85,203.22268
-46.538529,89,203.456538
-17.084811,74,203.649544
-23.754385,62,203.812339
-18.66436,70,205.001261
-25.63728,75,205.194531
-12.36932,78,205.398546
-48.598061,83,205.619889
-53.652322,81,205.825038
-19.255984,67,206.006149
-33.264442,82,206.221954
-26.160708,81,206.425535
-31.728971,87,206.65963
-32.261412,80,206.871368
-53.287944,85,207.087301
-35.662247,77,207.290495
-20.271826,71,209.485429
-29.60845,79,209.696976
-31.887393,63,209.859832
-12.595302,74,210.064893
-26.369387,61,210.225716
-34.80993,65,210.390602
-33.401007,69,210.580976
-33.502769,80,210.786375
-39.555396,84,211.010432
-25.194119,71,211.192783
-29.426817,74,211.386149
-36.424999,77,211.587718
-31.639582,75,211.782558
-37.811845,72,211.97371
-40.33336,74,213.05374
-27.037118,83,213.26746
-28.379413,78,213.468993
-44.86309,73,213.654078
-21.305691,72,213.845354
-50.432261,80,214.058536
-26.082306,82,214.270374
-45.846326,79,214.467845
-35.54771,78,214.671454
-15.204264,65,214.844399
-28.347741,70,215.027267
-43.760725,79,215.238343
-33.529478,70,215.423256
-47.744946,83,217.729885
-51.105813,74,217.95088
-46.201551,88,218.183396
-34.025749,71,218.366601
-43.049777,75,218.570354
-28.885932,77,218.77181
-30.362199,71,218.955112
-22.669777,64,219.127909
-30.433843,64,219.293025
-37.257434,74,219.484499
-20.391139,75,219.67798
-26.518749,69,219.853155
-39.778923,71,220.046471
-35.156029,76,220.249934
-35.087135,74,221.348063
-33.961982,72,221.530878
-6.655037,72,221.723905
-38.303482,69,221.896873
-37.433258,75,222.089921
-32.863273,73,222.282995
-23.430147,71,222.473552
-52.766041,82,222.679124
-49.815112,77,222.89276
-32.63936,77,223.0944
-20.664766,63,223.257256
-36.914215,77,223.462694
-27.388488,85,223.685996
-26.797741,71,224.7916
-40.077551,68,226.062865
-46.827042,69,226.294184
-33.086022,65,226.456657
-43.423626,83,226.682464
-33.97142,72,226.875175
-41.243458,75,227.076322
-37.893549,77,227.272204
-32.269805,72,227.463537
-30.885571,82,227.6769
-28.227066,75,227.871893
-32.663129,69,228.052288
-20.080281,70,228.236979
-16.327812,62,228.389587
-45.944204,68,229.51747
-25.15751,77,229.72074
-27.03085,74,229.913664
-34.182299,71,230.106793
-22.079319,67,230.279881
-36.668324,74,230.475584
-20.035831,68,230.661449
-26.696282,67,230.836259
-40.993647,74,231.02928
-24.879772,70,231.210288
-25.835804,72,231.395385
-31.282755,80,231.598719
-21.03889,63,231.761495
-26.365978,75,231.95477
-26.787836,63,233.063385
-27.895194,67,233.23623
-42.043788,71,234.534059
-20.777582,75,234.728289
-33.994068,78,234.931655
-26.310437,70,235.114496
-21.656266,69,235.287625
-31.197994,75,235.500695
-29.211967,78,235.702268
-37.03649,77,235.897795
-26.312064,75,236.091183
-28.446369,71,236.282487
-19.237571,75,236.478019
-44.886025,81,236.681611
-18.426984,68,237.769043
-31.299463,72,237.951187
-45.716316,80,238.164108
-44.140977,78,238.367635
-50.272301,72,238.550817
-23.234937,71,238.741672
-27.948023,66,238.914632
-26.846993,77,239.109831
-15.678442,77,239.313595
-29.635013,75,239.506982
-30.796397,76,239.70838
-23.159962,66,239.873401
-12.130645,81,240.104741
-29.858624,69,240.289812
-30.325268,67,241.355214
-21.94514,68,241.529786
-40.958069,74,242.849067
-20.448362,68,243.02387
-29.90385,66,243.197018
-32.080769,60,243.349802
-23.689477,72,243.541024
-24.77638,68,243.714028
-25.469284,68,243.888884
-37.745788,73,244.072074
-17.021441,78,244.283607
-41.779626,89,244.509698
-35.512502,71,244.692877
-34.255699,74,244.886247
-24.128911,69,245.991804
-22.669114,66,246.166443
-21.434642,68,246.339103
-48.325247,76,246.540562
-31.370729,65,246.705534
-42.033686,79,246.928739
-50.172768,87,247.160246
-30.554884,77,247.363459
-13.215004,68,247.538686
-25.418171,70,247.719636
-35.905878,83,247.933418
-36.909672,70,248.116428
-20.045988,67,248.281411
-46.062666,79,249.436426
-29.438277,76,249.631398
-42.916132,71,249.814424
