steps,reward,noise,uncertainty,oldReward,neg,pos,negReward,posReward,negNoise,posNoise,upCounter,topCounter,undetected
211.0,-38.56550216294198,6.0,3.0,-3.7213391092955135,56.0,155.0,-24.075541369278255,-14.489960793663727,1.0,5.0,110.0,22.0,0.0
220.0,55.50675473533295,3.0,1.5,61.952761864173226,79.0,141.0,-4.4098508290628615,59.91660556439581,0.0,3.0,137.0,108.0,0.0
199.0,-72.80615205675849,7.0,3.5,-17.885552521795034,54.0,145.0,-28.796219251920775,-44.00993280483772,0.0,7.0,93.0,15.0,0.0
230.0,76.17792758287396,3.0,2.0,78.17792758287396,98.0,132.0,15.44349924789276,60.7344283349812,0.0,3.0,150.0,120.0,0.0
219.0,-43.7046168001217,6.0,3.0,2.8062749477103353,59.0,160.0,-20.92175914812833,-22.782857651993368,0.0,6.0,120.0,22.0,0.0
390.0,222.17497987300158,3.0,2.0,224.17497987300158,212.0,178.0,125.38883350789547,96.7861463651061,0.0,3.0,297.0,222.0,0.0
194.0,-71.17486623538855,6.0,3.5,-24.138860683655366,51.0,143.0,-28.07157139107585,-43.1032948443127,0.0,6.0,80.0,15.0,0.0
205.0,-59.92238581431252,3.0,2.0,-2.8948835572227836,57.0,148.0,-44.048104502002616,-15.874281312309904,0.0,3.0,106.0,17.0,0.0
498.0,330.41672929376364,3.0,2.0,332.41672929376364,231.0,267.0,134.04295220971107,196.37377708405256,0.0,3.0,404.0,387.0,0.0
211.0,-43.626843034892204,6.0,3.0,-11.26482000760734,61.0,150.0,-32.40305373611886,-11.22378929877334,0.0,6.0,101.0,25.0,0.0
193.0,-28.347629742879462,3.0,1.5,13.45103208872024,52.0,141.0,-28.484088314929068,0.1364585720496052,0.0,3.0,104.0,19.0,0.0
202.0,-72.52770648613716,6.0,3.0,-18.800995111465454,55.0,147.0,-46.057927925770855,-26.469778560366308,1.0,5.0,77.0,18.0,0.0
500.0,336.7620287174359,4.0,3.0,339.7620287174359,238.0,262.0,155.56811632215977,181.19391239527613,0.0,4.0,408.0,393.0,0.0
199.0,-59.8163101705469,6.0,3.5,-15.19058306509396,53.0,146.0,-25.121922496240586,-34.69438767430631,0.0,6.0,96.0,17.0,0.0
211.0,9.591014444995551,3.0,2.0,48.07365299900994,61.0,150.0,-18.479827192856078,28.07084163785163,0.0,3.0,139.0,20.0,0.0
78.0,-18.206752410158515,0.0,0.0,-18.206752410158515,53.0,25.0,-22.466500512324274,4.259748102165759,0.0,0.0,37.0,0.0,0.0
494.0,297.01556312834646,4.0,2.0,306.86124587082304,216.0,278.0,127.34840489762678,169.66715823071968,1.0,3.0,409.0,282.0,0.0
69.0,-20.47680519381538,0.0,0.0,-20.47680519381538,49.0,20.0,-23.48617081157863,3.009365617763251,0.0,0.0,30.0,0.0,0.0
80.0,-27.72249466367066,0.0,0.0,-27.72249466367066,55.0,25.0,-23.998049471527338,-3.724445192143321,0.0,0.0,27.0,0.0,0.0
199.0,7.6355374738494675,3.0,1.5,38.90125382039696,60.0,139.0,-21.827309203361153,29.46284667721062,0.0,3.0,123.0,22.0,0.0
205.0,47.960626936245944,3.0,1.5,51.07683630101383,70.0,135.0,-8.571878375378787,56.53250531162473,0.0,3.0,114.0,101.0,0.0
483.0,311.77479234858396,3.0,2.0,316.7697129752487,211.0,272.0,128.92995927091715,182.8448330776668,0.0,3.0,391.0,347.0,0.0
108.0,-38.3604561239481,3.0,1.5,-36.8604561239481,53.0,55.0,-23.582605668343604,-14.777850455604494,0.0,3.0,35.0,0.0,0.0
188.0,-42.86740270581623,3.0,2.0,1.410852535162121,49.0,139.0,-24.180208245759104,-18.68719446005713,0.0,3.0,97.0,18.0,0.0
377.0,88.26152464324434,8.0,5.0,150.12302184151486,232.0,145.0,38.86248870344377,49.39903593980057,4.0,4.0,269.0,138.0,0.0
205.0,-61.00300676797838,6.0,3.5,-9.304213198833168,58.0,147.0,-33.53550851285354,-27.467498255124838,1.0,5.0,105.0,16.0,0.0
473.0,201.2511477719081,7.0,5.0,234.79482898511924,200.0,273.0,106.35949635367376,94.89165141823435,2.0,5.0,350.0,241.0,0.0
239.0,80.6406420590356,4.0,2.0,82.6406420590356,111.0,128.0,30.276154339313507,50.36448771972209,0.0,4.0,147.0,133.0,0.0
500.0,337.8080100463703,4.0,2.0,339.8080100463703,234.0,266.0,148.42967435531318,189.37833569105715,0.0,4.0,407.0,393.0,0.0
471.0,281.62335050499996,3.0,2.0,286.1603717050166,197.0,274.0,112.54100686410675,169.0823436408932,0.0,3.0,379.0,268.0,0.0
73.0,-35.14570230804384,0.0,0.0,-35.14570230804384,54.0,19.0,-30.237220069393516,-4.908482238650322,0.0,0.0,0.0,0.0,0.0
248.0,85.02492534276098,4.0,2.0,87.02492534276098,114.0,134.0,33.832304924726486,51.192620418034494,0.0,4.0,153.0,139.0,0.0
500.0,328.8609401136637,4.0,2.0,330.8609401136637,231.0,269.0,142.08959579467773,186.77134431898594,0.0,4.0,407.0,392.0,0.0
288.0,-0.20398029883102708,28.0,15.5,42.7122602321906,91.0,197.0,-6.236140259467334,6.0321599606363066,17.0,11.0,164.0,59.0,0.0
67.0,-25.558989142256905,0.0,0.0,-25.558989142256905,53.0,14.0,-26.43258120045357,0.8735920581966639,0.0,0.0,23.0,0.0,0.0
209.0,-8.268565945165903,3.0,1.5,34.87036860792432,62.0,147.0,-21.760505982897598,13.491940037731695,0.0,3.0,136.0,22.0,0.0
75.0,-36.20040350779891,0.0,0.0,-36.20040350779891,48.0,27.0,-29.70237029157579,-6.498033216223121,0.0,0.0,0.0,0.0,0.0
478.0,309.2015814585611,3.0,2.0,311.2015814585611,221.0,257.0,129.97485610842705,179.22672535013407,2.0,1.0,384.0,370.0,0.0
205.0,10.519230986313062,12.0,8.0,46.89440500962519,142.0,63.0,34.43336410949007,-23.91413312317701,6.0,6.0,131.0,72.0,0.0
212.0,-1.5700952545866471,3.0,1.5,38.50675741152372,54.0,158.0,-24.10982145774824,22.539726203161592,0.0,3.0,140.0,20.0,0.0
229.0,69.80495734235393,3.0,1.5,73.17115235608071,86.0,143.0,4.875238326592296,64.92971901576163,0.0,3.0,139.0,120.0,0.0
201.0,-72.97170287891936,5.0,2.5,-19.380032460205257,60.0,141.0,-51.32315659514461,-21.64854628377475,2.0,3.0,97.0,16.0,0.0
216.0,-21.08842828471103,3.0,2.5,25.48820334370248,60.0,156.0,-26.675774843661202,5.587346558950173,0.0,3.0,131.0,21.0,0.0
445.0,271.4803845415978,3.0,2.0,274.6097611710429,187.0,258.0,103.42110222324732,168.05928231835048,0.0,3.0,354.0,291.0,0.0
265.0,91.07811031408733,3.0,2.0,99.52202493324876,167.0,98.0,73.79609095198612,17.28201936210121,0.0,3.0,181.0,38.0,0.0
260.0,-63.89844389902919,4.0,3.0,-13.79484457243234,83.0,177.0,-14.008436721624093,-49.890007177405096,0.0,4.0,125.0,26.0,0.0
216.0,-39.37307332602222,6.0,4.5,-1.538154880516231,60.0,156.0,-30.609242539609,-8.763830786413223,0.0,6.0,113.0,28.0,0.0
207.0,-58.73697067746372,3.0,2.0,-0.7763676217291504,54.0,153.0,-30.395015990433194,-28.341954687030523,0.0,3.0,111.0,17.0,0.0
105.0,-45.01217129314318,3.0,1.5,-43.51217129314318,49.0,56.0,-27.979155380278826,-17.033015912864357,0.0,3.0,17.0,0.0,0.0
171.0,-4.983220666774912,29.0,15.0,10.412775436416268,106.0,65.0,6.441433657246591,-11.424654324021503,20.0,9.0,79.0,60.0,0.0
263.0,-35.64573702813044,2.0,2.0,3.4529077652841806,87.0,176.0,-10.529062748955766,-25.116674279174674,1.0,1.0,137.0,28.0,0.0
479.0,297.82213840344366,3.0,2.0,305.6927794087678,207.0,272.0,121.49265871147077,176.3294796919729,0.0,3.0,387.0,302.0,0.0
78.0,-18.804697110434063,0.0,0.0,-18.804697110434063,54.0,24.0,-22.51784959435463,3.7131524839205667,0.0,0.0,35.0,0.0,0.0
217.0,24.158702596967032,3.0,1.5,57.51734872581437,63.0,154.0,-19.600890367843135,43.75959296481017,0.0,3.0,139.0,53.0,0.0
81.0,-21.109653016086668,0.0,0.0,-21.109653016086668,52.0,29.0,-22.627410747110844,1.5177577310241759,0.0,0.0,34.0,0.0,0.0
306.0,-40.28275891273745,29.0,14.5,27.92737391969422,104.0,202.0,3.5624616779386997,-43.84522059067615,17.0,12.0,164.0,67.0,0.0
237.0,82.93547579483129,3.0,2.0,84.93547579483129,105.0,132.0,27.562405423261225,55.373070371570066,0.0,3.0,153.0,118.0,0.0
213.0,-45.89915866756411,6.0,3.0,-8.548164622392505,58.0,155.0,-26.486373423467057,-19.41278524409705,0.0,6.0,106.0,19.0,0.0
191.0,-41.51307863007901,10.0,6.0,-32.51717801205814,129.0,62.0,-17.36263473267809,-24.15044389740092,6.0,4.0,84.0,17.0,0.0
211.0,-39.65377449098929,6.0,3.0,-4.049867471680045,60.0,151.0,-25.403345929619093,-14.2504285613702,0.0,6.0,110.0,26.0,0.0
467.0,301.32335203140974,3.0,2.0,303.32335203140974,214.0,253.0,132.68338537216187,168.63996665924788,0.0,3.0,381.0,365.0,0.0
216.0,-45.23557669395581,6.0,3.0,-11.736739466083236,62.0,154.0,-30.705690599541185,-14.529886094414621,1.0,5.0,110.0,22.0,0.0
500.0,317.31363843753934,3.0,2.0,319.31363843753934,228.0,272.0,130.55769680440426,186.75594163313508,0.0,3.0,401.0,315.0,0.0
75.0,-25.230574471876025,0.0,0.0,-25.230574471876025,44.0,31.0,-25.06295021995902,-0.16762425191700459,0.0,0.0,28.0,0.0,0.0
246.0,81.56757153756917,3.0,1.5,83.06757153756917,110.0,136.0,29.617285925894976,51.95028561167419,0.0,3.0,148.0,127.0,0.0
478.0,312.6132086664438,3.0,1.5,314.1132086664438,217.0,261.0,133.97032995522022,178.6428787112236,0.0,3.0,387.0,374.0,0.0
202.0,-74.75795341825153,7.0,4.0,-19.9814863037318,55.0,147.0,-33.250340520059694,-41.50761289819184,0.0,7.0,75.0,18.0,0.0
81.0,-13.456680295988917,0.0,0.5,-12.956680295988917,60.0,21.0,-18.71090281382203,5.254222517833114,0.0,0.0,41.0,0.0,0.0
480.0,234.87363597619304,7.0,4.0,240.66829250287265,210.0,270.0,112.01101036034288,122.86262561585016,2.0,5.0,353.0,266.0,0.0
78.0,-23.574032676406205,0.0,0.0,-23.574032676406205,51.0,27.0,-23.570377139374614,-0.0036555370315909386,0.0,0.0,30.0,0.0,0.0
232.0,78.97127539478242,3.0,2.0,80.97127539478242,109.0,123.0,32.56257767789066,46.408697716891766,0.0,3.0,139.0,126.0,0.0
351.0,76.65210170276691,8.0,5.0,115.3089876966551,226.0,125.0,26.738553344982165,49.91354835778475,5.0,3.0,246.0,114.0,0.0
403.0,234.80243673598903,3.0,1.5,236.38363181473687,228.0,175.0,136.5862777056596,98.21615903032944,1.0,2.0,332.0,185.0,0.0
