#{"t_start": 1615581757.4544868, "env_id": "CartPoleSwingUp-v0"}
r,l,t
-117.252295,136,91.93776
-128.782551,157,92.350376
-124.427739,132,92.696167
-132.545434,143,94.241335
-125.206871,142,94.615156
-85.444553,103,94.879622
-144.662851,154,95.285358
-113.311946,129,95.641227
-109.399446,118,97.321244
-113.822558,126,97.646942
-92.856722,101,97.911326
-122.567968,145,98.297713
-110.16003,117,98.600596
-116.025853,145,98.976283
-130.434226,146,99.352113
-86.402639,105,99.628838
-102.50551,119,101.233375
-117.627017,128,101.56895
-99.129117,108,101.85192
-101.695317,123,103.269301
-106.860645,119,103.624382
-93.330631,105,103.888901
-64.343443,86,104.112695
-84.731811,104,104.387203
-87.866829,112,104.6819
-65.945728,84,106.000548
-76.159189,102,106.264927
-112.443426,122,106.579953
-81.62697,98,106.834134
-114.648693,126,107.161197
-82.404695,104,107.433678
-96.879247,106,107.700552
-75.88938,93,107.944807
-88.830127,105,108.219783
-101.979349,114,109.620499
-77.561866,100,109.885977
-101.950054,117,110.181256
-108.070367,117,110.485409
-71.968608,100,110.749511
-78.362282,110,112.153872
-83.046648,104,112.418365
-83.937031,102,112.682549
-71.468054,93,112.926455
-92.947603,113,113.221453
-69.515471,89,114.490964
-93.091898,108,114.775582
-84.410954,116,115.080734
-79.856029,94,115.324739
-116.257803,127,115.657556
-69.562048,96,115.903795
-76.392415,95,116.147883
-66.409973,93,116.391545
-77.085887,95,116.633547
-86.531679,102,118.452628
-81.071073,96,118.778113
-76.936382,98,119.18763
-66.791285,89,119.56778
-80.70319,100,119.907774
-86.71575,101,120.247745
-71.259457,93,122.179399
-58.958381,87,122.447648
-56.146432,89,122.697851
-68.945262,101,122.997952
-67.88834,91,123.257758
-54.485423,81,124.527836
-62.826297,92,124.798177
-78.409067,97,125.087934
-61.228856,100,125.377559
-61.458132,96,125.677505
-55.953867,82,125.917865
-52.904249,80,126.147948
-77.272928,99,126.437744
-72.909004,99,126.71769
-60.383932,78,126.957807
-57.392609,93,127.237645
-55.86736,82,128.607799
-73.248806,96,128.887753
-59.087038,87,129.148075
-85.459081,105,129.457653
-85.040977,102,129.757571
-87.965994,107,130.067699
-55.976916,79,131.497905
-41.651757,77,131.747783
-57.159856,88,132.02776
-54.2722,91,132.317684
-59.905431,92,132.657575
-54.571438,92,134.127912
-56.57787,94,134.428057
-61.712829,97,134.697721
-54.466154,84,135.008009
-56.871176,80,135.267634
-57.575934,90,135.537624
-49.19868,80,135.767658
-56.361726,79,136.067764
-51.878131,80,136.417606
-59.627969,85,136.927636
-54.14961,84,137.267876
-50.253168,78,137.527774
-51.426445,90,139.057798
-37.290386,73,139.38782
-71.853291,89,139.707612
-83.92497,101,140.04759
-45.770792,84,140.297692
-55.292072,82,140.567499
-49.385013,78,140.817698
-40.73598,80,142.407852
-72.384004,99,142.727742
-48.056129,80,143.027894
-49.193504,81,143.28766
-34.83868,81,143.567939
-50.341891,85,144.807617
-39.522064,81,145.048048
-49.128409,84,145.287872
-44.146027,82,145.538026
-33.201293,73,145.757622
-52.568615,88,146.017797
-43.860678,87,146.267743
-45.870316,80,146.507739
-58.211269,84,146.74938
-53.655972,73,146.987718
-43.768226,75,147.217621
-36.602581,69,147.417651
-42.453132,82,148.857465
-64.974694,90,149.152427
-53.353723,88,149.45756
-34.815078,72,149.677535
-38.460467,70,149.897804
-44.901629,82,150.147519
-53.966767,81,150.387877
-51.680143,80,150.618027
-52.740602,86,152.087625
-45.621054,82,152.367609
-32.150707,76,152.577676
-35.483759,75,152.797536
-37.321966,71,153.007487
-53.030184,85,154.277582
-64.143777,98,154.567667
-47.502331,79,154.797569
-48.20649,87,155.047862
-32.688366,79,155.277837
-54.84477,78,155.507493
-42.718051,76,155.727816
-50.42575,77,155.962489
-38.2855,75,156.19747
-37.081463,83,156.42772
-58.070822,83,156.667754
-63.013529,82,156.907874
-46.882805,76,158.157732
-74.134166,88,158.417806
-48.321584,82,158.65781
-39.766442,79,158.897615
-31.271726,77,159.118109
-38.691431,75,159.337949
-42.489439,79,159.568045
-34.133195,74,159.787988
-54.481418,90,160.048073
-38.966621,70,161.477784
-62.903404,86,161.747554
-30.053961,88,162.007678
-34.531032,80,163.167686
-33.473404,71,163.377563
-33.939329,80,163.617559
-62.027219,75,163.837584
-47.529413,73,164.047603
-43.692955,76,164.267723
-39.591333,71,164.477815
-41.992931,73,164.68772
-36.098483,76,164.917701
-28.583582,70,165.117631
-47.535993,79,165.377664
-45.765175,75,165.597697
-39.915177,82,165.842807
-35.331999,75,166.059653
-51.494516,70,167.242783
-31.317375,72,167.467566
-41.316858,81,167.707616
-45.690105,81,167.947597
-56.479865,79,168.178003
-46.480699,84,168.417968
-24.293678,81,168.660298
-40.944804,74,168.877853
-36.408016,77,169.107876
-52.788423,83,170.527432
-37.269028,70,170.777494
-37.3253,75,170.987773
-32.498805,69,171.197839
-31.84197,77,172.50755
-38.15187,72,172.717781
-51.981969,85,172.967903
-32.64268,75,173.187899
-46.005563,91,173.447819
-42.053015,76,173.677508
-26.873365,75,173.897694
-42.714735,79,174.137585
-35.975843,82,174.377819
-33.515654,74,174.587621
-23.813146,71,174.797565
-46.065406,86,175.04794
-32.943603,73,176.258006
-41.146407,78,176.487892
-35.892953,83,176.737919
-32.378786,80,176.968091
-44.013798,76,177.188418
-44.470935,80,177.418006
-39.228999,70,177.622589
-41.201233,78,177.847589
-55.234169,76,178.067722
-40.701272,67,178.297592
-37.479307,74,178.558022
-38.033552,81,180.187561
-38.303935,76,180.442323
-40.002652,69,180.687418
-36.572897,76,181.967611
-25.040231,76,182.217485
-31.169239,64,182.467956
-42.761361,79,182.737476
-29.09006,73,182.977856
-35.30122,70,183.187925
-29.189392,78,183.417592
-35.451643,72,183.647835
-30.847749,71,183.857872
-52.241874,72,184.077526
-46.702293,72,184.29803
-25.022983,77,184.528011
-45.77218,77,184.769216
-35.032467,71,185.997597
-35.661865,79,186.237572
-68.653538,78,186.477509
-42.392885,77,186.707935
-38.213012,74,186.928035
-41.93004,72,187.138026
-47.354299,82,187.377642
-35.057688,72,187.592791
-42.964678,72,187.808047
-50.971472,74,188.037965
-26.82366,77,188.267632
-36.762979,72,188.472462
-58.266023,81,189.973291
-53.4566,83,191.17265
-31.697744,75,191.38759
-38.34793,69,191.587879
-53.067744,80,191.817812
-37.010978,73,192.027689
-23.289192,81,192.282766
-23.301451,78,192.507815
-30.332658,73,192.727752
-37.077309,74,192.937637
-44.553519,77,193.167751
-50.844298,83,193.407952
-31.156386,72,193.612861
-43.578928,75,193.83757
-29.691158,77,194.057917
-43.990311,82,195.307737
-36.06519,74,195.542912
-20.54245,69,195.757924
-30.907587,76,195.976089
-47.377194,84,196.218013
-30.053613,69,196.417957
-42.516843,69,196.617965
-53.398917,76,196.837664
-42.622286,82,197.077693
-34.476331,69,197.277567
-44.895515,71,197.487454
-26.984857,73,197.687441
-52.136202,69,199.03749
-34.005456,78,200.307496
-44.041743,80,200.53764
-31.929701,74,200.767857
-45.730124,74,200.977607
-33.320637,71,201.187573
-23.112043,75,201.407849
-32.764912,74,201.62773
-35.168712,71,201.837585
-25.647566,76,202.057587
-38.614292,74,202.277747
-47.450727,75,202.497523
-72.025213,70,202.697575
-32.556457,73,202.907946
-28.330081,80,204.087922
-38.869949,72,204.317748
-54.070854,77,204.54799
-27.208962,76,204.778184
-47.450234,82,205.01259
-27.21026,71,205.227456
-30.746917,66,205.417675
-35.107351,74,205.637591
-23.794536,69,205.837557
-37.674116,83,206.078876
-31.093343,68,206.279944
-41.994198,74,206.507534
-48.787955,76,206.737392
-45.461953,73,208.132395
-32.936378,69,209.337581
-26.678105,70,209.547813
-42.390545,77,209.767565
-49.070978,81,210.007996
-29.72589,74,210.227612
-17.45878,76,210.447768
-37.547543,75,210.667598
-38.944239,77,210.907886
-50.040985,76,211.137857
-21.527073,65,211.337621
-25.343925,76,211.557615
-42.038501,68,211.777756
-42.032026,75,212.007466
-19.253586,66,212.197456
-26.459101,72,213.377385
-47.523306,74,213.587483
-27.501136,71,213.79754
-32.620539,80,214.027447
-27.595584,71,214.237592
-36.788162,81,214.485161
-24.057254,74,214.697693
-34.989833,72,214.907708
-31.62974,71,215.117472
-34.69756,68,215.327823
-37.831189,81,215.577652
-35.473718,63,215.75771
-28.38908,75,215.997705
-43.786159,77,218.377667
-35.848706,72,218.617668
-40.860607,77,218.841644
-34.457424,65,219.027596
-52.601709,80,219.257525
-29.267674,70,219.467862
-25.294412,69,219.667692
-32.809623,72,219.897893
-36.706898,72,220.107881
-39.71115,68,220.30799
-33.234442,74,220.517512
-36.906762,76,220.742948
-30.761349,69,220.937541
-27.141519,73,221.147427
-26.610292,74,222.377292
-45.772284,75,222.597554
-49.141562,80,222.837515
-46.206398,72,223.047826
-36.260117,86,223.287616
-43.20948,72,223.497692
-31.462613,75,223.717345
-28.536847,72,223.927488
-29.485193,75,224.157481
-30.435666,70,224.367651
-35.494004,77,224.607422
-33.644131,74,224.817673
-30.080449,71,225.027586
-50.017171,85,226.246046
-21.045202,73,227.667804
-32.056525,87,227.937868
-26.583535,61,228.117927
-24.687841,76,228.337621
-33.263284,73,228.577799
-32.33983,70,228.792699
-24.815255,73,228.997951
-20.6332,77,229.217923
-42.320889,84,229.467504
-34.695949,74,229.687444
-16.675944,69,229.887436
-40.136544,77,230.107519
-32.717256,68,230.30755
-24.295047,68,231.477478
-46.871137,79,231.707313
-32.058811,77,231.927602
-30.169095,76,232.15074
-40.272967,76,232.377306
-39.84213,74,232.597397
-30.731329,74,232.817315
-31.848661,67,233.027683
-38.341236,73,233.237494
-29.260759,76,233.457939
-34.928985,76,233.677793
-23.372138,67,233.867789
-35.32576,79,234.097711
-33.122822,77,235.4075
-39.934217,83,235.647916
-30.397101,72,237.077701
-28.161786,81,237.307375
-21.242474,69,237.507888
-32.312859,78,237.737772
-25.216001,72,237.947386
-21.688607,74,238.157549
-32.955615,74,238.367437
-23.199024,79,238.597402
-15.257827,70,238.79736
-27.998858,76,239.017459
-33.605163,78,239.267336
-30.081051,80,240.527594
-23.879479,65,240.717685
-36.447273,79,240.952497
-31.148839,67,241.147638
-31.261565,78,241.367792
-26.923789,71,241.577896
-32.115409,77,241.807677
-15.347323,67,241.997513
-25.377639,67,242.187683
-33.257371,74,242.407809
-26.5442,77,242.627466
-29.771783,76,242.867459
-34.79764,79,243.117497
-27.849392,76,243.327461
-29.827907,72,244.487805
-33.247928,64,244.677906
-28.256734,65,246.027298
-34.043007,65,246.257216
-36.600628,71,246.467323
-32.037902,66,246.662065
-30.093744,69,246.857475
-29.867192,75,247.067527
-18.023031,73,247.277332
-22.336321,75,247.4976
-12.247518,75,247.707574
-14.581366,75,247.927556
-29.618297,70,248.127687
-39.189797,65,248.317365
-35.891743,63,248.497588
-25.686414,74,249.817608
-26.822216,66,250.007734
-33.548227,71,250.207622
-29.980077,71,250.427444
-46.627246,78,250.663852
-38.98704,71,250.867647
-26.763472,73,251.077464
-29.8781,77,251.297533
-27.779733,71,251.507653
-31.88134,74,251.717435
-34.744589,72,251.937423
-35.078914,72,252.147354
-43.494791,74,252.367689
-17.53215,72,253.587793
-23.795365,70,253.787821
-32.104298,74,254.007598
