#{"t_start": 1615582336.9578786, "env_id": "CartPoleSwingUp-v0"}
r,l,t
-84.97782,108,223.349927
-105.169951,138,223.759826
-88.39015,109,224.079834
-102.330693,113,225.59937
-82.504704,94,225.869356
-83.617336,107,226.169458
-102.534493,115,226.509176
-92.923606,103,228.039361
-112.264131,127,228.399333
-103.33377,114,228.749623
-88.696402,104,229.059712
-77.707184,109,229.379514
-91.442573,102,229.689574
-96.172348,108,230.00111
-95.68777,108,230.319505
-58.485406,102,230.609397
-114.621019,129,232.24943
-100.627185,133,232.639369
-81.93258,102,232.934429
-95.872084,104,233.259407
-54.734444,84,233.509363
-107.261163,119,233.859299
-93.900887,108,235.359204
-70.510653,93,235.681897
-80.549743,100,236.014184
-70.242373,103,237.439434
-65.960116,95,237.709555
-51.309443,94,237.989217
-69.779093,91,238.249657
-46.01464,88,238.499444
-84.265261,119,238.849391
-102.600377,115,239.1796
-62.929451,92,239.449701
-86.469597,109,239.769349
-57.23259,80,239.999306
-53.176845,93,241.349822
-64.238043,94,241.6296
-80.859194,103,241.949681
-84.895165,97,242.249789
-98.940349,109,242.569463
-79.714851,96,242.839396
-77.258327,104,243.139294
-75.572594,121,244.709384
-54.902271,80,244.96968
-61.759716,91,245.249395
-66.821907,101,246.609601
-76.595224,93,246.88964
-68.098455,99,247.179532
-74.17701,95,247.469329
-40.313508,90,247.729652
-51.243608,89,247.989295
-74.708179,95,248.279343
-68.569872,90,248.539415
-79.507819,95,248.8096
-66.746062,91,249.069767
-53.566983,91,249.329651
-71.277161,95,250.679373
-61.862883,96,250.95928
-51.171053,83,251.199409
-55.504764,95,251.469569
-86.722795,98,251.779539
-67.601468,94,252.049608
-42.700517,77,252.279571
-59.641466,85,252.529236
-62.974536,88,252.789467
-35.439607,85,254.25932
-43.934026,81,254.489688
-22.262371,76,255.719311
-49.411059,84,255.959595
-50.411447,76,256.189784
-44.39369,83,256.429739
-52.325627,73,256.639587
-77.444534,94,256.919681
-40.505741,82,257.159875
-61.893212,87,257.429669
-68.994736,88,257.69972
-48.258004,82,257.929689
-51.529298,85,258.179677
-36.959887,79,258.409339
-45.014163,75,258.629207
-28.56918,77,259.8493
-67.423245,97,260.139575
-56.562946,92,260.399234
-54.221647,85,260.654219
-65.759748,91,260.919358
-72.272252,92,261.209087
-47.16589,75,261.429507
-35.195868,68,261.629511
-58.12232,88,261.889389
-38.79277,70,263.329469
-48.064894,79,263.599458
-29.005406,80,263.829617
-30.962642,74,265.059436
-56.722816,82,265.299543
-54.346528,86,265.569858
-53.769382,82,265.899307
-47.85151,86,266.169678
-31.553761,75,266.38938
-59.544109,85,266.649216
-41.933056,81,266.899306
-24.907731,72,267.129405
-29.390789,74,267.359136
-39.822638,83,267.639185
-67.695626,86,267.91959
-47.431269,82,269.169339
-48.389992,78,269.389373
-33.526694,75,269.609451
-45.564648,80,269.84921
-52.195032,76,270.059567
-45.323414,86,270.309267
-52.714366,82,270.549687
-28.579762,78,270.769733
-50.877775,77,270.987534
-38.758278,83,271.219297
-69.043465,90,271.489582
-34.398203,83,273.029618
-35.636901,80,273.279324
-32.46301,82,274.519334
-24.389551,72,274.729422
-31.490385,80,274.95937
-51.872632,89,275.209167
-37.359734,77,275.429394
-29.838364,79,275.65922
-41.766691,79,275.879526
-40.342972,77,276.099152
-46.369586,86,276.33921
-28.366919,78,276.559386
-61.474805,88,276.809482
-35.155822,77,277.029156
-64.28094,77,278.26926
-53.572731,92,278.529257
-50.218678,87,278.769334
-24.500138,73,278.993801
-43.463689,77,279.219368
-70.294091,87,279.459626
-44.467241,73,279.679304
-55.675088,80,279.899625
-48.690652,79,280.129538
-47.258204,81,280.359347
-33.851509,73,280.570272
-66.224578,92,282.019417
-31.306389,79,283.18926
-17.401754,73,283.399365
-46.596783,76,283.619215
-36.326426,78,283.829244
-38.847852,79,284.0615
-32.43617,66,284.249477
-37.773759,72,284.449407
-35.069983,71,284.649583
-45.946147,82,284.879543
-31.732864,78,285.101548
-54.082993,83,285.339315
-21.662474,68,285.529319
-16.357862,75,285.729412
-45.059465,80,285.969491
-42.781258,76,287.139283
-29.120629,74,287.349653
-31.603856,71,287.539362
-35.030454,76,287.739769
-33.020196,86,287.989782
-41.090265,76,288.199452
-42.751313,69,288.399672
-24.863916,77,288.609561
-38.399651,65,288.799627
-29.564874,73,288.999643
-45.820671,76,289.219693
-30.390795,74,289.429251
-46.759987,78,290.839579
-41.073727,75,292.219439
-43.732319,77,292.45941
-55.93661,70,292.659405
-41.581475,78,292.889253
-54.918693,79,293.119333
-25.918306,73,293.329226
-50.183611,81,293.559565
-21.470812,68,293.759581
-46.09686,75,293.969479
-57.630034,82,294.209156
-19.92077,66,294.399143
-35.793779,66,294.589379
-33.304096,71,294.799279
-41.480347,74,296.029142
-38.753042,74,296.259156
-46.964031,78,296.489188
-45.878136,70,296.69932
-30.82362,74,296.919328
-45.966658,80,297.149365
-24.452538,69,297.359316
-39.045778,78,297.579535
-39.665814,68,297.779507
-47.064151,76,297.999375
-31.804181,74,298.219276
-41.834387,70,298.419512
-31.601131,78,298.643546
-25.021208,73,298.849434
-33.982039,74,301.245591
-54.818949,81,301.489086
-31.462633,72,301.689106
-17.345287,76,301.919522
-42.895774,77,302.146596
-19.984475,66,302.339527
-23.456642,68,302.546821
-31.797434,82,302.779352
-45.543248,73,302.989565
-41.02252,75,303.209373
-34.887038,71,303.409466
-51.675771,79,303.647846
-38.033011,72,303.859302
-47.114837,74,305.039631
-47.212288,79,305.269673
-55.323126,81,305.499645
-28.492742,70,305.709528
-30.087986,72,305.909467
-41.667207,72,306.124311
-33.315769,80,306.359376
-32.441922,74,306.569699
-55.410907,78,306.789631
-42.86501,69,306.99932
-45.38602,72,307.219675
-42.782242,71,307.429487
-21.341878,74,307.649266
-22.418229,77,307.879581
-33.647396,69,309.059434
-18.686783,82,310.529194
-30.963292,70,310.739128
-34.735567,67,310.92925
-36.983357,71,311.129193
-24.802638,79,311.359048
-29.452761,76,311.589088
-42.262058,77,311.809365
-22.135411,71,312.019463
-49.021306,73,312.229299
-43.14383,74,312.452643
-42.582337,75,312.669236
-20.239192,77,312.899267
-43.40083,78,314.139514
-24.168718,80,314.3696
-33.869251,78,314.599593
-38.064737,75,314.819557
-23.365871,83,315.05935
-25.041335,76,315.289281
-37.444019,77,315.509472
-31.345371,68,315.709611
-26.397065,73,315.924586
-29.724179,74,316.139502
-31.222439,76,316.355094
-46.3022,75,316.569425
-42.336667,71,316.769585
-29.134122,74,316.999273
-13.558997,76,318.259184
-22.423619,72,319.671278
-33.330899,84,319.929211
-46.947048,81,320.172036
-34.541954,75,320.38938
-25.75743,74,320.614143
-14.228576,78,320.83932
-23.659637,81,321.074228
-14.598158,67,321.279194
-24.373375,74,321.499254
-16.131504,72,321.709358
-35.825158,79,321.939608
-22.824689,68,322.144456
-23.378532,65,323.33946
-39.299443,72,323.539491
-15.089001,75,323.759223
-25.745876,64,323.939112
-40.602158,76,324.159478
-25.53719,75,324.379366
-18.310435,63,324.559428
-35.973787,75,324.779088
-27.941705,72,324.989124
-26.408681,67,325.189425
-59.68489,80,325.419066
-43.895761,76,325.639134
-49.287235,72,325.849247
-23.655524,65,326.039341
-29.52884,73,327.369456
-39.854808,73,327.589308
-35.270589,71,328.959246
-49.165845,76,329.18947
-44.481288,77,329.419362
-24.539344,73,329.629277
-34.369424,72,329.839399
-31.647759,68,330.039638
-33.116572,65,330.269326
-11.360991,74,330.509246
-32.846829,72,330.729218
-36.94406,75,330.979327
-38.077583,78,331.244251
-29.183073,74,331.479077
-29.397267,79,332.709388
-45.699511,83,332.939289
-30.827207,69,333.129188
-29.647466,74,333.349284
-43.354314,75,333.569347
-23.096922,70,333.769037
-31.529235,70,333.96909
-30.47384,73,334.169237
-31.550119,77,334.389127
-29.781048,73,334.609517
-37.977298,74,334.819182
-42.627114,69,335.009562
-41.646285,78,335.229374
-40.002373,66,336.474356
-44.946922,74,336.699284
-35.060143,83,336.989154
