#{"t_start": 1615580148.2935846, "env_id": "CartPoleSwingUp-v0"}
r,l,t
-32.706662,87,210.030536
-61.226287,92,210.380774
-39.187732,66,210.590992
-33.57638,74,210.820691
-43.959791,80,211.071075
-11.675358,83,212.260963
-46.197234,71,212.481145
-37.993532,72,212.720727
-44.533137,83,212.99097
-41.524268,72,213.190731
-32.149067,72,213.391119
-19.751845,78,213.640733
-41.947385,78,213.88072
-18.643742,70,214.091114
-30.951765,70,214.285331
-21.42953,77,214.515841
-21.573502,75,216.15065
-28.836898,69,216.440624
-27.761161,70,217.83082
-36.677348,76,218.090853
-45.589022,82,218.370782
-49.915615,83,218.650985
-16.699664,68,218.900536
-32.311633,75,219.120902
-35.521326,72,219.320933
-39.333715,74,219.520951
-28.213659,71,219.730979
-37.132725,73,219.94066
-37.183571,88,220.18102
-23.292828,60,220.350987
-53.355802,80,220.57118
-49.429256,80,220.791202
-42.538473,77,221.941024
-40.593689,75,222.150572
-30.078288,70,222.340806
-38.199615,75,222.55819
-32.386091,72,222.790633
-37.619251,73,223.01106
-45.269146,83,223.240875
-17.539055,75,223.480817
-25.792284,83,223.815513
-38.94054,75,224.185912
-38.398364,72,224.420734
-22.458948,65,226.09692
-49.793859,81,226.351039
-37.995154,79,227.600911
-26.025029,73,227.820714
-24.769854,75,228.061138
-25.817239,69,228.290746
-51.645464,79,228.520865
-40.035627,81,228.790587
-42.676906,78,229.010898
-15.564518,66,229.230692
-37.903287,80,229.54071
-43.796082,81,229.90559
-25.119676,72,230.270802
-25.566866,69,230.480712
-24.902477,71,230.690522
-41.777398,81,231.961348
-46.286713,85,232.250992
-41.321458,79,232.490895
-27.364507,69,232.720548
-44.610328,78,233.04051
-36.626781,74,233.29063
-26.815069,69,233.490602
-32.519004,74,233.700611
-46.31377,71,233.900877
-39.73767,80,234.130649
-28.523457,78,234.390972
-31.930362,67,234.610636
-43.380234,87,236.270404
-41.501795,76,237.620479
-33.722861,69,237.850547
-25.513913,70,238.060519
-23.904947,65,238.259062
-46.967674,84,238.496426
-29.601711,77,238.716496
-47.461408,76,238.92597
-28.037004,72,239.126438
-34.71321,69,239.320426
-23.98905,72,239.540785
-41.684331,62,239.723296
-36.734421,72,239.940715
-26.403131,68,240.137189
-23.255762,73,240.348702
-29.240792,63,241.500741
-33.083019,72,241.715662
-38.530254,75,241.942315
-18.386085,74,242.159704
-36.466405,78,242.396071
-38.226305,84,242.645405
-18.402075,69,242.840415
-46.254916,74,243.055817
-49.551549,82,243.286077
-37.680241,74,243.504002
-21.667467,71,243.713441
-26.865454,73,243.931857
-24.481065,74,244.147309
-32.800605,76,245.580523
-53.977627,78,246.800697
-32.260882,80,247.046365
-45.070606,68,247.247831
-35.462134,62,247.45101
-37.517996,79,247.700556
-30.656754,74,247.930527
-24.897917,70,248.13056
-30.304734,57,248.300694
-38.593604,68,248.520748
-39.97891,78,248.790396
-35.551826,72,249.03082
-38.132821,71,249.230608
-30.595859,77,249.460742
-11.082109,73,249.680732
-36.330629,78,251.270719
-25.984899,74,251.550584
-42.445574,75,251.83067
-34.870782,71,252.100926
-30.400153,70,252.35092
-23.981577,71,252.580595
-22.57195,72,252.850539
-42.094406,86,253.150856
-33.326382,77,253.395758
-54.493016,81,253.63092
-20.328308,83,253.860703
-28.488268,74,254.071032
-30.935474,63,254.241069
-28.205913,66,256.795606
-20.918314,65,257.040706
-58.704432,79,257.320876
-10.607858,72,257.545743
-37.952436,67,257.730576
-27.086662,69,257.923797
-43.62097,72,258.130654
-20.384463,67,258.319317
-26.204661,76,258.520502
-33.134316,62,258.690776
-32.155931,79,258.92564
-35.426924,66,259.108131
-28.454749,76,259.320727
-31.457071,69,259.520757
-32.760578,66,260.710762
-24.041653,66,260.89583
-33.571578,72,261.095906
-26.002406,79,261.330832
-20.678157,77,261.565627
-27.271626,76,261.776014
-29.124478,71,261.971096
-43.231348,71,262.160637
-34.723253,68,262.361875
-14.354543,74,262.601553
-17.101944,74,262.811846
-24.338872,71,263.025706
-33.55502,76,263.230991
-24.508901,73,263.435637
-42.751532,69,264.560521
-36.374968,72,266.025517
-39.307822,80,266.280688
-29.414494,80,266.590761
-21.174388,62,266.770376
-38.223727,72,267.000581
-41.816754,76,267.250827
-21.789326,69,267.49057
-23.406348,75,267.700937
-45.500311,82,267.925891
-14.36257,81,268.175748
-41.773856,72,268.381081
-28.579837,78,268.615652
-32.521519,82,269.811045
-33.282769,75,270.015674
-23.202301,66,270.210638
-44.535347,74,270.420756
-32.749427,75,270.650847
-31.353723,68,270.850615
-27.393949,75,271.061095
-28.809945,75,271.265718
-18.14197,74,271.470804
-30.978512,75,271.680725
-34.259039,73,271.880628
-35.011085,82,272.110673
-11.545486,89,272.370473
-36.989881,74,272.600889
-11.902366,70,273.790745
-24.581233,74,275.175613
-31.340187,75,275.405558
-19.721253,69,275.600379
-47.36413,79,275.833574
-42.32194,77,276.053773
-22.954186,73,276.250718
-17.489139,74,276.460789
-32.294688,70,276.651443
-34.637219,67,276.840841
-29.175884,78,277.050876
-30.831318,70,277.245992
-17.589339,73,277.455868
-25.095956,74,278.578971
-38.942369,69,278.780694
-41.148447,71,278.985322
-40.274012,73,279.188386
-45.59106,74,279.388347
-33.993646,77,279.602841
-24.864672,76,279.810686
-49.416811,87,280.050466
-44.219583,78,280.27029
-41.173329,70,280.452632
-20.561927,70,280.660457
-30.068872,69,280.854962
-24.56738,71,281.048419
-32.846282,72,281.242411
-25.097294,81,282.50036
-27.044709,68,282.689194
-38.062531,76,284.115499
-36.1663,72,284.320486
-14.222825,71,284.506526
-44.185569,81,284.740562
-28.111774,71,284.942693
-6.567888,73,285.143201
-44.944296,76,285.350779
-36.744058,74,285.555957
-35.885628,73,285.765638
-13.792213,75,285.970651
-35.182124,77,286.180639
-27.222511,79,287.425931
-37.648897,76,287.635511
-26.804191,75,287.840563
-31.838054,68,288.020882
-18.549527,71,288.220601
-32.523355,71,288.44091
-34.300703,82,288.660542
-25.453092,78,288.900553
-26.330632,72,289.10549
-35.381097,79,289.340955
-28.87713,70,289.540788
-34.597879,76,289.76067
-16.812979,74,289.980526
-33.361772,79,290.210551
-30.587102,78,291.435598
-45.693541,75,291.640753
