#{"t_start": 1615576943.026174, "env_id": "CartPoleSwingUp-v0"}
r,l,t
-38.675667,80,181.304504
-29.596302,81,181.544492
-46.845895,74,181.764395
-37.774997,80,181.994659
-43.563149,77,182.229464
-57.592582,88,182.484485
-46.993332,92,182.749501
-29.026348,74,184.249022
-37.855507,75,184.49444
-56.548284,93,184.755266
-43.818602,70,184.944456
-39.523006,66,186.079444
-60.951621,98,186.35464
-58.260103,94,186.614607
-23.89364,75,186.824754
-52.665467,96,187.104894
-42.886483,79,187.324871
-32.33425,63,187.504825
-30.453372,79,187.714758
-30.764873,66,187.907944
-29.778662,75,188.114752
-46.39879,75,188.324889
-39.493224,109,188.624624
-33.259969,71,189.784847
-33.035002,66,189.964559
-35.19975,75,190.174636
-31.155061,72,190.379532
-40.815532,75,190.589549
-56.828119,79,190.814445
-39.066843,79,191.034474
-51.205179,74,191.244462
-39.005715,77,191.459553
-46.847747,78,191.674412
-24.109301,70,191.874668
-33.601361,67,193.250537
-37.205374,71,193.450808
-40.596593,71,193.645312
-39.463598,68,194.75488
-44.091335,66,194.945909
-27.442052,76,195.155046
-36.2744,70,195.344843
-62.20646,77,195.554632
-37.106091,72,195.764871
-34.24611,70,195.964786
-43.964991,76,196.175757
-28.025063,68,196.365038
-35.913846,76,196.575032
-40.227335,81,196.794663
-33.453304,73,197.004846
-37.587962,76,197.224855
-37.313446,73,197.424938
-34.821299,70,198.544488
-26.704546,78,198.754722
-26.277391,71,198.959631
-53.257066,78,199.177676
-39.885097,76,199.389472
-45.740221,67,199.594212
-33.4276,80,199.814217
-33.94321,72,200.01456
-27.162102,79,200.234581
-39.936816,79,200.484604
-48.700894,86,201.824565
-23.975463,76,202.074638
-27.59458,64,202.254836
-31.845732,77,203.480929
-33.248535,74,203.684815
-29.283476,72,203.884605
-39.31503,73,204.084581
-29.196786,66,204.264518
-39.278226,79,204.484679
-26.985351,75,204.734401
-44.869389,88,205.044501
-37.418899,77,205.304342
-28.493172,72,205.504438
-36.458973,64,205.694597
-26.048013,73,205.914467
-30.938108,77,206.134633
-42.893699,76,207.324649
-41.340404,77,207.554546
-18.037385,73,207.764628
-15.343504,78,207.98619
-34.98086,73,208.194808
-40.671548,71,208.41466
-42.227685,75,208.624512
-45.293221,79,208.834708
-17.71128,73,209.044578
-32.88247,68,209.224675
-44.664542,81,209.464328
-33.893036,78,209.704608
-35.922632,69,211.048785
-36.111426,75,211.264466
-42.068715,74,212.424456
-61.335167,92,212.684443
-25.30894,71,212.884649
-25.124048,70,213.074371
-31.42099,72,213.274634
-40.130845,78,213.494409
-34.287599,66,213.68504
-34.244249,64,213.864438
-35.632675,86,214.104386
-29.456314,70,214.294453
-20.144815,74,214.50465
-39.413321,63,214.674851
-34.32045,69,214.874699
-42.8009,84,216.064791
-37.465495,71,216.264767
-24.98184,62,216.444796
-22.396622,74,216.654341
-37.183585,80,216.904679
-21.20948,72,217.114767
-33.075802,82,217.344566
-38.344651,69,217.549525
-19.245381,70,217.744687
-33.116026,74,217.954741
-37.863541,73,218.154919
-40.202643,76,218.374903
-37.080195,81,218.594928
-38.997723,76,219.944729
-50.250719,78,221.10444
-48.768249,89,221.364532
-26.890235,73,221.569171
-44.460324,74,221.794532
-16.078746,68,221.994534
-28.796497,80,222.224467
-20.891995,60,222.394631
-59.006901,78,222.619709
-33.740422,71,222.814413
-34.114624,72,223.014404
-45.107577,96,223.284752
-21.976972,75,223.494459
-33.810315,73,223.69446
-15.815475,73,224.894828
-36.684274,81,225.134494
-23.249236,68,225.334401
-49.64157,82,225.654468
-14.364077,72,225.859754
-49.699151,86,226.104523
-36.400089,81,226.327888
-30.888164,69,226.514476
-26.187197,70,226.714459
-31.916487,81,226.944603
-42.836273,77,227.164536
-56.227853,89,227.41476
-50.884069,77,228.887425
-23.58286,78,230.064555
-24.815502,67,230.254758
-19.732291,68,230.444488
-16.979261,81,230.664563
-12.173893,73,230.874697
-34.301708,72,231.084527
-37.891545,76,231.294553
-19.361535,68,231.487299
-26.750672,73,231.687839
-31.531912,73,231.894309
-44.062875,97,232.164615
-39.949571,82,232.394578
-39.11527,75,232.614292
-16.269869,76,233.774361
-50.476086,82,234.00446
-16.487973,67,234.19454
-34.265409,67,234.384519
-27.238425,76,234.594349
-4.469585,83,234.824723
-55.541315,90,235.07489
-19.387892,73,235.27482
-33.453976,72,235.484612
-25.792864,71,235.679379
-29.128601,79,235.894868
-59.509652,90,236.154365
-34.854258,70,236.344412
-24.282949,68,238.644596
-36.466677,76,238.874744
-33.485663,67,239.067066
-47.027118,76,239.289753
-32.700694,79,239.534631
-37.16596,75,239.744724
-28.150764,70,239.944269
-34.083865,71,240.134406
-24.632675,65,240.324591
-29.741882,82,240.555814
-28.997459,71,240.754666
-39.686434,76,240.964676
-30.794607,80,241.1846
-29.260073,77,241.394591
-44.984242,76,242.594704
-19.781405,75,242.809597
-25.344534,74,243.014554
-46.342391,78,243.224852
-12.016449,68,243.42483
-46.944804,74,243.624697
-25.839247,73,243.834561
-39.615506,73,244.034395
-31.890788,72,244.244503
-42.626782,74,244.444414
-26.674084,69,244.634768
-31.146811,71,244.834279
-43.327486,73,245.054226
-38.092499,78,246.694612
-24.744286,81,248.237152
-36.729314,74,248.484278
-43.646564,77,248.724271
-36.028018,81,248.984442
-45.817642,77,249.234624
-46.414285,79,249.474552
-37.874526,82,249.714566
-39.100749,70,249.944641
-11.0539,78,250.184669
-36.894323,76,250.409675
-30.537908,71,250.624629
-9.001083,73,250.864426
-21.285747,72,252.154741
-35.471349,76,252.388172
-26.588822,72,252.609789
-37.143179,69,252.834344
-41.882183,85,253.07432
-29.588186,65,253.26925
-41.988942,77,253.504368
-32.290434,76,253.734654
-30.917892,71,253.954312
-36.412113,73,254.194232
-30.73631,75,254.404294
-44.123651,82,254.664215
-24.668884,64,254.874625
-24.790262,59,255.054492
-28.70247,81,256.354629
-28.046393,72,256.564498
-47.021281,69,258.024792
-28.820519,71,258.23463
-17.352205,71,258.454323
-33.527801,74,258.690066
-9.391902,70,258.890239
-26.270212,68,259.094756
-34.219181,73,259.314763
-47.305066,75,259.554815
-26.559067,71,259.764755
-30.722203,70,259.964368
-39.135577,75,260.191255
-33.324212,74,260.414657
-39.83527,82,261.734315
-31.090883,68,261.944774
-22.879603,73,262.164221
-29.995412,67,262.354539
-41.647432,77,262.59443
-37.937065,73,262.834402
-24.101911,70,263.074275
-61.393389,80,263.325681
-48.383919,77,263.564271
-21.438307,65,263.754534
-22.416746,73,263.95433
-27.626469,70,264.144557
-46.199049,72,264.34445
-29.264658,71,264.544466
-48.584992,82,265.744427
-38.016709,76,265.954553
-24.882075,78,267.334325
-44.755275,71,267.534303
-27.873534,72,267.734477
-31.094907,71,267.944648
-31.650594,75,268.154591
-29.254477,84,268.38433
-38.434369,66,268.574813
-16.190959,73,268.774756
-32.317717,73,268.984296
-19.13576,75,269.194328
-24.932399,71,269.394763
-33.62954,71,270.55985
-8.00575,82,270.784501
-32.322271,78,271.004559
-34.048699,72,271.204523
-32.021162,72,271.404336
-25.395454,63,271.584488
-42.79294,69,271.784758
-39.360164,71,271.974601
-31.056046,73,272.184437
-26.995349,69,272.38437
-33.600991,74,272.584239
-44.197964,74,272.804282
-26.732048,69,272.999194
-40.204675,79,273.224283
-31.597227,67,274.36453
-26.689992,76,274.574644
-28.892864,77,274.794312
