#{"t_start": 1615584672.737916, "env_id": "CartPoleSwingUp-v0"}
r,l,t
-31.137828,81,50.143905
-32.152005,74,50.175147
-17.424086,75,50.212924
-22.124753,72,50.244198
-20.708885,76,50.275438
-33.928752,77,50.313185
-11.237488,69,50.34446
-21.723219,71,51.535939
-40.519895,74,51.577703
-18.073678,76,51.737597
-21.446723,73,51.776127
-29.817206,69,51.806404
-31.732684,72,51.838687
-37.879262,75,51.868988
-22.464621,69,51.909958
-34.198599,74,51.940206
-20.2422,64,51.970544
-26.807356,73,51.988603
-18.589727,65,52.019877
-20.702015,72,52.05112
-27.413762,64,52.088899
-17.642684,68,52.120178
-13.294883,68,52.151417
-33.919116,71,52.305035
-32.918221,69,52.336303
-25.23055,65,52.367519
-17.47659,79,52.405329
-34.62,69,52.4366
-29.586801,69,52.467858
-22.556402,71,52.505651
-22.409719,65,52.521271
-27.590041,68,52.552513
-27.871031,73,52.590233
-47.538992,73,52.62148
-18.930504,69,52.637121
-11.798661,73,52.668363
-32.765333,69,53.829561
-25.06203,68,54.018718
-25.182275,66,54.048858
-24.380975,66,54.070963
-21.738842,68,54.101219
-31.770364,70,54.131619
-27.414556,75,54.162064
-27.499629,66,54.190403
-23.900151,65,54.212882
-14.779676,64,54.243298
-22.389841,78,54.273619
-15.968599,71,54.30375
-31.116914,63,54.334011
-30.762345,68,54.36241
-25.484602,73,54.392823
-23.324237,77,54.424923
-27.949848,72,54.584614
-26.516475,65,54.615855
-34.439628,68,54.647098
-22.321113,78,54.684852
-30.882683,71,54.716095
-14.350825,67,54.747337
-20.418244,63,54.769496
-27.229816,68,54.800712
-33.315266,68,54.831955
-23.285526,68,54.869731
-33.368401,77,54.897656
-25.610179,69,54.9289
-28.740338,68,54.969681
-31.929161,80,56.262609
-24.684554,70,56.497628
-20.892018,68,56.528871
-18.195121,70,56.560114
-15.004509,75,56.597867
-38.117513,87,56.644733
-31.35629,77,56.68248
-28.186088,64,56.713727
-30.162621,71,56.744994
-32.805197,68,56.782744
-13.486901,66,56.798369
-29.173701,73,56.845262
-23.462709,71,56.876475
-21.773675,70,56.898665
-26.37862,79,56.945531
-33.188242,66,57.130415
-38.782669,72,57.177281
-38.119538,67,57.21506
-30.756483,70,57.246274
-19.133647,64,57.28405
-29.858249,74,57.315296
-28.341916,71,57.330917
-21.095849,66,57.377782
-25.911634,68,57.39994
-29.034066,67,57.431184
-15.463878,76,57.4624
-44.09768,73,57.500178
-18.945537,66,57.531448
-29.831322,70,57.562666
-22.658515,66,59.31677
-24.548304,74,59.365086
-29.9657,65,59.407324
-36.700425,70,59.447528
-26.06561,81,59.498114
-34.844205,84,59.536649
-24.806427,73,59.562311
-28.386003,68,59.59358
-29.860108,71,59.624826
-30.610028,71,59.662635
-28.312966,74,59.693844
-32.13756,69,59.725116
-19.677585,73,59.762896
-26.650372,71,59.778546
-24.011485,66,59.933246
-32.374885,66,59.963405
-26.144332,67,59.994619
-24.453855,75,60.025861
-18.015069,71,60.063669
-24.729664,72,60.094912
-21.282789,80,60.126164
-19.265761,67,60.163938
-33.864376,72,60.179586
-37.298572,71,60.226423
-30.121419,68,60.264231
-19.764312,75,60.295474
-32.256028,73,60.326717
-17.649052,72,60.348842
-29.518318,62,60.511627
-20.833577,74,61.885165
-16.102767,71,61.935489
-31.345721,78,61.985752
-17.328211,63,62.026004
-22.735988,66,62.0798
-20.502702,63,62.111043
-34.742874,68,62.142286
-23.941863,69,62.164439
-29.147116,69,62.19571
-33.793141,68,62.226932
-21.648038,76,62.26472
-20.248704,75,62.295967
-31.05449,74,62.342861
-23.257663,73,62.365017
-30.947222,67,62.527796
-23.29591,65,62.55901
-36.021023,70,62.581138
-33.926017,75,62.612409
-30.138707,71,62.643652
-25.047046,75,62.681431
-35.61231,75,62.712674
-25.519192,73,62.743889
-30.113288,78,62.781695
-17.460652,68,62.797315
-27.873001,75,62.844178
-29.220337,74,62.866306
-21.078421,66,62.895198
-23.59085,65,62.926471
-28.188373,64,63.059995
-25.480383,69,64.392582
-30.482841,63,64.439447
-24.009287,68,64.461577
-28.85235,72,64.50844
-22.648809,75,64.561845
-26.780595,68,64.593114
-23.188986,69,64.624358
-22.594402,66,64.648679
-18.746635,64,64.679195
-21.677902,71,64.707567
-32.088722,67,64.729866
-31.510629,67,64.760394
-35.459238,77,64.7909
-18.617303,71,64.930792
-21.899312,60,64.961134
-20.059717,66,64.983592
-30.635831,71,65.014164
-11.221078,71,65.044553
-22.818317,66,65.072828
-21.350239,70,65.105044
-33.145548,69,65.133359
-28.665023,67,65.163745
-19.856267,69,65.194265
-26.623207,71,65.216628
-27.65415,72,65.247005
-36.12914,72,65.277405
-19.060663,73,65.316045
-20.668657,71,65.338532
-28.123142,74,65.477304
-30.180003,67,65.508569
-18.93185,71,66.869871
-12.265011,69,66.930226
-34.258233,73,66.97045
-30.95948,72,67.03085
-22.922939,66,67.089166
-27.146528,75,67.146044
-28.560969,73,67.21504
-20.438937,67,67.261904
-25.501645,67,67.315282
-20.833883,64,67.374528
-20.332986,72,67.418411
-17.192091,64,67.466282
-22.70619,68,67.690682
-25.143667,71,67.72858
-22.489841,68,67.774457
-31.838136,66,67.809364
-32.76591,74,67.847263
-26.96631,75,67.885161
-18.894014,66,67.923061
-17.541541,70,67.964948
-26.29945,72,68.015813
-31.667553,65,68.056703
-33.495024,72,68.105572
-19.644837,69,68.145464
-35.43854,68,68.180372
-19.219737,69,68.221264
-30.067434,72,68.418735
-26.473766,60,68.452645
-26.09662,72,68.502511
