#{"t_start": 1615585137.156194, "env_id": "CartPoleSwingUp-v0"}
r,l,t
-43.202247,77,32.826777
-68.036846,81,32.865323
-41.213468,80,32.897876
-31.310474,84,32.938462
-48.781589,73,33.080859
-34.024911,74,33.111425
-52.941367,76,33.14997
-29.340089,64,33.172334
-46.539461,65,33.202819
-49.113868,74,33.23337
-44.507584,78,33.263788
-29.185864,76,33.302078
-24.111571,81,33.334339
-44.859245,78,34.47274
-42.736348,71,34.521064
-29.507781,72,34.553164
-49.124347,83,34.593391
-21.573126,78,34.745137
-44.864395,78,34.775681
-41.762015,75,34.806119
-33.277054,80,34.846488
-32.430022,68,34.874807
-34.670567,71,34.905254
-33.310134,70,34.935682
-37.902499,69,34.965938
-37.125871,77,34.998415
-32.049042,70,35.028912
-50.358901,79,35.05942
-29.475556,69,35.089846
-29.52071,69,35.12039
-33.017328,74,35.150901
-30.320689,78,35.302299
-32.218602,67,35.332622
-48.646781,72,35.362886
-36.917798,72,35.393275
-52.53238,75,35.423813
-34.363308,76,35.45424
-50.894054,75,35.492831
-48.461908,80,35.525454
-41.466327,83,35.563834
-47.883597,75,36.589999
-23.760245,70,36.62015
-42.408622,71,36.652349
-19.739445,74,36.690531
-53.226445,79,36.863971
-39.628912,72,36.89432
-42.953418,66,36.924763
-21.451078,72,36.955267
-35.059141,69,36.985735
-54.497748,80,37.016086
-48.469245,91,37.056417
-37.950967,69,37.086867
-54.338795,78,37.12535
-55.588819,81,37.15762
-37.19693,73,37.187852
-43.511875,76,37.218066
-54.097071,78,37.258635
-39.477257,74,37.397741
-35.856134,71,37.430252
-47.431405,78,37.468652
-52.695745,70,37.499345
-35.808453,76,37.531988
-57.743744,80,37.562507
-18.967816,74,37.592976
-26.986747,72,37.623291
-31.786786,72,37.653738
-35.811054,77,37.692351
-51.365666,72,37.722811
-37.414252,78,38.782979
-22.494315,76,38.823107
-44.19183,82,38.863469
-34.649555,77,39.035662
-40.529742,74,39.066175
-36.928634,69,39.096652
-32.663424,73,39.127149
-20.465511,78,39.157684
-23.079392,63,39.188139
-30.734711,72,39.218474
-52.761108,81,39.258922
-36.607218,63,39.279248
-33.041613,70,39.309718
-39.2763,76,39.348348
-42.304299,74,39.38097
-46.34219,65,39.409452
-30.773902,71,39.56164
-46.935392,73,39.594248
-35.695401,81,39.624758
-37.229575,76,39.655194
-45.864394,74,39.693731
-26.03772,70,39.724211
-22.12432,71,39.754702
-31.310153,71,39.785112
-45.574336,76,39.817654
-41.345939,70,39.848078
-38.785076,73,39.878627
-29.750036,76,39.909024
-45.455251,80,40.996302
-30.865033,76,41.044567
-53.076294,85,41.230874
-29.26413,68,41.262108
-39.50498,72,41.293352
-57.039571,85,41.327771
-29.261566,68,41.358147
-49.023922,80,41.396665
-38.417602,73,41.427075
-43.33196,86,41.457617
-51.556714,82,41.500142
-39.363627,69,41.530676
-36.110231,73,41.561204
-22.578863,72,41.591658
-49.59616,76,41.622188
-32.284286,69,41.772298
-31.8256,82,41.803545
-32.968644,75,41.834786
-37.768809,76,41.87255
-36.424117,75,41.903819
-36.423237,76,41.935066
-48.45863,81,41.972334
-40.383364,77,42.003607
-45.260872,71,42.034852
-18.8629,79,42.082865
-34.728013,76,42.115551
-37.253453,69,42.146024
-27.333534,75,43.242381
-47.714575,69,43.451548
-33.564823,72,43.483967
-35.220001,67,43.512335
-45.392464,74,43.544881
-40.279904,71,43.575406
-48.73325,78,43.605878
-43.177351,77,43.636386
-35.752409,71,43.666693
-40.027791,76,43.705121
-25.235076,70,43.73536
-32.409076,74,43.767848
-40.360592,75,43.798379
-45.185774,73,43.828874
-46.648164,73,43.859289
-33.509342,73,44.011662
-18.825351,70,44.042136
-38.895851,79,44.072552
-30.001976,71,44.100898
-30.239801,85,44.146714
-36.117091,72,44.177958
-11.698877,75,44.209199
-22.221693,70,44.231324
-44.887387,65,44.262569
-50.044015,70,44.293812
-41.304028,82,44.331559
-25.747997,73,44.362835
-43.054888,74,45.4472
-25.805394,79,45.479396
-37.001446,79,45.670593
-47.849304,73,45.700967
-29.250636,70,45.731426
-33.464647,72,45.761756
-23.999559,67,45.792096
-40.053749,76,45.822569
-47.830721,82,45.863192
-24.062846,72,45.893626
-30.994461,75,45.924143
-32.319581,72,45.954695
-25.624871,66,45.98527
-25.361794,67,46.015756
-38.522686,77,46.046074
-30.321895,68,46.19606
-21.650193,71,46.221698
-43.726369,75,46.252966
-12.950876,78,46.2842
-38.785407,82,46.328847
-36.636357,66,46.359257
-37.566467,76,46.389752
-12.998346,74,46.420165
-46.70269,79,46.46074
-50.591419,72,46.491403
-17.576539,68,46.521794
-49.979846,75,46.552341
-31.191027,75,46.582749
-32.575823,70,47.689088
-22.348095,69,47.862284
-31.661222,69,47.890434
-38.383732,78,47.930599
-39.29416,72,47.960912
-38.755453,72,47.993539
-42.516816,74,48.023946
-23.105034,74,48.054074
-37.118508,70,48.084396
-36.266239,78,48.12301
-39.009101,73,48.155535
-50.102423,75,48.186061
-35.905306,70,48.216556
-38.395238,73,48.246947
-28.512531,70,48.277362
-27.332503,70,48.422783
-43.006818,70,48.454025
-47.530972,69,48.485267
-40.683438,70,48.507422
-46.916316,78,48.554317
-24.961104,71,48.585558
-39.121194,71,48.607685
-25.219701,72,48.638931
-35.869712,65,48.670174
-21.616387,75,48.70792
-30.702844,71,48.739166
-46.167393,69,48.770428
-38.058826,68,48.801671
-48.872406,67,48.839453
-21.78018,70,50.07708
-30.414997,67,50.125394
-45.852402,77,50.177756
-31.882423,75,50.208043
-31.117348,69,50.238292
-30.544532,79,50.278619
-22.248806,67,50.306936
-34.371548,80,50.339491
-16.886554,69,50.369956
-43.034511,84,50.408489
-16.169119,74,50.438946
-43.682981,66,50.461351
-24.238076,73,50.491773
-40.091968,82,50.661166
-20.642394,83,50.703899
-30.330433,75,50.734402
-37.408138,74,50.764908
-26.108864,64,50.795344
-45.949437,80,50.825883
-45.967118,75,50.864443
-47.133197,80,50.896962
-17.457202,75,50.927438
-43.806963,72,50.957971
-32.319479,65,50.988385
-15.933137,67,51.018874
-24.38725,69,51.04939
-37.943134,76,51.079823
-14.005895,71,51.241826
-29.317392,73,52.288507
-42.449919,75,52.329008
-36.160676,71,52.371222
-33.505002,75,52.431563
-15.277591,68,52.469758
-40.596226,67,52.499989
-56.778324,80,52.532429
-14.517214,65,52.562819
-43.451437,73,52.593363
-44.263915,70,52.623729
-24.894488,66,52.654114
-20.649667,70,52.684496
-39.402468,85,52.724952
-21.943589,71,52.923941
-45.829634,72,52.955189
-31.503052,68,52.97081
-35.847645,74,53.017675
-38.101053,73,53.044568
-35.957318,73,53.084838
-26.39102,68,53.117047
-25.993267,71,53.15742
-37.992104,74,53.187575
-45.505457,73,53.22571
-43.729289,69,53.25612
-33.811414,73,53.286489
-35.67211,79,53.318839
-32.433528,75,53.349053
-16.199281,70,53.521231
-28.910054,77,54.759138
-43.224648,79,54.809451
-48.764055,80,54.859782
-43.598797,80,54.910047
-29.520758,77,54.950202
-20.574257,77,54.998413
-22.895122,70,55.028761
-49.053927,76,55.061123
-22.754738,67,55.091454
-25.647479,67,55.119737
-25.375181,74,55.152308
-48.412555,67,55.182664
-21.199635,74,55.334146
-36.963932,63,55.372526
-30.052781,64,55.394808
-27.293694,76,55.425351
-40.633971,73,55.466068
-23.810117,73,55.496777
-27.217671,75,55.535362
-29.871709,72,55.567934
-38.985648,75,55.598294
-43.302174,82,55.638886
-36.316722,75,55.66911
-33.896298,69,55.699388
-39.742891,74,55.729871
-18.419179,72,55.760125
-33.91858,71,55.920098
-20.555809,68,55.951346
-41.850659,72,57.330966
-41.73951,69,57.371165
-26.683508,70,57.411446
-12.538195,72,57.462224
-25.860585,74,57.512603
-17.578926,73,57.550766
-38.518398,78,57.591017
-9.694347,81,57.631433
-43.43483,70,57.672688
-26.712432,73,57.70393
-34.55735,84,57.741678
-29.544052,69,57.772923
-13.792858,70,57.942151
-47.637888,79,57.989019
-26.199918,79,58.020263
-43.091982,82,58.05801
-38.454881,75,58.089252
-34.209925,75,58.120497
-40.758386,70,58.158248
-14.62386,71,58.189491
-41.88271,86,58.236354
-32.278403,73,58.273114
-35.155597,74,58.30549
-48.089944,76,58.335829
-35.979518,75,58.373986
-32.462274,75,58.537892
-32.328026,72,58.568466
-38.876405,74,58.599012
