#{"t_start": 1615575913.9589093, "env_id": "CartPoleSwingUp-v0"}
r,l,t
-55.894286,86,131.969663
-77.614722,93,133.289323
-78.025835,102,133.659383
-76.62631,91,133.919779
-30.599213,90,134.289646
-55.352494,79,134.549286
-54.921036,84,134.809403
-51.197728,81,135.039403
-62.260265,100,135.319701
-98.86168,112,135.64977
-61.144435,98,135.944501
-51.819227,93,136.19967
-64.075692,92,137.469618
-79.176694,116,137.79983
-79.964377,99,138.069959
-60.291991,87,138.299876
-62.865795,92,138.559715
-36.463115,84,138.779991
-29.492729,75,140.16984
-48.898554,85,140.399495
-25.156537,81,140.619737
-39.79063,73,140.819475
-64.058816,88,141.059337
-52.849497,84,142.359488
-38.44168,78,142.589452
-49.798071,83,142.859531
-61.421396,94,143.139607
-53.860016,80,143.369701
-62.211519,93,143.649662
-57.250013,90,143.919672
-42.284523,83,144.144564
-70.90271,89,144.389517
-40.704842,83,144.622527
-64.288442,86,144.879318
-28.564084,79,145.099485
-67.451185,90,146.389555
-55.800228,82,146.629356
-55.197763,86,146.869334
-59.330364,94,147.144862
-52.668622,93,147.399315
-50.744647,77,147.609353
-34.700996,75,147.829815
-43.119489,73,149.289269
-51.90335,80,149.510039
-42.45758,84,149.739466
-52.498176,91,149.989515
-34.158502,73,150.189522
-40.554934,78,151.359482
-62.88697,97,151.649575
-25.737041,76,151.859698
-39.714039,84,152.119749
-39.965007,79,152.499326
-43.622192,78,152.84961
-29.414392,78,153.16932
-38.298609,83,153.579205
-28.708118,66,153.849283
-48.533073,73,154.109152
-64.833278,85,154.379438
-33.633797,79,154.63449
-37.840194,77,154.919356
-58.690075,76,156.449205
-62.066762,88,156.71951
-51.585172,85,156.959508
-45.469242,82,157.17928
-38.053775,81,157.409348
-77.718428,96,157.699301
-46.476278,78,157.929333
-53.237208,83,159.269442
-42.15094,80,159.539188
-30.180065,69,159.739583
-27.143696,77,159.999428
-38.633259,69,160.209624
-30.825711,68,161.499627
-37.409291,72,161.719265
-42.462194,79,161.969305
-42.788323,82,162.21926
-40.354092,72,162.449271
-43.083067,74,162.683276
-33.996084,74,162.919373
-41.853413,76,163.169275
-38.438883,73,163.389434
-23.319525,65,163.619203
-26.578847,65,163.839652
-41.81943,74,164.069314
-38.44949,76,164.29942
-35.878736,73,164.529475
-45.058513,73,165.859317
-38.453546,75,166.099241
-50.135932,72,166.329485
-39.271383,74,166.539438
-38.798626,75,166.75929
-27.650139,80,167.039429
-57.893342,78,167.289707
-44.71109,77,167.539486
-26.943381,71,167.75934
-39.231493,70,169.409408
-35.601941,76,169.749309
-62.411942,77,170.139292
-41.775202,79,170.43942
-49.57915,77,172.329589
-31.206076,70,172.719662
-33.643066,83,173.219471
-44.639688,74,173.659284
-47.647656,84,174.123385
-45.043464,74,174.557731
-44.427278,80,174.938895
-43.527422,73,175.231117
-34.280464,74,175.515384
-41.885076,80,175.845037
-24.037598,75,176.075988
-63.269242,87,176.327647
-17.5974,75,176.571965
-28.288329,77,178.058312
-30.699751,68,178.309667
-58.207188,87,178.575955
-30.232804,71,178.806309
-19.57193,74,179.001843
-37.031733,75,179.209425
-44.479881,73,179.409879
-38.222156,69,179.609682
-34.182147,79,179.824722
-44.712319,65,179.999819
-56.981974,87,181.662154
-37.208278,73,181.889632
-43.9169,71,182.109486
-28.804366,72,182.31972
-29.906192,66,183.759271
-31.874587,71,184.039368
-30.500434,78,184.399161
-23.508591,67,184.719172
-32.14798,71,185.009292
-31.450613,72,185.269183
-31.983848,70,185.549176
-42.452583,77,185.869556
-29.188164,77,186.139496
-34.574147,73,186.389284
-30.681809,68,186.669269
-52.737315,83,187.009497
-30.467965,68,187.23937
-48.177996,84,188.76965
-40.448951,76,189.009474
-40.93905,81,189.254761
-45.661691,79,189.529697
-48.76351,83,189.789768
-30.326558,81,190.029257
-17.343849,68,190.229206
-34.905203,71,190.444413
-33.372634,70,190.659561
-28.82473,69,190.879144
-51.424145,84,192.312834
-30.420459,78,192.569363
-30.267803,71,192.799236
-48.56582,83,194.269225
-54.012839,84,194.55952
-11.288813,76,194.789274
-35.696388,72,195.03936
-39.559416,76,195.329398
-18.453558,72,195.559236
-37.034037,73,195.789324
-34.93124,79,196.059377
-37.504627,75,196.339134
-47.352437,81,196.589416
-22.664321,72,196.819517
-34.359657,79,197.069205
-17.683887,71,197.329365
-25.624876,73,197.589385
-35.054445,83,198.929461
-28.919964,61,199.109244
-20.587672,77,199.399407
-28.593836,69,199.629692
-35.645909,74,199.859532
-35.603984,74,200.089314
-48.189511,86,200.339393
-35.901587,77,200.589259
-38.067313,70,200.809706
-24.115755,74,201.029222
-26.555582,72,201.254208
-28.101019,67,202.779496
-25.885595,77,203.009202
-37.27807,78,204.339298
-20.445633,68,204.549222
-23.589334,76,204.76918
-33.479187,76,204.994425
-42.561319,73,205.199324
-16.91202,67,205.419588
-22.767408,68,205.649188
-37.08341,78,205.949191
-35.564884,72,206.191191
-40.37239,81,206.459241
-35.039322,76,206.67245
-41.000541,70,206.889415
-53.436057,84,207.119175
-34.46008,85,208.389164
-24.624366,82,208.629399
-30.358857,75,208.85936
-11.537468,70,209.099417
-31.57604,74,209.319136
-38.679854,79,209.559196
-24.687539,73,209.789216
-35.476044,78,210.159177
-42.447598,78,210.474392
-28.227268,71,210.714218
-8.036811,67,210.979455
-48.111087,76,211.459433
-43.427377,72,213.303228
-31.119923,76,213.531186
-24.763862,68,214.709623
-37.164156,75,214.954261
-24.257961,70,215.159374
-48.342578,72,215.369163
-24.453958,62,215.539325
-21.043265,73,215.74909
-41.95725,80,215.969244
-28.294612,70,216.15904
-17.720086,65,216.339381
-25.229005,71,216.539227
-36.54491,77,216.76933
-31.664425,66,216.949419
-46.26743,79,217.169386
-41.052201,71,217.369333
-26.689559,80,218.64955
-30.335779,75,218.919128
-41.733095,73,219.219188
-41.99451,72,219.439191
-21.536567,69,219.672014
-39.754991,75,219.879507
-36.423313,74,220.109678
-39.567499,85,220.349517
-21.063136,66,220.559427
-34.116432,76,220.764381
-28.546624,68,220.959683
-33.951701,67,221.149723
-35.769884,73,222.544629
-30.374297,69,223.679214
-42.863731,79,223.909021
-23.148223,68,224.129217
-25.827856,74,224.349146
-45.778366,71,224.588944
-26.94953,80,224.889445
-36.576474,81,225.11933
-33.661155,69,225.339029
-26.126491,72,225.619139
-34.960513,72,225.839503
-41.868644,75,226.069464
-23.003112,76,226.279336
-45.832531,78,226.499345
-27.328801,70,226.70941
-36.984773,71,228.049277
-46.378042,74,228.329303
-30.47254,81,228.67431
-21.114908,73,229.02918
-9.115222,71,229.389119
-33.857077,72,229.629195
-45.901485,81,229.909514
-38.524224,72,230.119145
-31.203706,70,230.339173
-29.133937,64,230.519182
-27.948565,74,230.739171
-45.361653,78,230.969167
-46.235551,72,231.179315
-38.475077,83,233.889098
-27.946446,79,234.219189
-35.571051,79,234.479544
-38.21617,65,234.679289
-27.193999,69,234.929337
-35.479,81,235.169421
-17.669223,67,235.349586
-37.209001,71,235.569475
-16.12256,69,235.769666
-49.439773,75,235.969503
-19.444177,72,236.169433
-30.940836,72,236.379749
-42.418846,77,236.609499
-34.073167,78,236.829241
-58.444677,81,238.094511
-33.651694,72,238.290152
-40.525414,73,238.519636
-35.393195,76,238.739221
-31.93216,74,238.949143
-41.373964,80,239.16913
-25.897427,70,239.369246
-34.292014,69,239.559473
-26.120658,75,239.779308
-51.31721,85,240.029166
-40.564277,76,240.249462
-45.889481,85,240.490728
-37.525275,74,240.691221
-31.245802,60,241.819039
-32.209742,67,243.365959
-24.705645,78,243.579142
-30.777263,77,243.825079
-16.93718,82,244.099551
-29.079879,75,244.349532
-25.577176,74,244.559644
-11.335783,72,244.809462
-44.241428,77,245.04951
-27.124815,72,245.265386
-41.510149,81,245.509503
-4.795035,86,245.739624
-38.889961,76,245.949134
-16.143024,72,246.139591
-46.059674,78,247.339611
-34.186212,75,247.559394
-24.392876,65,247.779518
-23.879519,66,247.97925
-18.148598,70,248.169159
-28.539627,60,248.329493
-33.489365,69,248.519152
-15.944544,67,248.709198
-33.190553,79,248.929155
-34.462652,74,249.138904
-29.386963,77,249.35931
-34.691397,74,249.589002
-30.797778,75,249.789341
-40.836155,74,250.049329
-28.143422,68,252.519494
-17.346912,80,252.799356
-39.620548,74,253.009627
-29.450313,72,253.204516
-25.318832,78,253.414525
-17.232593,71,253.599575
-28.142618,68,253.810078
-32.680227,85,254.049599
-28.787612,65,254.229629
-19.791092,75,254.449602
-37.392152,84,254.689618
-28.399001,69,254.873044
-15.605921,74,255.079611
-20.445035,78,256.25907
-38.540363,76,256.46417
-8.817451,70,256.649091
-42.97455,84,256.879336
-25.083616,70,257.069083
-32.670349,75,257.27932
-22.884216,78,257.499118
-34.612111,70,257.68908
-43.695342,78,257.914377
-35.169481,79,258.155054
-36.838587,77,258.39921
-28.935614,74,258.639143
-15.833056,72,258.864019
-24.455202,71,260.059431
-51.213124,72,260.269591
-27.456808,73,261.671769
-43.722537,71,261.869457
-29.853209,74,262.079608
-41.531894,82,262.324449
-34.922256,76,262.56959
-48.028215,78,262.799564
-35.433607,79,263.01962
-11.051905,74,263.219625
-26.887747,76,263.439643
-22.194953,63,263.629604
-30.230362,72,263.869113
-29.286677,73,264.119556
-27.108076,72,265.45923
-38.574429,79,265.709052
-41.767957,76,265.939456
-29.866098,72,266.158982
-40.725676,77,266.399493
-39.921405,71,266.619166
-26.843702,71,266.859414
-41.732666,78,267.159308
-14.607706,78,267.399453
-7.76732,71,267.629082
-33.362137,73,267.893053
-34.151732,83,268.179016
-25.526561,72,268.449359
-36.512853,77,269.7096
-18.692676,74,269.949132
-36.379221,78,271.609009
-46.34205,84,271.895926
-25.883933,65,272.095695
-33.524231,72,272.309248
-40.223999,66,272.519498
-9.957955,75,272.749186
-48.772156,71,272.979277
-45.569008,74,273.209223
-29.656693,73,273.439247
-35.144415,68,273.639437
-40.156962,67,273.8494
-31.539871,70,274.06936
-41.747441,71,275.349054
-44.496003,77,275.608991
-38.080855,75,275.923993
-32.202994,75,276.139117
-27.004278,79,276.379271
-38.477987,78,276.618949
-12.832035,75,276.829241
-24.17604,75,277.049051
-33.272007,76,277.269404
-26.903202,72,277.479555
-40.135744,71,277.69959
-37.812101,76,277.909424
-24.992335,76,278.159385
-39.049427,74,279.439402
-41.037811,75,279.659231
-27.638153,66,279.853261
