#{"t_start": 1615575324.0473628, "env_id": "CartPoleSwingUp-v0"}
r,l,t
-49.370093,86,116.39544
-67.801427,96,117.647674
-88.436489,108,117.925718
-64.736086,87,118.152581
-49.76292,71,118.344786
-57.822607,87,118.587862
-105.053112,117,119.94829
-63.610317,90,120.181634
-20.475309,75,120.374624
-97.852451,114,120.679018
-52.54615,86,120.900132
-74.673598,104,122.068056
-76.971766,102,122.33318
-98.994697,110,122.638004
-66.09348,87,122.869292
-39.680802,72,123.054578
-81.759772,101,123.368805
-73.424171,105,123.663335
-60.003815,94,123.924541
-78.29369,96,124.17747
-62.46293,83,124.391033
-31.828167,73,124.581319
-66.669747,101,125.864447
-46.486645,81,126.075969
-96.322467,120,126.383338
-115.826435,101,126.67654
-138.308412,109,126.983862
-49.494927,87,127.215661
-43.464499,92,128.463925
-59.626753,89,128.697626
-64.485958,87,128.921099
-50.407207,84,129.145004
-64.307975,98,129.409061
-35.46178,72,130.476217
-41.285309,83,130.688756
-42.046493,69,130.879749
-56.223293,85,131.095471
-51.383539,78,131.300718
-53.759613,73,131.516895
-29.355699,82,131.720284
-47.033821,83,131.933619
-69.362165,97,132.196633
-65.38158,92,132.440183
-59.6353,88,132.664121
-40.819032,81,132.867443
-45.783642,81,133.991463
-32.957963,77,134.203909
-32.658517,68,134.384698
-44.917134,76,134.57957
-60.630099,89,134.811268
-71.573452,92,135.05581
-73.032762,97,135.329173
-39.997699,70,136.589647
-41.0424,68,136.789882
-63.873193,72,136.972882
-42.800007,85,137.188429
-36.178389,69,137.361323
-41.206423,82,137.574948
-76.817807,92,138.678533
-39.418436,77,138.872926
-46.962353,83,139.086457
-58.970691,101,139.350766
-27.297739,74,139.55381
-61.383781,84,139.777277
-32.265711,71,139.967946
-38.414493,87,140.191686
-46.694991,86,140.424683
-56.53122,90,140.668601
-46.90412,73,140.8539
-39.115559,69,141.047138
-51.276988,92,142.132023
-53.338524,82,142.343341
-51.685487,80,142.546714
-52.831038,84,142.76033
-48.863707,75,142.953719
-37.068393,84,143.177229
-50.883898,87,143.409089
-40.927709,82,144.693554
-39.143328,80,144.915285
-28.0642,75,145.108827
-45.579744,77,145.301878
-58.886035,86,145.535202
-54.182006,79,146.621249
-49.593594,83,146.851149
-55.741966,71,147.026081
-30.745099,75,147.236755
-41.992697,90,147.490803
-36.505658,74,147.701621
-34.54259,71,147.893777
-54.601129,83,148.106777
-65.630876,81,148.321941
-40.677832,76,148.515077
-29.115261,71,148.698298
-73.187711,96,148.942546
-42.298943,78,149.148912
-53.831125,77,150.399561
-52.920863,82,150.637859
-47.499661,79,150.854084
-46.356885,78,151.062732
-64.745037,93,151.306088
-50.287425,80,151.519568
-39.98096,79,151.742735
-46.095797,80,151.979708
-40.85415,74,153.414052
-47.892478,75,153.666783
-49.275558,69,153.869319
-29.173518,73,154.10171
-36.764485,73,154.348889
-32.88585,83,155.410211
-43.408695,76,155.615769
-21.453081,72,155.831896
-37.036116,82,156.054597
-40.886792,77,156.317617
-55.046966,79,156.549341
-31.989629,74,156.756308
-46.143772,79,156.960292
-48.655376,86,157.204617
-36.619088,74,157.447073
-46.601792,77,157.694283
-53.424488,83,157.932689
-31.331752,73,158.989307
-44.015313,89,159.227406
-43.770594,77,159.465716
-47.320515,77,159.673214
-54.93746,82,159.94537
-48.062641,78,160.199248
-56.928824,73,160.41523
-33.093587,75,160.646827
-46.314346,79,160.878688
-27.027581,73,161.175586
-30.099578,79,162.837784
-39.847408,77,163.061017
-41.189435,75,163.262365
-26.42133,72,164.289472
-23.475498,65,164.460386
-33.612859,74,164.645693
-40.93781,79,164.849232
-37.61388,69,165.032467
-29.590517,67,165.205305
-37.662641,75,165.398674
-25.098014,71,165.581409
-35.090515,72,165.772038
-40.622766,76,165.967387
-39.36245,68,166.140109
-22.576431,62,166.312823
-28.238511,65,166.495805
-28.909083,78,166.698025
-35.909684,79,167.835253
-42.448481,77,168.028591
-31.546956,74,168.221962
-61.081428,87,168.445504
-43.15488,78,168.657329
-31.584079,75,168.84246
-26.388404,63,169.004947
-45.318116,78,169.22473
-28.11834,72,169.419492
-41.294989,69,169.592343
-44.838601,77,169.793684
-44.810436,80,171.10414
-33.023288,65,171.266661
-42.842075,76,171.479883
-55.501373,79,172.554821
-33.532725,69,172.737751
-39.315332,76,172.948352
-28.855526,68,173.121248
-26.819448,87,173.354645
-41.715681,70,173.545353
-36.414286,71,173.730466
-21.129027,70,173.913295
-43.354085,71,174.115909
-40.015913,76,174.319327
-34.084579,75,174.520764
-48.785061,79,174.745621
-42.161653,76,174.948609
-38.724009,71,176.055282
-32.488948,73,176.248435
-15.492291,75,176.441351
-22.888034,70,176.632464
-41.831378,68,176.827048
-28.998985,66,176.99775
-28.182162,72,177.180979
-31.79516,70,177.35614
-28.544473,70,177.546539
-28.8249,74,177.74139
-34.156414,77,177.954352
-20.802704,73,178.137673
-39.572267,78,179.638743
-35.490957,81,179.851415
-42.955757,72,181.008178
-27.97165,67,181.200787
-45.404877,81,181.416142
-38.368802,76,181.61948
-28.560447,78,181.820637
-23.794963,65,181.985421
-30.694095,68,182.158432
-37.71577,77,182.359705
-34.446624,80,182.563167
-50.235081,74,182.758219
-36.026318,79,182.970934
-38.260667,73,183.162096
-39.478655,71,183.345133
-21.464704,70,184.390907
-39.209736,73,184.591387
-43.225343,81,184.805519
-22.736962,72,184.996843
-40.787493,86,185.212612
-26.75256,76,185.405773
-35.154297,71,185.598284
-32.917773,74,185.791596
-33.987931,68,185.964015
-45.43214,69,186.145574
-38.117373,73,186.32761
-48.37111,81,186.551239
-20.303176,71,187.862347
-31.008262,73,188.102232
-36.551698,79,189.199116
-40.15464,76,189.398828
-18.036799,72,189.592828
-26.927339,72,189.783963
-19.95238,77,189.97902
-27.93425,75,190.182075
-40.175382,71,190.365108
-29.904809,71,190.548246
-25.192906,71,190.731478
-32.107691,69,190.90425
-18.02825,73,191.0874
-31.233518,73,191.280976
-34.910914,82,191.504647
-59.97399,91,192.734731
-25.798013,68,192.92551
-32.256671,74,193.128559
-25.236891,71,193.329191
-37.995514,72,193.516973
-33.835002,74,193.724315
-41.340963,77,193.927403
-32.805238,74,194.130697
-30.396993,84,194.354708
-27.944369,68,194.547779
-41.706959,87,194.790719
-27.830065,72,194.982895
-25.482535,74,196.283397
-36.788481,77,196.545652
-18.042045,78,197.65368
-37.880822,79,197.857245
-28.059048,77,198.050668
-44.037263,77,198.254158
-17.007281,73,198.447178
-30.867248,77,198.640501
-37.544807,78,198.871805
-14.754965,72,199.066209
-38.912939,78,199.288575
-24.03637,70,199.490665
-35.627182,72,199.68307
-22.00769,72,199.874306
-26.084697,61,200.028869
-35.936571,69,201.134746
-32.369965,71,201.335336
-43.740018,75,201.5391
-26.443455,71,201.750374
-44.552086,77,201.944293
-20.936929,64,202.114935
-38.565176,70,202.290154
-20.294381,72,202.491021
-33.962668,73,202.676488
-56.750031,88,202.923205
-25.834571,67,203.090762
-35.522154,79,203.29442
-29.996591,71,203.48769
-34.518966,77,204.89602
-17.81851,64,205.998646
-22.147458,74,206.199689
-44.08559,81,206.405226
-34.037633,69,206.588407
-31.933674,78,206.801747
-25.636849,77,207.002902
-39.670829,87,207.218614
-21.230513,73,207.411763
-26.695077,76,207.604939
-48.476642,81,207.815491
-37.526052,73,208.000443
-49.337272,79,208.203802
-31.993486,77,208.396903
-27.801256,72,209.474256
-37.746761,82,209.697627
-24.132327,68,209.88059
-22.920071,68,210.073259
-42.401402,79,210.295749
-19.31647,74,210.501984
-48.377224,80,210.739901
-44.188036,80,210.971644
-15.421115,68,211.17205
-37.022757,83,211.388226
-22.650371,67,211.578331
-16.895558,62,211.742138
-29.103495,71,211.942611
-30.748277,72,212.127514
-32.253363,78,214.301418
-30.351292,70,214.490785
-30.183158,74,214.683554
-39.579148,84,214.899224
-21.507579,64,215.062008
-20.754979,69,215.234862
-44.110149,69,215.417467
-33.685477,75,215.610742
-28.429915,75,215.813871
-46.854219,79,216.025858
-29.776092,73,216.216747
-37.062357,75,216.412197
-33.07258,79,216.605611
-38.377041,71,217.726942
-24.576627,69,217.901765
-33.936358,75,218.094887
-30.939344,81,218.298276
-38.077379,78,218.501832
-30.600361,67,218.67386
-39.381841,72,218.856848
-31.066466,67,219.029682
-27.173605,70,219.212777
-36.964651,73,219.396013
-31.951487,79,219.599359
-35.951647,69,219.772231
-46.08994,81,219.975578
-20.080263,67,220.239942
-31.357822,66,221.317724
-45.854058,77,222.728896
-22.572338,68,222.918592
-40.526682,67,223.092575
-39.557647,77,223.294759
-33.562467,68,223.467503
-18.112263,70,223.650678
-39.567665,76,223.842673
-23.586032,67,224.015017
-43.159763,75,224.208449
-18.253445,74,224.411142
-36.017054,69,224.59442
-31.496053,62,224.746876
-36.553093,71,224.937991
-26.639573,79,226.028714
-43.338559,81,226.241507
-16.818735,73,226.424699
-26.887154,74,226.615777
-29.352489,75,226.811034
-31.748783,70,226.993613
-36.568319,75,227.206176
-20.234554,71,227.388555
-19.442826,66,227.560316
-33.965045,65,227.731061
-25.43973,80,227.936564
-18.540638,69,228.109565
-31.222117,64,228.272212
-19.581666,63,228.43503
-21.38185,74,229.583114
-14.421596,68,230.939356
-16.190483,74,231.160703
-13.709811,72,231.343525
-19.363405,70,231.526467
-39.304141,71,231.718489
-55.565122,80,231.931537
-42.782303,78,232.144899
-28.271109,73,232.327917
-15.7615,82,232.541495
-35.512986,71,232.724844
-48.18654,84,232.938197
-33.121179,76,233.139823
-45.100724,74,234.262342
-26.228917,71,234.46291
-32.176341,66,234.638356
-17.359915,75,234.83304
-24.906066,78,235.035851
-41.922354,78,235.252071
-44.194109,77,235.459076
-40.495103,68,235.632136
-14.955113,66,235.804983
-32.401783,77,236.006336
-30.464938,91,236.232249
-30.401962,63,236.394963
-18.317611,66,236.567906
-16.359669,73,236.750941
-28.790173,73,237.8592
-27.294328,67,238.029896
-19.872258,68,239.291988
-18.996888,69,239.483371
-30.173558,77,239.676452
-51.352889,75,239.8697
-25.999364,64,240.032355
-22.798311,68,240.213412
-28.249375,67,240.398036
-34.79757,78,240.600327
-36.715372,70,240.783415
-17.621528,69,240.973127
-27.869783,64,241.137509
-43.910265,75,241.330862
-37.306339,78,242.414703
-20.904993,65,242.584026
-48.507615,87,242.817815
-33.113112,68,242.990941
-28.400697,71,243.173947
-31.235282,74,243.367182
-34.671654,77,243.560489
-28.450503,73,243.793069
-32.536316,74,243.99601
-15.725237,80,244.207574
-29.037119,78,244.412715
-44.626169,81,244.63638
-16.569712,71,244.837118
-27.224247,67,245.012268
-15.567468,73,246.199426
-40.797627,73,246.391977
