#{"t_start": 1615579876.6542428, "env_id": "CartPoleSwingUp-v0"}
r,l,t
-75.603379,101,180.240633
-52.043486,88,180.464489
-45.302198,75,180.667773
-77.349914,104,180.951459
-57.427897,76,181.153792
-50.916362,86,181.377505
-62.292383,89,182.486443
-44.25394,72,182.669338
-63.864699,87,182.902395
-62.578174,103,183.176719
-53.033653,80,183.380158
-45.455876,76,183.665187
-43.764239,79,183.876727
-66.945432,83,184.092583
-59.618885,79,184.29611
-39.332919,81,185.534584
-23.074946,68,185.718917
-62.20747,80,185.922417
-55.162874,82,186.136431
-40.504686,84,187.228839
-45.146382,80,187.441718
-71.741704,81,187.655307
-42.051835,77,187.856741
-62.299839,89,188.090847
-29.021814,86,188.31652
-50.004095,87,188.540258
-40.279038,82,188.7539
-45.555978,77,188.965594
-62.394356,96,189.211785
-39.469094,98,189.465542
-38.980475,73,190.512631
-47.561762,72,190.703301
-52.094756,81,190.908987
-51.954044,70,191.102277
-88.532204,86,191.326285
-37.065367,80,191.529448
-61.21397,83,191.753306
-39.283612,80,191.986611
-50.048818,77,192.207916
-66.448952,93,192.443887
-59.971361,83,193.764602
-41.785771,72,193.967463
-36.034354,74,194.160957
-36.72362,71,195.229203
-62.590012,94,195.473121
-53.06115,83,195.694767
-38.472519,69,195.869647
-43.862322,79,196.073081
-45.795505,73,196.266297
-35.908094,72,196.459455
-69.09814,74,196.661782
-40.463409,76,196.873235
-62.735524,76,197.068267
-28.188132,80,197.279903
-36.375455,77,197.475329
-30.315821,81,197.689226
-60.966804,81,198.816656
-52.078571,73,199.009782
-68.01176,83,199.223325
-26.927237,70,199.406393
-33.612713,75,199.599561
-53.350031,77,199.802625
-52.862842,76,200.003437
-59.675287,86,200.229291
-45.124776,82,200.443038
-52.667348,87,200.66692
-42.923684,72,201.93635
-53.571925,81,202.197316
-36.782302,70,202.380114
-30.001145,71,203.458134
-36.517342,73,203.651367
-49.671872,77,203.854881
-33.989888,75,204.048331
-34.186128,70,204.231586
-38.290249,76,204.424775
-41.260739,73,204.618072
-40.737365,79,204.821428
-37.804305,65,204.994307
-30.427841,70,205.175369
-50.574161,72,205.360549
-56.003316,78,205.56403
-40.731649,73,205.755246
-47.29579,77,206.853986
-38.702132,66,207.026986
-36.247049,71,207.209661
-76.071931,87,207.433456
-44.974783,81,207.647283
-34.892462,79,207.859365
-45.007862,79,208.062845
-65.472817,90,208.294549
-45.003776,76,208.499773
-51.836956,75,208.693066
-33.551689,65,208.85594
-39.524083,73,209.0593
-36.331572,74,210.2886
-34.486521,74,210.481575
-26.304743,65,211.568854
-44.189245,76,211.761959
-35.469899,76,211.965153
-32.088302,73,212.148628
-24.999522,70,212.331592
-42.662218,70,212.514735
-64.012287,82,212.72857
-34.650764,72,212.919731
-41.286987,73,213.115294
-31.373831,78,213.328913
-28.344491,71,213.511998
-40.660162,79,213.725069
-35.025196,76,213.918271
-51.799393,79,214.965487
-32.993192,71,215.158414
-24.412598,66,215.331083
-38.329251,74,215.524351
-27.492727,70,215.714906
-27.105006,61,215.879069
-35.023197,81,216.092294
-52.727623,87,216.315579
-26.255054,67,216.488488
-40.037466,74,216.691638
-37.825834,78,216.903109
-39.358511,71,217.095983
-27.805296,81,218.457928
-31.325545,73,218.697189
-30.481363,68,219.798513
-31.206288,70,219.981639
-28.656125,82,220.195322
-25.87832,74,220.388582
-25.76707,69,220.571749
-37.756267,75,220.765187
-38.003264,83,220.97873
-31.287062,77,221.182163
-22.671198,70,221.365333
-33.364544,69,221.548332
-28.726468,69,221.729601
-21.81091,67,221.904546
-35.804351,70,222.087888
-34.701646,74,223.1656
-44.444432,84,223.389061
-45.880114,73,223.582368
-39.825981,76,223.785213
-67.63989,84,224.008873
-35.638071,80,224.212318
-35.055455,81,224.425815
-42.173243,84,224.649943
-52.192629,78,224.852694
-32.539473,67,225.032894
-32.010939,73,225.218114
-46.479837,72,225.411052
-41.796514,72,225.604028
-53.606466,81,227.838035
-30.809438,70,228.022825
-17.239782,78,228.231717
-34.862015,74,228.425008
-40.036294,72,228.608199
-41.513665,80,228.829688
-32.74841,77,229.025259
-32.861161,74,229.218755
-32.808637,77,229.422038
-24.838386,73,229.605141
-36.111945,75,229.8064
-26.421928,71,229.991878
-34.799614,79,230.195359
-33.833815,68,230.376426
-28.659332,65,231.395252
-35.146112,80,231.606549
-30.939781,76,231.801749
-31.00814,72,231.98478
-21.222251,74,232.178126
-38.894291,76,232.381474
-27.75356,74,232.572027
-52.483085,77,232.767226
-38.105764,68,232.950094
-28.881728,81,233.153253
-42.850787,79,233.400517
-37.207343,77,233.617431
-27.023379,82,233.860371
-39.549572,73,236.155004
-48.378552,81,236.379796
-20.515258,75,236.58313
-24.672919,75,236.779624
-37.173232,76,236.995552
-35.556358,76,237.198765
-33.507402,71,237.382107
-36.236412,79,237.59379
-21.961114,75,237.789156
-25.808179,63,237.960884
-32.74796,84,238.174661
-35.401362,74,238.368105
-17.808476,79,238.571454
-35.801932,65,239.645639
-45.078625,70,239.839609
-27.663995,69,240.019736
-24.812972,67,240.192525
-41.112647,75,240.395394
-29.917811,74,240.588802
-51.976046,90,240.822442
-24.871221,78,241.025578
-39.232076,78,241.238841
-18.115098,58,241.391433
-32.531636,75,241.584345
-31.404502,82,241.806157
-38.25117,69,241.981142
-24.041817,66,242.153905
-46.377102,72,243.22648
-43.103683,78,244.632178
-37.864351,83,244.855097
-29.822977,75,245.048329
-47.371778,79,245.251672
-27.085243,78,245.465305
-36.589895,66,245.636354
-45.877509,81,245.842009
-28.899341,67,246.014887
-39.630511,76,246.218158
-17.528761,70,246.411536
-26.42844,68,246.618035
-31.129147,77,246.833555
-26.925693,73,248.060563
-32.24716,71,248.271797
-59.086529,78,248.507008
-18.068096,74,248.719835
-65.255428,80,248.960962
-35.451561,70,249.156488
-39.286933,73,249.357968
-35.806907,76,249.552936
-29.441086,72,249.754136
-39.733122,77,249.968835
-36.057593,72,250.161292
-36.938239,78,250.374626
-45.172998,92,250.655147
-28.590832,68,250.859178
-20.365302,77,252.18346
-32.033275,80,253.782834
-44.389748,80,254.075057
-29.41333,69,254.294112
-18.639156,77,254.54484
-18.224889,70,254.776636
-37.69998,77,254.97715
-20.761332,69,255.177733
-46.20951,82,255.42024
-37.507117,83,255.651282
-45.775396,78,255.85865
-34.103252,74,256.059101
-28.972805,78,256.290905
-21.325402,68,257.383443
-35.702222,76,257.590871
-39.679727,75,257.791988
-53.732134,86,258.027702
-16.980176,68,258.220494
-32.067296,66,258.403273
-21.233455,65,258.584111
-31.76711,74,258.769287
-18.973529,76,258.972938
-43.16639,77,259.175883
-28.929136,66,259.35828
-40.185617,72,259.588461
-43.708832,84,259.863003
-42.548275,77,260.990692
-27.866438,69,261.173202
-23.907887,69,261.365643
-36.335321,72,262.776815
-39.093412,64,262.967598
-22.392715,71,263.17294
-22.233846,68,263.393285
-31.031391,71,263.593871
-26.615183,75,263.82559
-43.418612,84,264.063956
-29.015686,74,264.288798
-31.763543,78,264.501834
-17.674258,69,264.693112
-19.603869,70,264.888052
-26.631482,67,266.084912
-43.547725,78,266.325344
-32.552164,72,266.528512
-39.483092,78,266.743702
-45.039827,72,266.926858
-27.06669,73,267.169809
-34.929067,62,267.342863
-19.707778,74,267.554362
-47.403686,76,267.769587
-33.417863,81,268.003241
-53.995463,85,268.224846
-40.269953,67,268.399814
-26.259316,61,268.585793
-41.005659,79,268.803326
-30.975504,64,269.951262
-24.844375,76,270.16717
-27.959351,76,270.389913
